customer_id,region,marketing_channel,campaign_type,before_campaign_sales,after_campaign_sales,before_campaign_visits,after_campaign_visits,conversion_rate_before,conversion_rate_after,campaign_cost_usd,customer_retained
2187,Europe,Social Media,New Product Launch,310,4093,22,89,3.56,11.21,2436,0
2188,Europe,Influencer,New Product Launch,3422,3988,12,21,2.17,7.12,5498,0
2189,Middle East,Influencer,Discount,1534,4048,45,80,2.88,10.23,4331,0
2190,North America,Influencer,Discount,4869,8644,45,33,0.67,8.65,9559,1
2191,North America,Social Media,Brand Awareness,3558,4082,47,21,4.58,2.94,5327,1
2192,South America,Google Ads,Brand Awareness,509,2786,25,117,1.49,1.55,6471,1
2193,Asia,Google Ads,Brand Awareness,4836,1703,39,21,3.42,4.07,16376,1
2194,South America,Social Media,Discount,4029,2592,19,23,3.78,9.75,3147,1
2195,North America,Email,New Product Launch,4755,2832,8,26,3.13,6.08,19259,1
2196,Europe,Influencer,Brand Awareness,1126,7819,31,24,2.29,10.8,15176,1
2197,Europe,Influencer,Discount,4638,5259,17,44,1.5,10.78,1096,1
2198,Middle East,Google Ads,New Product Launch,3721,6576,18,39,3.83,8.13,15819,0
2199,North America,Social Media,New Product Launch,4304,5275,48,84,1.68,2.01,10286,1
2200,Europe,Influencer,Discount,4284,413,43,91,2.69,6.35,8591,1
2201,Middle East,Influencer,Discount,790,2207,9,50,0.95,11.98,17058,1
2202,Asia,Google Ads,Discount,898,1211,17,23,3.85,11.08,14598,1
2203,South America,Email,Brand Awareness,3103,3568,39,35,2.92,1.68,7456,0
2204,Asia,Email,Discount,2612,6892,5,27,0.71,5.01,17740,1
2205,South America,Google Ads,Brand Awareness,450,5642,16,31,2.88,1.22,5563,1
2206,Europe,Email,Discount,3266,1684,31,13,1.46,9.82,19681,1
2207,Middle East,TV Ads,Brand Awareness,690,4644,39,63,2.39,3.28,16310,0
2208,Asia,TV Ads,Discount,2906,8599,9,12,4.01,7.29,15914,0
2209,Asia,Google Ads,Discount,3249,3012,39,114,3.53,4.95,16108,1
2210,Europe,Email,Brand Awareness,1590,8342,17,55,0.61,9.0,5436,1
2211,Middle East,Influencer,Brand Awareness,1348,6366,14,43,0.87,3.33,3677,1
2212,South America,Google Ads,Discount,2165,2519,24,79,4.93,3.11,2201,0
2213,Middle East,Google Ads,Brand Awareness,2251,8221,46,81,1.16,4.0,4087,1
2214,North America,Social Media,Brand Awareness,2762,941,26,14,2.28,7.59,15280,1
2215,Asia,Influencer,New Product Launch,955,4667,29,24,3.8,3.44,3302,0
2216,Europe,Influencer,New Product Launch,177,1826,49,86,1.67,4.41,19378,1
2217,Europe,Google Ads,Brand Awareness,3508,1965,20,70,4.92,3.89,19650,1
2218,Europe,Google Ads,Discount,2686,3487,25,35,2.73,1.3,7077,1
2219,North America,Email,Discount,2698,3350,25,8,2.35,8.49,14450,1
2220,Middle East,Influencer,Brand Awareness,4085,7872,45,61,0.79,9.3,5497,1
2221,Asia,Google Ads,Discount,972,2634,44,71,1.58,11.89,19279,0
2222,Asia,Google Ads,Brand Awareness,3521,1637,14,5,4.02,10.24,17106,0
2223,North America,Social Media,New Product Launch,1806,4700,21,33,1.55,8.4,18141,1
2224,North America,Email,New Product Launch,1769,8668,10,76,2.79,11.62,3181,1
2225,Europe,Email,Brand Awareness,4625,665,30,101,1.38,7.15,1422,1
2226,Middle East,Social Media,Brand Awareness,2607,7569,4,13,3.64,9.83,7319,0
2227,North America,Google Ads,Brand Awareness,3401,7819,48,74,3.42,7.96,7738,0
2228,Middle East,Google Ads,Brand Awareness,3473,1400,49,29,1.3,7.87,18156,1
2229,Asia,TV Ads,New Product Launch,2754,4667,31,23,3.22,5.24,14553,0
2230,Asia,Email,New Product Launch,2499,3090,11,22,2.32,8.5,4334,1
2231,Asia,Influencer,New Product Launch,1398,7615,45,76,3.89,9.16,4220,1
2232,South America,Social Media,Discount,4688,793,44,54,0.95,11.8,11423,1
2233,Europe,Google Ads,Discount,4946,4829,5,19,2.16,8.23,13377,1
2234,North America,Email,Brand Awareness,1101,8917,1,84,2.68,7.46,14905,1
2235,Europe,TV Ads,New Product Launch,1193,5488,7,75,1.38,9.23,17849,0
2236,North America,Email,Brand Awareness,3437,4007,41,89,0.75,3.18,14384,1
2237,South America,Social Media,New Product Launch,3745,3165,9,41,0.71,5.56,5086,1
2238,South America,Social Media,Brand Awareness,1069,8800,39,25,4.53,5.96,4329,1
2239,South America,TV Ads,New Product Launch,408,3964,15,40,3.69,7.34,11173,1
2240,Middle East,TV Ads,Brand Awareness,373,1808,15,119,2.05,7.28,14776,1
2241,South America,Email,New Product Launch,1856,3762,38,64,4.85,1.37,10833,1
2242,North America,TV Ads,New Product Launch,3992,7141,23,14,3.63,4.6,16669,1
2243,South America,Social Media,New Product Launch,2409,7124,2,55,3.68,6.29,7738,1
2244,Middle East,Influencer,Discount,3693,6547,15,36,3.04,4.08,18708,1
2245,Middle East,Influencer,Discount,550,8690,37,44,1.04,10.06,12808,1
2246,South America,Influencer,Discount,2017,5955,20,59,2.39,10.71,2010,0
2247,Europe,TV Ads,Brand Awareness,1555,1712,30,68,0.8,4.88,16003,0
2248,Europe,TV Ads,Brand Awareness,153,5979,33,25,2.64,9.78,609,1
2249,South America,Social Media,New Product Launch,1600,7707,30,77,1.87,10.34,17238,0
2250,North America,Influencer,New Product Launch,2125,1683,9,18,2.83,1.95,10596,0
2251,Asia,Google Ads,Discount,141,8996,47,58,0.8,1.64,11132,0
2252,South America,Social Media,Discount,399,7455,16,117,4.51,10.61,7921,1
2253,Europe,TV Ads,Discount,2213,6135,30,6,1.9,1.75,14769,1
2254,Asia,Email,New Product Launch,3996,6292,40,85,4.85,2.34,11652,1
2255,Europe,Google Ads,New Product Launch,717,432,8,93,3.86,5.53,17302,1
2256,Europe,Email,New Product Launch,2200,1796,40,67,2.57,2.48,6834,1
2257,South America,Social Media,Brand Awareness,3901,7531,35,109,0.56,7.05,5009,1
2258,North America,Social Media,Brand Awareness,2636,8627,33,75,2.08,1.61,8126,1
2259,Europe,Google Ads,New Product Launch,1149,6124,12,64,3.09,5.87,6972,1
2260,North America,Google Ads,Discount,510,1550,12,14,1.13,1.49,17014,1
2261,Asia,Influencer,New Product Launch,3557,2056,11,31,1.45,5.7,17070,1
2262,Middle East,Email,Brand Awareness,374,4267,8,90,4.29,3.49,15212,1
2263,Asia,Google Ads,New Product Launch,2480,5667,14,35,1.47,9.3,1301,0
2264,Europe,Email,New Product Launch,2604,4326,3,115,1.73,5.48,3160,1
2265,Europe,Google Ads,New Product Launch,4664,7620,11,117,1.73,1.9,18439,1
2266,North America,Google Ads,Brand Awareness,3109,6618,9,67,4.24,10.08,6199,1
2267,South America,Google Ads,Discount,561,1701,47,95,3.45,3.67,16216,1
2268,Asia,Influencer,New Product Launch,1093,3310,13,113,4.97,4.1,6481,0
2269,North America,Email,Brand Awareness,3170,6630,47,87,3.64,2.67,9012,0
2270,Asia,Social Media,New Product Launch,364,7449,19,28,3.34,5.33,1468,0
2271,Europe,Social Media,Discount,1613,361,22,31,2.34,5.45,9876,1
2272,Europe,Social Media,Brand Awareness,940,3955,26,52,2.93,7.41,12074,0
2273,Middle East,Google Ads,Discount,3374,3313,40,33,2.29,5.15,7341,1
2274,North America,Google Ads,Discount,4995,3330,40,31,3.79,1.38,13987,1
2275,South America,Social Media,Brand Awareness,2703,3792,39,25,4.79,3.04,16050,1
2276,Middle East,Influencer,Brand Awareness,4559,6385,8,31,3.59,8.26,10466,1
2277,Middle East,TV Ads,Discount,4716,5231,8,14,3.87,11.42,7768,1
2278,Middle East,TV Ads,Brand Awareness,2456,7569,4,97,4.99,6.72,19795,0
2279,South America,Google Ads,Discount,707,7573,21,47,1.25,5.93,4811,1
2280,South America,Email,New Product Launch,4162,7264,8,18,2.54,9.43,1789,1
2281,South America,TV Ads,Discount,547,3919,33,105,4.11,3.29,13687,1
2282,Middle East,Email,Discount,2579,4112,39,19,3.98,1.85,9552,1
2283,North America,Social Media,New Product Launch,2688,1523,11,50,2.75,3.0,15928,1
2284,Middle East,Email,Brand Awareness,4638,5415,32,11,1.72,2.27,15665,1
2285,South America,Social Media,Brand Awareness,3388,6277,35,52,4.27,10.42,11876,1
2286,Europe,TV Ads,Discount,898,3118,8,98,3.48,1.61,16239,1
2287,Asia,TV Ads,New Product Launch,3216,6570,17,65,1.34,11.6,9956,1
2288,Europe,Email,Brand Awareness,960,6415,13,81,0.87,11.06,4145,0
2289,Europe,Influencer,Brand Awareness,3633,1743,37,75,0.91,6.12,11797,1
2290,Middle East,Influencer,Discount,2015,2748,14,67,2.71,3.08,10556,1
2291,North America,Influencer,Brand Awareness,1307,3211,36,87,4.72,10.77,2823,1
2292,Europe,TV Ads,Brand Awareness,4664,4399,29,58,4.43,7.37,9429,1
2293,Asia,Influencer,New Product Launch,3486,2125,34,106,2.75,10.77,5296,1
2294,Europe,Social Media,New Product Launch,1445,6615,41,64,1.22,8.21,2839,0
2295,Asia,Influencer,Discount,201,8852,49,16,0.84,11.26,7741,1
2296,Asia,Email,Discount,2433,4809,41,67,4.86,6.33,15969,0
2297,Asia,Influencer,New Product Launch,4895,8164,7,61,2.05,10.33,1701,1
2298,South America,Email,Discount,3991,1042,3,5,3.3,6.26,9710,0
2299,Middle East,Google Ads,New Product Launch,2616,4235,21,37,3.56,6.37,13577,1
2300,South America,Email,New Product Launch,3758,930,18,116,4.88,10.24,9387,1
2301,Europe,Social Media,New Product Launch,4145,3761,2,54,4.91,8.8,6338,1
2302,Europe,Influencer,Discount,3971,1740,49,72,4.75,8.06,1254,1
2303,Europe,TV Ads,Brand Awareness,4162,1340,9,67,4.12,10.48,10076,1
2304,Asia,TV Ads,New Product Launch,4216,8571,7,115,2.55,7.36,19803,0
2305,Asia,TV Ads,New Product Launch,2773,8376,45,46,4.46,7.83,7601,1
2306,North America,Social Media,New Product Launch,3625,5882,25,99,4.71,9.86,17773,1
2307,Middle East,Influencer,Discount,786,1379,21,13,3.21,7.65,7119,1
2308,Asia,Email,Brand Awareness,2061,1670,21,117,1.11,5.12,1511,1
2309,Asia,TV Ads,Discount,3189,5447,33,87,3.76,9.68,17102,1
2310,Europe,Google Ads,New Product Launch,4248,1581,37,33,3.43,4.12,13358,1
2311,Asia,Influencer,Discount,2666,7412,13,75,1.69,7.13,14355,0
2312,Asia,Influencer,Discount,1859,3479,26,96,4.4,9.44,742,1
2313,North America,Email,Brand Awareness,2545,1487,35,21,2.47,4.24,18381,0
2314,North America,Email,Brand Awareness,4049,2433,1,62,4.83,1.52,11691,0
2315,North America,Social Media,Discount,2971,748,31,92,2.64,3.96,17699,0
2316,Europe,Influencer,Discount,1692,3326,25,10,3.69,8.65,14821,1
2317,Asia,TV Ads,Brand Awareness,2384,1255,28,66,3.96,10.52,818,0
2318,Middle East,TV Ads,New Product Launch,1211,7451,36,40,1.08,1.11,10755,1
2319,Middle East,Email,New Product Launch,610,1334,28,102,0.86,6.87,10953,1
2320,Europe,Influencer,Discount,408,6339,29,84,1.04,6.2,15794,1
2321,North America,Email,New Product Launch,4940,4704,8,8,1.32,3.37,6821,0
2322,Asia,TV Ads,New Product Launch,1495,812,34,12,1.7,9.87,14878,1
2323,South America,TV Ads,Discount,930,5078,27,42,2.66,4.51,10303,0
2324,North America,Email,New Product Launch,3138,732,18,109,4.19,6.57,5873,0
2325,Asia,Google Ads,Discount,3550,8079,27,63,4.72,9.84,13430,0
2326,North America,TV Ads,New Product Launch,4994,7170,11,25,0.74,3.97,18386,1
2327,North America,Google Ads,Discount,4915,7941,38,55,3.71,8.54,4287,1
2328,South America,TV Ads,Brand Awareness,4405,7618,48,12,0.9,10.48,17659,1
2329,Asia,Social Media,Discount,1303,1212,29,84,3.79,5.55,5082,1
2330,South America,Social Media,Discount,4566,1543,31,105,3.92,5.32,9507,0
2331,Middle East,TV Ads,Brand Awareness,620,5217,4,9,4.79,3.76,15494,1
2332,Asia,Influencer,Brand Awareness,2405,5083,38,82,0.76,10.93,5414,1
2333,North America,Social Media,Brand Awareness,635,7538,43,84,2.85,4.12,14091,1
2334,South America,Google Ads,New Product Launch,2542,7579,26,80,3.62,7.45,8642,1
2335,Middle East,Social Media,Brand Awareness,971,6369,49,112,4.15,2.59,9936,0
2336,North America,Email,Discount,1461,3793,5,8,1.41,1.07,5547,1
2337,Europe,Email,New Product Launch,480,4813,13,80,4.23,2.52,2448,1
2338,Asia,TV Ads,New Product Launch,4295,929,43,8,3.35,11.97,1928,1
2339,Europe,Email,Discount,934,7454,10,71,3.94,3.62,12820,1
2340,Middle East,Social Media,Brand Awareness,552,529,15,25,0.69,11.72,6163,0
2341,Middle East,TV Ads,New Product Launch,328,2579,49,48,3.5,8.1,11141,1
2342,North America,Google Ads,New Product Launch,2318,5608,47,79,4.42,1.62,4331,1
2343,Middle East,Email,Discount,2110,4119,11,101,4.79,10.54,18925,1
2344,Europe,Email,Discount,1418,837,21,54,1.0,8.72,3646,1
2345,North America,Google Ads,New Product Launch,4804,5731,40,119,2.71,5.2,12512,1
2346,North America,Social Media,Brand Awareness,4603,8412,42,9,3.15,1.62,15704,1
2347,South America,TV Ads,Discount,2897,3907,20,18,2.66,10.35,11246,0
2348,North America,Email,New Product Launch,3346,994,16,95,2.13,1.97,11773,0
2349,South America,Google Ads,Brand Awareness,3584,1385,48,98,1.13,9.7,11705,1
2350,South America,Email,Brand Awareness,4995,7262,23,38,3.31,2.1,17073,0
2351,North America,Google Ads,Discount,2349,7843,20,47,1.32,10.97,19424,0
2352,Europe,Influencer,Brand Awareness,3039,4742,8,67,4.69,6.63,3614,1
2353,Asia,TV Ads,New Product Launch,4640,398,47,50,3.06,10.56,1591,1
2354,Asia,Influencer,Brand Awareness,1282,1044,1,55,1.22,10.18,1823,1
2355,Europe,TV Ads,Discount,1535,2167,40,110,2.63,9.5,1081,0
2356,Asia,TV Ads,Discount,3571,5551,15,6,1.2,6.77,16366,1
2357,Middle East,Social Media,New Product Launch,2143,2467,1,76,1.19,1.28,14560,1
2358,Asia,Influencer,Discount,3155,1364,10,95,4.06,4.29,13002,1
2359,Middle East,Google Ads,Brand Awareness,2804,6767,43,62,1.72,9.55,13955,0
2360,Middle East,Email,New Product Launch,3067,856,49,26,3.58,6.75,13950,1
2361,Middle East,Email,Discount,1428,582,16,58,4.77,10.3,6997,1
2362,North America,Social Media,Discount,825,7031,32,5,1.39,5.84,4778,1
2363,Asia,Social Media,Discount,4766,5786,9,46,3.44,8.12,19065,0
2364,Middle East,Email,Brand Awareness,707,745,13,102,2.36,4.62,18087,1
2365,South America,Email,New Product Launch,2300,844,17,59,2.41,9.36,8942,1
2366,Asia,Email,New Product Launch,3129,8049,38,109,2.41,11.45,1835,0
2367,Middle East,Email,New Product Launch,1399,8627,38,15,2.67,6.18,6116,1
2368,Europe,TV Ads,Discount,268,3156,44,12,3.6,8.51,19007,1
2369,Middle East,Social Media,New Product Launch,4367,648,14,84,2.74,6.13,4601,0
2370,Europe,Social Media,Discount,1955,5534,22,70,1.1,4.48,13066,1
2371,North America,Email,Discount,2105,4811,46,100,3.49,9.74,2339,1
2372,Europe,Email,Brand Awareness,2342,4734,28,5,4.87,8.29,14688,0
2373,Asia,Google Ads,New Product Launch,2887,5488,33,46,0.91,1.46,3601,1
2374,North America,Influencer,Brand Awareness,1761,6833,18,83,1.95,1.99,1850,0
2375,North America,Email,New Product Launch,2887,2837,39,55,2.57,7.2,8246,1
2376,Asia,Google Ads,Discount,4356,1705,41,7,4.56,3.03,9122,1
2377,Asia,Email,New Product Launch,3562,3363,40,58,2.64,9.05,1637,1
2378,Middle East,Social Media,Brand Awareness,3419,3729,13,82,2.69,11.62,8708,1
2379,Middle East,Social Media,Brand Awareness,1433,8048,28,61,3.05,8.55,12361,0
2380,South America,Email,New Product Launch,1065,7657,36,34,1.77,8.34,4298,1
2381,Europe,Social Media,Discount,2793,3595,27,52,2.09,11.66,16570,1
2382,South America,Influencer,Discount,4936,2989,6,73,3.31,11.25,9479,1
2383,Europe,Influencer,Discount,2326,4156,15,42,3.97,11.34,14611,1
2384,North America,Social Media,Discount,1960,3772,7,66,1.25,9.15,5882,1
2385,North America,Google Ads,Discount,2579,6709,41,49,0.8,2.38,8614,1
2386,Middle East,TV Ads,Discount,1621,2108,43,25,4.62,3.43,16054,0
2387,Middle East,Email,Discount,3292,2336,43,86,2.07,1.74,4549,1
2388,Europe,TV Ads,Brand Awareness,1386,7040,44,31,2.92,4.77,14727,1
2389,Asia,Email,New Product Launch,4052,1320,13,9,0.76,1.23,5409,1
2390,South America,Influencer,Brand Awareness,800,2875,26,54,2.09,2.19,792,1
2391,Middle East,Email,Discount,3841,2999,11,62,2.69,10.0,13629,1
2392,South America,Email,New Product Launch,4802,8486,37,32,1.75,10.23,9141,0
2393,South America,Google Ads,Brand Awareness,4803,5235,8,91,0.8,11.98,13014,0
2394,Middle East,Social Media,Brand Awareness,4765,7430,48,104,3.43,4.77,11312,0
2395,South America,TV Ads,Discount,2608,5482,17,105,4.81,5.11,15479,1
2396,Asia,Influencer,Discount,3591,8597,38,100,4.05,8.05,6305,1
2397,North America,Email,Discount,3765,7679,34,94,1.52,6.31,11881,0
2398,North America,Influencer,Brand Awareness,1427,4694,36,42,1.5,11.63,728,0
2399,North America,Influencer,Discount,1662,6699,22,41,3.48,10.04,15932,1
2400,North America,Social Media,New Product Launch,1426,4975,46,35,1.51,3.39,4268,1
2401,Asia,TV Ads,Discount,404,7016,40,53,4.34,2.6,10406,1
2402,Middle East,Email,Brand Awareness,2816,5215,9,18,4.03,8.37,8350,1
2403,South America,Google Ads,New Product Launch,2779,727,17,39,3.8,11.72,12133,1
2404,Asia,Influencer,Brand Awareness,560,5574,38,119,3.31,7.64,18647,1
2405,Asia,Email,Brand Awareness,3785,4164,12,6,4.08,6.56,8358,1
2406,Middle East,Google Ads,Discount,3779,7756,31,98,1.63,10.35,15375,1
2407,Middle East,Influencer,New Product Launch,2370,1647,18,71,0.92,1.16,6617,1
2408,North America,Google Ads,Discount,3906,2131,2,77,3.11,8.64,6405,1
2409,Asia,Social Media,Discount,1253,713,30,33,3.72,9.51,9131,1
2410,Middle East,Email,New Product Launch,4290,848,31,108,2.78,9.52,15444,0
2411,North America,Google Ads,Brand Awareness,1154,3551,42,45,0.59,11.09,19003,1
2412,Europe,Influencer,New Product Launch,3215,2477,14,119,0.99,8.11,5313,0
2413,North America,Google Ads,Discount,4777,4335,46,100,2.23,9.57,16544,1
2414,South America,TV Ads,Brand Awareness,2985,6022,36,49,3.22,2.76,17335,1
2415,North America,Influencer,Brand Awareness,444,1531,22,56,2.7,7.56,18578,0
2416,South America,Email,Discount,4338,4085,26,59,0.66,6.72,13479,0
2417,South America,Email,Discount,4020,8041,17,6,1.62,4.94,3550,1
2418,Asia,Email,Discount,3121,655,8,28,2.01,10.21,18749,0
2419,South America,Email,Discount,2722,2668,27,20,4.66,4.28,19684,1
2420,Europe,Influencer,New Product Launch,680,7000,47,82,2.42,1.6,15574,1
2421,Middle East,TV Ads,Brand Awareness,3846,1601,38,92,2.62,3.71,14248,0
2422,Middle East,Influencer,Discount,2277,2651,2,84,0.99,10.37,10971,1
2423,Europe,TV Ads,New Product Launch,1016,6442,7,6,1.36,8.35,2583,1
2424,Europe,Influencer,Brand Awareness,444,2567,39,60,3.49,9.51,7946,1
2425,North America,Email,Discount,1212,231,11,78,0.65,6.76,1009,1
2426,Europe,Social Media,Discount,1681,691,7,68,4.16,9.14,16530,1
2427,South America,Google Ads,New Product Launch,2085,3362,8,50,1.23,1.63,7702,1
2428,Europe,Google Ads,New Product Launch,4537,2763,23,33,2.43,6.68,4618,1
2429,Asia,Social Media,Brand Awareness,2895,8947,24,5,0.83,7.93,15542,1
2430,Europe,TV Ads,Brand Awareness,238,2459,4,16,4.19,7.09,6786,0
2431,Middle East,Google Ads,Brand Awareness,4103,4580,20,53,0.8,3.97,16296,0
2432,Europe,TV Ads,New Product Launch,3823,7772,43,113,4.99,1.74,15290,1
2433,North America,Influencer,New Product Launch,3668,7844,42,21,4.65,3.47,19564,0
2434,Europe,TV Ads,New Product Launch,1186,6205,16,99,1.16,4.47,18354,0
2435,South America,Google Ads,Discount,3485,8727,33,117,4.86,4.97,17457,1
2436,South America,Google Ads,Brand Awareness,2436,2913,48,75,4.72,1.87,9049,1
2437,South America,Google Ads,Discount,3881,7500,21,102,1.97,6.5,19607,1
2438,Europe,Social Media,New Product Launch,774,1534,39,105,4.66,9.53,18561,1
2439,Europe,Google Ads,New Product Launch,1255,1709,16,85,3.41,5.93,15694,1
2440,Asia,Google Ads,Brand Awareness,4494,1670,32,12,0.72,4.81,16750,0
2441,Middle East,Influencer,Discount,817,5168,22,56,2.09,4.53,3322,1
2442,North America,Email,Discount,4174,3382,47,65,2.15,3.52,9519,1
2443,North America,Email,Discount,1441,7040,12,35,1.49,7.2,3296,0
2444,Europe,Email,New Product Launch,2519,7554,28,12,3.33,1.35,19352,1
2445,Asia,Social Media,New Product Launch,2584,3719,4,108,1.86,11.16,13067,1
2446,Asia,Influencer,New Product Launch,498,1392,8,35,3.38,1.45,2177,1
2447,Asia,Social Media,New Product Launch,4238,4512,39,47,4.71,5.27,8799,1
2448,Europe,Influencer,New Product Launch,1835,5072,26,53,4.19,5.23,5607,0
2449,North America,Social Media,New Product Launch,2821,7804,48,102,3.35,10.31,6238,0
2450,Asia,Social Media,Brand Awareness,811,6342,22,94,0.54,6.09,13303,0
2451,Asia,Google Ads,New Product Launch,4468,2183,31,58,4.46,6.42,9149,0
2452,Europe,Influencer,Discount,2064,8938,40,26,1.31,4.14,3931,0
2453,North America,Email,New Product Launch,4266,221,5,69,2.65,2.23,18652,1
2454,Middle East,Google Ads,Discount,2480,1093,47,65,1.31,11.76,13915,1
2455,Middle East,Google Ads,New Product Launch,2420,281,8,82,0.72,1.69,14865,1
2456,South America,Social Media,Discount,2376,3106,24,82,2.6,10.44,13573,0
2457,North America,Social Media,New Product Launch,4056,705,41,116,2.64,8.75,5024,1
2458,Asia,Google Ads,New Product Launch,1771,6996,22,10,1.79,4.88,4524,0
2459,Europe,Email,Brand Awareness,994,4470,45,90,3.88,9.05,12810,0
2460,South America,Social Media,New Product Launch,4267,2146,26,82,2.93,4.07,5936,1
2461,Middle East,Email,Discount,3206,7721,43,86,2.07,11.74,2132,0
2462,North America,Google Ads,Discount,1265,4938,26,73,3.44,2.67,6122,1
2463,Europe,Google Ads,New Product Launch,3451,3111,48,48,2.63,9.42,5926,1
2464,Asia,Influencer,Brand Awareness,3732,308,7,47,2.15,4.35,17864,1
2465,Europe,Email,Brand Awareness,680,509,30,101,0.91,4.22,8202,0
2466,Asia,Email,New Product Launch,669,4806,35,21,1.09,2.29,17749,1
