trip_id,driver_id,city,trip_distance_km,trip_duration_min,fare_amount_usd,surge_multiplier,payment_method,driver_rating,rider_rating,cancelled,trip_hour,weekend_trip
2094,5351,New York,17.52,106,60.06,1.2,Wallet,4.91,3.92,0,20,0
2095,5060,New York,16.19,77,7.99,1.0,Credit Card,4.13,4.11,0,15,0
2096,7418,Mumbai,18.83,83,38.44,1.0,Wallet,4.81,3.77,0,20,1
2097,1255,Mumbai,26.79,37,29.23,2.5,UPI,4.43,4.32,0,4,1
2098,3302,Singapore,28.53,12,96.9,1.5,Wallet,4.72,3.72,0,8,0
2099,7602,London,5.26,48,53.02,2.5,UPI,4.32,4.13,0,18,0
2100,2541,Singapore,14.0,72,29.25,2.0,UPI,4.58,4.03,0,18,0
2101,7679,London,27.5,103,53.52,2.5,UPI,4.4,3.14,0,9,0
2102,2348,Sydney,31.4,95,41.65,1.0,Credit Card,4.41,4.91,0,8,0
2103,2241,New York,16.72,94,19.91,2.5,UPI,3.53,4.03,0,12,0
2104,6531,New York,17.62,112,35.52,1.2,Wallet,4.41,3.88,0,5,0
2105,7691,Singapore,18.33,17,14.69,1.5,UPI,3.73,3.03,0,9,0
2106,9141,New York,27.69,109,50.31,1.2,Cash,3.61,4.5,0,13,1
2107,6789,New York,23.7,8,30.23,2.5,UPI,4.67,3.69,0,10,1
2108,6828,New York,40.27,7,15.57,2.5,UPI,4.11,3.81,0,7,0
2109,6115,Mumbai,38.57,116,84.06,2.5,Wallet,4.49,4.11,1,18,0
2110,1649,London,15.05,41,64.32,2.5,UPI,3.8,3.11,0,16,0
2111,6906,Sydney,8.62,21,24.53,1.5,UPI,3.53,4.31,0,8,0
2112,1450,Mumbai,8.34,35,35.72,1.5,Credit Card,3.73,3.3,0,13,0
2113,5164,Sydney,4.74,102,111.29,1.2,Cash,4.19,3.78,0,10,0
2114,6170,New York,42.21,20,95.59,1.0,Cash,4.87,3.05,0,6,0
2115,9083,London,4.95,79,55.65,2.5,Wallet,3.64,3.99,0,8,0
2116,7546,Sydney,34.99,80,114.1,1.5,Cash,4.54,4.81,0,16,0
2117,7512,London,8.75,15,22.73,2.5,Wallet,4.25,3.53,1,11,1
2118,9214,New York,10.36,13,86.58,2.5,UPI,4.1,4.9,0,4,0
2119,5966,Sydney,10.56,76,73.18,1.0,Credit Card,3.76,4.76,0,19,0
2120,5033,New York,17.11,52,70.96,2.0,UPI,4.83,3.68,0,17,0
2121,3675,London,29.95,34,91.39,2.5,Cash,4.12,4.74,0,21,0
2122,6848,Sydney,20.59,76,23.3,2.0,Credit Card,4.98,3.28,0,20,0
2123,8482,Mumbai,4.06,56,50.76,1.2,Credit Card,3.54,4.15,0,11,0
2124,9098,Sydney,16.92,28,49.15,2.5,Credit Card,3.77,3.42,0,15,1
2125,6305,London,15.24,99,27.11,1.5,Cash,4.74,4.22,1,13,0
2126,1298,Sydney,2.41,103,25.96,2.5,Credit Card,4.96,3.11,0,1,0
2127,5745,Mumbai,21.02,98,36.64,1.2,Credit Card,4.44,3.63,0,19,0
2128,8567,Sydney,38.38,10,116.23,1.2,Cash,3.68,3.04,0,18,0
2129,5611,New York,23.94,7,52.63,2.5,Credit Card,3.51,3.3,0,4,0
2130,6268,Singapore,17.62,49,106.54,2.0,Cash,3.86,3.02,0,4,1
2131,7484,London,7.94,78,114.34,2.5,Cash,4.66,4.05,0,13,1
2132,6871,Singapore,25.99,38,64.64,2.0,Wallet,4.45,3.59,0,1,1
2133,5411,Mumbai,21.11,108,36.36,2.0,Credit Card,4.04,3.08,0,20,0
2134,1252,Sydney,33.18,78,112.2,1.2,UPI,4.82,3.35,0,15,0
2135,8494,New York,31.68,36,38.24,1.2,UPI,4.82,4.11,0,4,0
2136,9030,Mumbai,11.9,63,15.53,2.0,Wallet,4.53,4.19,0,18,0
2137,8233,Sydney,17.81,17,29.91,2.5,Cash,4.54,3.72,0,21,0
2138,8651,Sydney,20.95,63,15.34,2.5,Credit Card,4.14,4.37,0,17,0
2139,5084,Sydney,9.69,58,53.21,1.0,Cash,3.75,4.82,0,10,0
2140,5334,Mumbai,40.53,26,62.35,1.5,UPI,4.32,4.03,0,6,1
2141,9014,Dubai,43.8,92,21.59,1.5,Cash,3.59,3.63,0,10,1
2142,7583,Sydney,32.77,94,36.5,2.0,Cash,3.76,4.6,0,20,0
2143,3314,London,4.69,106,6.36,2.5,UPI,4.19,3.87,0,13,1
2144,2298,London,17.22,36,91.62,2.0,Credit Card,3.68,3.86,0,8,1
2145,4763,Mumbai,19.33,43,18.77,1.5,Wallet,4.74,3.28,0,10,0
2146,2694,Singapore,34.28,117,54.82,1.2,UPI,3.68,3.01,0,22,0
2147,7938,Singapore,10.69,39,105.86,2.5,Credit Card,4.53,4.09,1,3,0
2148,3447,Sydney,42.41,113,92.41,2.0,Cash,4.6,3.29,0,21,1
2149,9096,Sydney,40.55,53,15.78,2.5,Credit Card,4.06,4.41,0,8,0
2150,6875,Sydney,41.1,31,88.39,1.2,UPI,4.68,4.71,1,23,1
2151,3103,Sydney,30.33,106,114.39,2.5,UPI,4.24,4.34,0,10,0
2152,7647,London,37.95,45,117.23,2.0,Credit Card,4.42,4.45,0,12,0
2153,1898,Mumbai,31.52,60,64.67,2.5,Cash,4.05,3.33,0,4,0
2154,1660,Mumbai,34.32,32,115.76,2.0,UPI,4.05,3.75,0,19,1
2155,6597,New York,32.67,24,46.98,1.0,Cash,4.57,3.84,0,14,0
2156,1428,New York,26.11,24,47.22,1.0,Wallet,4.51,4.82,0,11,1
2157,7826,Singapore,32.82,18,83.1,1.5,Wallet,4.28,3.26,0,9,1
2158,5655,Dubai,15.4,17,39.86,1.2,UPI,4.3,4.54,0,17,0
2159,1647,London,1.95,64,115.89,1.5,Wallet,4.08,4.86,0,11,0
2160,3850,New York,1.72,58,7.35,2.5,Cash,4.71,3.12,0,0,0
2161,5149,Mumbai,39.5,102,105.14,2.0,Cash,4.09,3.74,0,10,0
2162,7470,Dubai,4.67,118,69.35,1.5,UPI,4.07,3.63,0,13,0
2163,7689,London,4.16,113,110.29,1.0,Credit Card,3.64,4.59,1,12,0
2164,2429,Singapore,26.86,30,86.69,1.5,Credit Card,3.93,3.71,0,5,1
2165,7688,Sydney,26.69,61,11.69,1.0,Cash,3.63,4.26,1,7,1
2166,1379,Singapore,36.97,32,58.28,2.5,UPI,4.24,3.36,0,21,0
2167,2438,Dubai,17.01,5,88.06,1.2,Credit Card,4.72,4.69,0,9,0
2168,5514,Mumbai,37.42,66,31.95,1.2,Wallet,4.11,3.9,0,21,0
2169,3781,New York,37.81,86,115.85,2.5,Cash,3.89,3.38,0,12,0
2170,2598,London,6.48,35,14.11,2.5,UPI,4.72,4.77,0,10,1
2171,8654,Mumbai,30.17,94,51.09,1.2,Credit Card,4.81,3.55,0,10,0
2172,8729,New York,7.16,100,13.42,2.0,UPI,3.8,3.24,0,9,0
2173,4136,London,11.47,61,115.46,1.5,UPI,4.04,3.92,0,21,1
2174,5054,Dubai,11.37,115,5.32,2.5,Wallet,4.62,3.46,0,16,1
2175,4772,New York,10.73,81,27.04,2.0,Wallet,4.03,3.51,0,21,0
2176,9862,London,41.52,11,37.87,2.5,UPI,4.16,3.6,0,7,0
2177,9898,Sydney,32.1,86,56.02,2.0,Credit Card,4.78,4.69,0,4,0
2178,4032,Mumbai,6.83,6,76.92,2.0,Credit Card,3.86,3.41,0,19,0
2179,1388,New York,9.53,78,102.34,1.2,Cash,3.5,4.74,1,11,0
2180,7791,Dubai,6.15,115,59.81,2.0,Wallet,3.92,3.34,0,5,0
2181,3959,Mumbai,31.69,32,102.01,1.5,Cash,4.09,3.23,0,23,1
2182,6360,Mumbai,19.22,95,29.15,1.5,UPI,3.69,4.37,0,8,0
2183,1807,Mumbai,24.51,90,81.34,2.5,Cash,3.88,4.18,0,11,0
2184,8681,Singapore,37.75,115,14.9,1.2,Cash,4.41,4.19,0,11,0
2185,5200,Dubai,34.38,86,118.38,1.2,Cash,4.45,3.72,0,9,0
2186,4177,Dubai,39.64,106,91.2,1.5,Cash,3.64,3.22,0,17,0
2187,7584,Sydney,37.5,86,55.32,1.0,Wallet,4.72,4.31,0,1,0
2188,9819,Sydney,11.22,29,105.81,1.0,Cash,4.77,4.76,0,2,0
2189,2836,Dubai,42.42,99,84.39,1.0,Wallet,3.53,4.95,0,7,0
2190,6860,London,18.34,92,42.28,1.0,UPI,4.17,3.68,0,13,0
2191,7379,Sydney,41.4,5,73.38,1.2,Wallet,4.4,3.04,0,5,1
2192,8946,London,33.22,105,22.02,1.2,Wallet,4.54,4.6,0,2,0
2193,5105,Sydney,32.63,96,90.36,2.0,Credit Card,3.51,3.17,0,23,0
2194,1070,Sydney,1.43,5,55.33,2.5,UPI,3.83,4.11,1,19,0
2195,6451,Mumbai,22.06,86,96.03,2.0,Wallet,4.49,4.21,0,23,0
2196,5505,London,9.53,31,32.26,1.2,Credit Card,4.99,4.42,0,3,0
2197,2465,Dubai,24.35,41,110.37,2.5,Wallet,4.01,3.38,0,8,0
2198,2406,Singapore,8.11,117,12.05,1.2,UPI,3.7,4.97,0,18,1
2199,9457,Dubai,18.33,43,52.92,1.0,Credit Card,4.64,4.18,0,23,0
2200,5569,Dubai,9.31,113,17.98,1.0,UPI,3.79,4.49,0,17,0
2201,9585,London,25.5,25,75.52,2.0,Wallet,4.16,4.2,1,0,0
2202,4814,New York,13.03,41,24.54,1.0,Credit Card,4.28,3.67,0,4,0
2203,6369,Singapore,8.35,33,105.01,1.0,Credit Card,4.89,4.81,0,9,0
2204,5669,London,11.65,109,93.02,1.5,Cash,3.53,3.59,0,19,0
2205,7195,New York,26.59,14,49.42,1.0,UPI,4.61,4.26,1,23,0
2206,7295,Dubai,13.63,30,117.41,1.5,Wallet,3.98,4.21,0,11,1
2207,1540,Dubai,9.65,77,87.51,2.0,Cash,4.67,4.8,0,18,0
2208,8343,Dubai,5.04,108,39.23,1.0,Wallet,4.51,3.99,0,23,1
2209,6662,Mumbai,29.54,13,54.72,2.0,UPI,3.76,3.54,0,0,0
2210,9308,Singapore,2.61,59,47.17,1.2,UPI,4.1,4.67,0,10,1
2211,4295,Sydney,26.31,110,115.5,2.5,UPI,4.49,4.08,0,9,0
2212,9780,London,35.36,117,62.52,1.0,Credit Card,3.76,4.73,0,10,0
2213,4511,Mumbai,44.84,45,111.29,1.5,Wallet,4.25,4.97,1,22,1
2214,5410,Singapore,39.75,16,75.41,2.5,Wallet,4.53,4.38,0,22,0
2215,8082,Mumbai,9.4,13,27.82,2.5,Cash,4.2,4.71,0,10,0
2216,8417,Mumbai,5.48,17,11.18,1.0,Credit Card,4.85,3.16,0,0,0
2217,9699,New York,9.24,32,64.7,1.2,Cash,4.82,3.23,0,21,0
2218,9479,Singapore,14.12,30,65.72,1.2,Cash,3.99,4.68,0,7,1
2219,6141,Sydney,23.91,85,109.94,1.0,Cash,4.33,4.61,0,1,0
2220,9976,Singapore,39.62,46,96.04,2.5,Wallet,3.67,3.6,1,4,1
2221,4540,Mumbai,29.84,55,81.54,2.5,Wallet,4.18,4.88,0,20,1
2222,3957,London,2.96,41,119.35,2.0,Credit Card,4.7,3.78,0,21,1
2223,9809,Dubai,22.08,83,104.9,1.5,Wallet,3.59,4.57,0,14,0
2224,5434,Singapore,10.29,109,95.76,1.0,Wallet,4.48,3.38,0,15,1
2225,9853,New York,39.81,54,34.97,1.5,Wallet,4.74,3.41,0,20,0
2226,3660,Dubai,7.29,97,62.24,1.0,UPI,3.94,4.65,0,7,0
2227,4596,New York,19.88,17,86.21,2.0,Wallet,4.41,4.55,0,9,0
2228,4986,Dubai,40.95,87,68.12,1.0,UPI,3.95,4.13,0,17,1
2229,3243,London,8.65,115,57.33,2.0,Cash,4.57,4.61,0,13,1
2230,9915,London,36.35,59,24.07,1.0,Wallet,3.65,4.06,0,13,1
2231,9420,New York,26.97,115,75.05,2.0,UPI,4.89,3.1,0,13,0
2232,6445,Sydney,7.16,79,91.51,2.0,Wallet,3.9,3.16,0,23,1
2233,5599,Mumbai,24.56,25,91.2,2.5,Cash,4.4,4.32,0,20,1
2234,7008,New York,2.93,114,75.77,2.5,Wallet,4.44,3.9,0,15,1
2235,4778,Mumbai,37.35,105,21.24,1.2,Cash,3.84,4.67,0,10,0
2236,6702,Sydney,39.47,100,20.28,1.0,Credit Card,3.93,3.69,0,12,0
2237,1284,Sydney,1.44,14,56.14,1.0,Cash,4.49,4.44,0,6,1
2238,2608,Mumbai,34.91,103,98.2,2.0,Cash,4.65,3.07,0,23,0
2239,1523,Sydney,23.96,32,5.45,1.0,UPI,3.79,3.95,0,12,1
2240,5578,Mumbai,27.27,112,48.54,2.5,UPI,3.7,4.81,0,15,0
2241,3604,New York,16.47,52,12.94,2.5,Credit Card,4.27,3.42,0,23,0
2242,8017,Mumbai,35.8,10,32.97,1.5,Cash,3.92,3.5,0,8,0
2243,6977,Dubai,7.1,102,33.77,2.0,Cash,4.45,4.0,0,19,0
2244,8873,New York,31.61,29,57.18,2.0,Cash,3.63,4.0,0,9,0
2245,2517,New York,8.91,41,93.53,1.5,Cash,3.98,4.61,0,13,0
2246,6729,Singapore,28.41,98,74.26,1.0,UPI,3.94,3.42,0,1,0
2247,1900,Dubai,3.53,90,66.2,2.5,Wallet,4.41,4.66,0,11,0
2248,1227,Singapore,28.91,96,85.13,2.5,UPI,4.38,3.48,0,6,0
2249,7234,Mumbai,31.3,79,45.35,2.0,Wallet,3.89,4.5,0,11,1
2250,8167,Sydney,35.7,111,85.13,1.2,Wallet,3.92,3.76,0,20,0
2251,4936,New York,12.95,115,13.45,2.0,Wallet,4.98,4.15,0,3,0
2252,8772,Dubai,18.16,71,118.0,1.0,Wallet,4.18,3.43,0,18,0
2253,4027,London,43.76,55,115.91,1.2,UPI,4.33,3.69,0,5,0
2254,4197,New York,39.32,101,61.33,2.0,Credit Card,4.9,4.37,0,18,0
2255,5375,London,36.38,111,48.19,2.0,Credit Card,3.51,3.13,0,6,0
2256,9847,Sydney,1.1,94,100.2,2.0,Credit Card,4.94,3.07,0,12,0
2257,9910,Dubai,37.3,44,24.58,2.5,UPI,3.59,4.52,1,15,1
2258,2142,Sydney,33.23,9,52.79,2.5,Wallet,4.95,3.27,0,18,0
2259,9464,Singapore,43.77,37,47.04,2.5,Cash,3.64,3.75,0,5,0
2260,9008,Singapore,21.88,26,97.76,1.2,Wallet,3.87,3.13,0,6,0
2261,4938,London,31.62,53,77.1,2.0,UPI,4.89,4.32,0,17,1
2262,6398,London,37.42,32,55.81,1.0,Credit Card,4.87,4.47,0,14,0
2263,5111,Sydney,16.99,23,67.51,1.2,UPI,3.62,4.82,0,7,0
2264,5012,Singapore,41.33,60,102.91,2.5,Credit Card,3.91,4.41,0,20,0
2265,9001,New York,6.53,84,109.41,1.5,Wallet,4.53,4.01,0,21,0
2266,5541,Mumbai,5.59,55,62.92,2.5,UPI,4.73,3.28,0,12,0
2267,9765,Sydney,31.99,116,23.19,1.5,Credit Card,3.95,3.86,0,7,0
2268,2883,Singapore,3.9,64,42.88,2.0,UPI,3.53,3.78,0,7,0
2269,2839,Dubai,27.34,118,98.4,2.5,UPI,3.93,3.3,1,22,0
2270,3502,Singapore,3.07,47,59.65,2.5,Cash,3.79,3.8,0,8,0
2271,5143,London,20.86,25,33.44,1.5,UPI,4.47,4.29,0,9,1
2272,7861,Mumbai,9.76,71,76.9,2.5,Cash,4.43,3.09,0,18,0
2273,3936,Mumbai,8.29,78,107.04,1.5,UPI,4.7,3.44,0,12,0
2274,5601,London,28.52,52,56.93,1.0,UPI,4.96,4.97,0,8,0
2275,6311,New York,9.23,84,76.22,1.0,Wallet,4.36,4.43,0,2,1
2276,3788,Dubai,1.99,6,56.7,1.2,Wallet,3.97,3.61,0,17,0
2277,4051,Mumbai,36.33,30,26.65,1.0,Credit Card,4.16,3.41,0,13,0
2278,9367,Sydney,14.93,72,83.98,1.0,Wallet,4.54,3.11,0,7,0
2279,4126,Sydney,11.21,117,51.69,2.0,Wallet,3.74,4.87,0,4,0
2280,9559,Dubai,28.42,56,14.76,1.2,UPI,4.09,4.23,0,0,1
2281,7948,Dubai,17.38,83,76.4,1.2,Credit Card,4.51,4.42,0,0,0
2282,5191,Dubai,30.36,22,16.44,1.2,Credit Card,3.91,4.44,0,20,0
2283,4116,Dubai,43.5,101,58.03,2.5,Credit Card,4.23,4.6,0,21,1
2284,4092,Sydney,38.52,31,88.69,1.0,Wallet,4.52,4.34,0,10,0
2285,6148,Singapore,26.99,48,60.73,2.0,Wallet,4.37,4.84,0,0,0
2286,9806,Dubai,29.15,66,66.54,2.0,Cash,3.55,3.88,0,9,0
2287,2622,Dubai,1.95,90,69.73,2.0,Cash,4.43,4.05,0,21,1
2288,7170,London,6.32,60,116.97,1.5,Wallet,3.53,3.54,0,9,0
2289,5728,Dubai,27.49,5,16.85,2.5,Cash,3.72,3.82,0,23,0
2290,1677,Singapore,18.1,116,94.94,1.0,Wallet,4.94,4.12,0,5,0
2291,6628,London,11.96,63,115.65,1.5,UPI,4.45,3.42,0,17,1
2292,4872,Singapore,15.38,68,99.58,1.2,Credit Card,4.32,4.79,0,11,0
2293,3418,Singapore,3.79,54,102.87,2.0,Credit Card,4.9,4.72,0,5,1
2294,9926,Sydney,11.72,70,48.74,2.0,UPI,4.03,3.39,1,21,0
2295,7437,Dubai,33.93,51,98.26,1.5,Wallet,4.24,4.51,1,22,0
2296,7100,London,18.14,85,57.28,2.0,Credit Card,3.77,4.34,0,11,0
2297,2136,New York,30.59,55,26.47,2.5,UPI,3.84,4.19,0,21,1
2298,1413,New York,25.06,45,58.75,1.5,UPI,4.36,3.49,0,9,0
2299,9790,New York,3.41,22,56.52,1.0,Wallet,4.52,4.28,0,0,1
2300,6026,Sydney,26.2,101,107.64,1.5,Wallet,4.87,3.51,0,0,0
2301,5176,Sydney,26.14,82,42.63,2.5,Credit Card,3.59,3.34,0,21,0
2302,3439,Singapore,14.71,84,97.47,1.0,UPI,3.73,4.35,1,19,0
2303,7290,New York,8.67,29,20.28,1.2,Wallet,4.33,4.69,0,1,0
2304,4378,Mumbai,43.64,114,68.78,2.0,Wallet,3.65,4.66,0,21,0
2305,4006,Singapore,12.1,72,67.88,1.0,Credit Card,3.53,3.01,0,20,0
2306,8296,Mumbai,25.69,60,68.51,1.0,Cash,3.97,3.2,0,6,0
2307,9423,London,4.8,55,65.12,1.2,Credit Card,3.81,4.19,0,11,0
2308,9687,Dubai,22.82,47,44.74,1.0,Cash,3.63,4.77,0,1,1
2309,2367,New York,39.03,37,117.78,2.0,Cash,3.92,3.49,0,0,0
2310,9486,Dubai,3.46,23,118.85,1.2,UPI,4.19,3.72,0,19,0
2311,7802,Singapore,26.14,31,118.22,1.2,UPI,4.19,4.72,1,6,1
2312,8045,Sydney,32.62,37,59.16,1.5,Cash,4.14,3.21,0,22,0
2313,1450,Mumbai,40.77,45,40.44,1.0,Cash,4.46,4.79,0,11,0
2314,5258,Sydney,28.68,44,73.55,1.5,Wallet,3.64,4.23,0,6,0
2315,3955,Sydney,3.54,11,31.46,1.0,Cash,4.55,3.87,0,8,0
2316,4668,Mumbai,33.27,54,6.86,1.2,Credit Card,4.13,3.54,0,23,0
2317,7764,New York,40.01,29,118.59,2.5,UPI,4.69,3.52,0,9,0
2318,9542,Singapore,29.59,54,88.56,1.2,Wallet,4.59,3.19,0,13,0
2319,2574,Mumbai,43.54,59,74.88,1.0,UPI,3.9,3.17,1,3,0
2320,8390,New York,41.47,65,114.15,1.0,Cash,3.53,4.88,0,18,0
2321,5101,Singapore,5.5,15,31.07,2.5,Wallet,4.07,3.58,0,13,1
2322,1201,Singapore,6.59,12,52.13,1.2,Cash,4.77,3.87,0,10,0
2323,7594,Mumbai,12.38,76,95.2,1.2,Credit Card,4.45,4.58,0,18,0
2324,5089,New York,14.31,96,5.47,1.0,UPI,3.86,3.36,1,0,0
2325,2619,Dubai,40.36,37,31.48,1.0,Wallet,3.8,3.35,0,15,0
2326,1704,New York,32.01,25,39.7,1.2,UPI,3.92,4.16,0,19,1
2327,6702,Mumbai,16.71,34,114.55,1.0,Wallet,4.02,4.65,0,15,1
2328,2273,New York,43.36,19,48.82,1.2,Wallet,4.12,3.67,0,3,0
2329,8558,Mumbai,43.43,45,9.88,1.5,UPI,3.8,3.94,0,11,0
2330,2959,Sydney,36.54,32,41.12,1.2,Cash,4.52,3.88,0,12,0
2331,5092,New York,38.24,32,77.32,1.2,Credit Card,3.81,3.4,0,10,0
2332,1727,Singapore,1.11,11,78.48,1.2,Cash,4.19,4.12,0,11,0
2333,9720,London,33.01,20,32.21,1.2,Credit Card,3.78,4.64,0,5,0
2334,6950,Dubai,18.02,91,67.65,2.5,Wallet,3.6,4.73,0,7,0
2335,5521,New York,25.91,82,8.97,1.0,UPI,4.0,4.85,0,22,0
2336,4798,Singapore,44.67,88,75.33,1.2,Cash,4.33,4.7,0,12,0
2337,1158,London,23.14,37,91.01,1.5,Cash,4.56,3.67,0,11,0
2338,5681,Sydney,29.7,61,47.05,1.0,Cash,3.71,3.31,0,0,0
2339,2748,New York,32.55,116,53.64,1.0,UPI,4.36,3.95,1,10,0
2340,4598,Sydney,41.03,82,8.55,1.2,Credit Card,4.81,4.19,0,21,0
2341,3571,Mumbai,27.21,74,81.51,1.0,Cash,4.87,4.54,0,2,0
2342,2963,Sydney,44.16,106,22.39,1.0,Wallet,3.61,4.65,0,22,0
2343,1901,New York,31.35,81,81.44,1.0,Credit Card,3.65,3.48,0,23,0
2344,8516,Dubai,28.78,28,33.85,2.0,Wallet,3.89,4.64,0,21,0
2345,5373,Singapore,44.1,25,107.6,2.0,Wallet,4.69,3.76,0,23,0
2346,4210,Sydney,23.91,27,44.64,2.5,Cash,4.3,3.17,0,5,0
2347,8135,Sydney,7.84,13,22.87,1.0,UPI,4.7,3.33,0,5,1
2348,7772,Dubai,10.88,38,109.28,1.5,Wallet,4.35,3.03,0,3,0
2349,5665,New York,21.25,78,77.83,1.2,Wallet,4.9,4.87,0,3,0
2350,8602,London,13.4,77,66.44,1.2,UPI,4.75,3.03,1,19,0
2351,2870,Dubai,27.48,28,33.71,2.5,Wallet,4.3,4.42,0,21,1
2352,1939,London,12.72,101,82.32,2.5,Credit Card,4.91,4.61,0,5,1
2353,1948,Mumbai,13.18,18,63.65,2.5,Credit Card,3.65,3.66,0,6,0
2354,3511,Dubai,25.99,73,33.84,2.0,Credit Card,4.56,3.89,0,10,0
2355,7737,Dubai,36.47,41,101.04,1.0,UPI,4.37,4.74,0,6,0
2356,1456,Sydney,27.17,20,80.84,1.5,UPI,3.5,3.43,0,11,0
2357,4107,Dubai,31.73,60,77.17,2.5,UPI,4.18,3.93,0,22,0
2358,4899,Singapore,1.75,101,53.31,2.0,Cash,4.35,3.02,0,8,0
2359,7328,Singapore,1.03,86,59.65,2.0,Wallet,3.93,3.46,0,2,0
2360,9469,Mumbai,9.73,30,98.59,2.5,Credit Card,3.73,4.6,0,17,0
2361,3310,Sydney,8.27,71,31.8,1.0,Wallet,3.64,3.68,0,4,0
2362,7290,Sydney,8.55,29,108.06,1.0,Cash,4.62,4.81,0,19,0
2363,2630,Dubai,39.75,70,109.16,1.2,Credit Card,4.57,4.17,0,11,0
2364,3169,Mumbai,32.15,12,65.72,1.2,Wallet,4.9,3.09,0,1,0
2365,8860,Sydney,33.16,72,55.09,2.0,Cash,4.11,4.45,0,17,1
2366,2171,New York,22.42,78,111.63,2.0,Cash,4.59,4.44,0,4,0
2367,2693,Sydney,19.65,36,26.69,1.2,Wallet,4.6,4.94,0,5,0
2368,9428,Dubai,43.37,34,57.49,2.0,Cash,3.97,3.91,1,8,0
2369,7002,New York,21.5,25,56.96,1.0,UPI,3.6,3.92,1,23,0
2370,7730,London,26.58,103,79.26,1.0,Wallet,4.29,4.81,0,5,0
2371,3406,Dubai,44.73,97,75.08,1.0,Cash,4.01,4.45,1,22,0
2372,5536,London,6.39,54,116.41,1.2,Credit Card,3.95,3.45,0,14,0
2373,9116,Dubai,33.65,77,31.77,1.0,Credit Card,3.69,3.56,0,14,1
2374,3384,New York,8.65,116,24.24,2.0,Wallet,4.52,4.28,0,21,0
2375,6609,Sydney,24.89,9,83.88,1.5,Cash,3.89,4.56,0,16,0
2376,8568,Mumbai,34.68,51,52.33,2.0,Credit Card,3.79,3.79,0,5,1
2377,5637,Singapore,23.68,94,46.21,1.2,UPI,4.77,4.46,0,21,0
2378,3747,New York,16.13,9,8.74,2.5,Wallet,4.48,3.72,0,0,1
2379,6792,Mumbai,14.36,99,104.55,1.2,UPI,4.72,4.14,0,5,0
2380,1751,Sydney,1.55,43,36.53,1.0,Cash,3.76,4.41,0,6,1
2381,4435,Singapore,17.27,110,6.35,1.0,UPI,4.87,3.35,0,17,0
2382,4048,Mumbai,9.28,30,43.75,1.2,Credit Card,3.55,4.8,0,19,0
2383,4368,Mumbai,34.18,53,44.9,2.5,Credit Card,4.14,3.86,0,7,0
2384,7324,Dubai,29.79,65,13.62,2.5,UPI,4.63,4.1,0,3,1
2385,3737,Sydney,42.67,76,116.98,1.2,UPI,4.77,3.05,0,8,1
2386,6104,Singapore,9.53,25,62.68,1.2,Cash,3.85,4.98,0,4,0
2387,8457,Singapore,24.65,113,107.72,1.0,Cash,3.65,3.05,0,19,0
2388,4373,Mumbai,4.76,21,34.77,2.5,UPI,3.99,4.1,0,19,0
2389,4876,Dubai,7.79,12,110.93,1.0,UPI,4.76,3.96,0,1,0
2390,3405,Sydney,22.49,65,89.52,2.5,Wallet,4.09,4.98,0,22,1
2391,8138,Dubai,35.95,37,50.37,1.0,Cash,4.97,4.97,0,13,0
2392,1505,Dubai,2.66,79,42.33,1.0,UPI,3.95,4.52,0,5,0
2393,7819,Dubai,11.89,44,69.77,1.0,Cash,3.73,4.22,0,1,0
2394,9363,Dubai,7.21,10,99.51,2.0,UPI,4.3,4.51,0,5,0
2395,3144,Singapore,4.46,86,102.56,2.0,UPI,3.98,4.82,0,21,0
2396,1906,Dubai,23.73,76,67.09,1.0,Cash,3.65,4.66,0,9,0
2397,1104,New York,10.72,110,62.54,2.5,Cash,4.7,3.4,0,4,0
2398,5934,London,19.82,27,49.96,1.0,UPI,3.68,4.36,0,5,0
2399,7387,London,29.82,79,21.17,1.0,UPI,4.09,3.69,0,22,0
2400,1584,Mumbai,31.15,26,119.48,2.5,Cash,4.52,3.2,1,15,0
2401,1310,New York,22.55,51,48.5,1.2,Credit Card,3.7,3.38,0,12,0
2402,3255,Sydney,19.11,59,60.85,2.5,Cash,4.79,4.7,0,9,1
2403,9038,Singapore,10.09,5,6.46,2.5,UPI,4.08,3.44,0,14,1
2404,4561,Sydney,3.38,33,89.74,2.0,Cash,3.74,3.64,0,12,0
2405,2720,London,27.66,17,119.5,1.2,Wallet,4.15,4.36,0,9,0
2406,7150,Sydney,20.4,44,61.72,1.2,UPI,3.59,3.04,0,8,1
2407,9836,Dubai,38.57,54,114.9,1.0,UPI,3.58,4.68,0,21,1
2408,8418,New York,24.28,51,45.47,1.5,Credit Card,4.04,4.32,0,16,0
2409,8180,Dubai,17.45,108,79.18,1.0,Wallet,4.72,4.48,0,11,1
2410,8773,Sydney,29.15,57,30.69,1.0,Credit Card,4.84,3.71,0,0,0
2411,3353,Sydney,14.24,39,101.83,1.2,Wallet,3.59,4.34,0,18,0
2412,6245,Mumbai,1.52,55,39.23,2.0,UPI,3.89,3.48,0,11,0
2413,8917,Singapore,9.61,49,57.29,2.5,Cash,4.15,3.31,1,8,1
2414,9836,Mumbai,4.23,108,51.27,2.0,Wallet,4.92,4.93,0,22,0
2415,3981,New York,16.41,74,70.28,1.2,Cash,4.75,3.2,0,23,0
2416,2025,Mumbai,2.4,101,110.2,2.5,Credit Card,3.61,3.52,0,11,0
