flight_id,airline,origin_airport,destination_airport,scheduled_departure_min,departure_delay_min,arrival_delay_min,cancelled,weather_delay_min,air_traffic_delay_min
1603,Emirates,MAA,BLR,756,18,261,0,15,34
1604,IndiGo,HYD,BLR,823,268,140,0,111,45
1605,Air India,CCU,CCU,779,69,7,0,67,0
1606,Go First,DEL,DEL,731,40,184,0,118,40
1607,SpiceJet,HYD,CCU,1435,101,259,0,68,72
1608,Vistara,BOM,CCU,877,290,34,0,41,31
1609,SpiceJet,MAA,MAA,1240,79,170,0,109,83
1610,Air India,DEL,CCU,515,218,4,0,40,76
1611,Emirates,BOM,CCU,473,139,100,0,49,39
1612,SpiceJet,CCU,MAA,35,232,76,0,83,10
1613,IndiGo,BOM,BLR,1201,127,37,0,5,61
1614,Air India,DEL,BOM,1410,124,107,0,74,45
1615,Emirates,CCU,HYD,1040,78,249,0,52,47
1616,Vistara,BOM,CCU,829,4,-12,0,16,42
1617,Emirates,CCU,BOM,1071,163,153,0,104,50
1618,Qatar Airways,DEL,MAA,1085,79,265,0,56,60
1619,IndiGo,DEL,BOM,1092,202,274,0,66,41
1620,Air India,CCU,HYD,365,50,57,0,15,25
1621,Vistara,BLR,BOM,1185,209,121,0,51,10
1622,IndiGo,HYD,BOM,944,50,240,0,99,24
1623,Emirates,BOM,BOM,975,296,125,0,89,39
1624,IndiGo,BOM,BOM,430,155,192,0,87,24
1625,Air India,BLR,DEL,858,1,244,0,117,83
1626,Go First,BLR,CCU,229,205,247,0,110,74
1627,IndiGo,BLR,MAA,369,66,255,0,33,73
1628,Qatar Airways,MAA,HYD,177,221,22,0,83,51
1629,IndiGo,MAA,MAA,1433,101,187,0,80,2
1630,Emirates,CCU,DEL,567,55,208,0,114,38
1631,Emirates,MAA,DEL,1293,171,36,0,19,90
1632,Vistara,DEL,DEL,1229,193,65,0,79,34
1633,Emirates,CCU,CCU,792,195,195,0,55,39
1634,SpiceJet,BOM,DEL,899,275,-9,0,50,94
1635,Air India,HYD,BOM,974,94,29,0,52,84
1636,Air India,DEL,MAA,81,231,299,0,48,21
1637,Go First,BOM,BLR,845,224,261,0,3,61
1638,Go First,BOM,HYD,761,165,243,0,17,18
1639,Air India,CCU,DEL,1216,200,126,0,35,13
1640,Qatar Airways,BLR,MAA,617,20,242,0,116,49
1641,Go First,BLR,DEL,1212,224,269,0,34,61
1642,Vistara,DEL,CCU,1299,231,21,0,29,86
1643,Emirates,BLR,DEL,1097,142,29,0,117,89
1644,Air India,BOM,DEL,1033,185,104,0,62,42
1645,Go First,BLR,DEL,215,258,30,0,81,54
1646,Air India,MAA,DEL,289,159,124,0,20,39
1647,SpiceJet,BLR,HYD,444,221,37,0,51,11
1648,IndiGo,BOM,MAA,922,173,285,1,95,64
1649,Emirates,CCU,CCU,551,264,272,0,68,33
1650,Air India,DEL,DEL,192,21,258,0,40,82
1651,IndiGo,HYD,DEL,288,166,253,1,53,22
1652,Go First,BLR,DEL,582,54,263,0,86,70
1653,IndiGo,BOM,DEL,1167,187,46,0,29,6
1654,Emirates,HYD,BOM,1412,16,38,0,90,64
1655,Air India,HYD,BOM,1430,140,53,0,55,17
1656,SpiceJet,MAA,BLR,1393,292,226,0,78,7
1657,Qatar Airways,HYD,DEL,856,257,254,0,40,88
1658,Go First,CCU,BLR,780,74,236,0,13,41
1659,Air India,BOM,HYD,895,55,268,0,20,92
1660,Emirates,BOM,BLR,919,122,55,0,119,86
1661,Go First,BLR,MAA,563,71,307,0,97,92
1662,Vistara,BLR,BOM,12,87,84,0,89,0
1663,IndiGo,BLR,BOM,986,62,45,0,24,78
1664,Qatar Airways,CCU,DEL,339,19,87,0,49,14
1665,Emirates,HYD,DEL,864,114,103,0,108,27
1666,Vistara,HYD,HYD,311,199,1,0,94,35
1667,Air India,MAA,CCU,732,261,289,0,52,95
1668,SpiceJet,CCU,HYD,1127,202,175,0,47,45
1669,Go First,BLR,MAA,338,122,196,0,69,76
1670,IndiGo,DEL,DEL,1221,146,62,0,47,20
1671,Go First,MAA,DEL,299,36,30,0,3,48
1672,Qatar Airways,DEL,HYD,358,11,77,0,23,38
1673,Air India,HYD,HYD,1391,72,-3,0,105,37
1674,Go First,MAA,HYD,168,223,212,0,30,8
1675,IndiGo,MAA,BOM,1172,49,285,0,82,19
1676,Air India,BOM,BLR,760,177,1,0,74,83
1677,Go First,HYD,BLR,767,47,287,0,28,7
1678,SpiceJet,HYD,DEL,981,248,46,0,4,13
1679,Emirates,CCU,BOM,41,151,27,0,81,61
1680,Air India,MAA,HYD,201,290,52,0,66,83
1681,Emirates,HYD,DEL,969,295,196,1,103,34
1682,Air India,MAA,BOM,1267,-9,187,0,74,54
1683,SpiceJet,CCU,MAA,463,260,198,0,84,44
1684,Emirates,CCU,CCU,448,132,93,0,93,20
1685,Vistara,BOM,BOM,912,177,268,0,82,52
1686,IndiGo,MAA,DEL,797,213,78,0,52,53
1687,Vistara,HYD,BLR,793,169,209,0,88,85
1688,Go First,HYD,HYD,436,12,209,0,63,42
1689,SpiceJet,MAA,CCU,530,26,223,0,34,5
1690,Vistara,MAA,MAA,564,96,102,0,11,54
1691,Air India,MAA,CCU,1296,286,75,0,46,43
1692,Go First,BLR,CCU,871,218,273,0,89,90
1693,Go First,HYD,BOM,212,86,265,0,54,67
1694,Vistara,CCU,DEL,948,270,3,0,119,3
1695,Vistara,HYD,DEL,1127,99,159,0,111,62
1696,SpiceJet,BLR,CCU,191,26,90,0,68,91
1697,IndiGo,MAA,HYD,1403,29,273,0,82,90
1698,Vistara,BOM,DEL,1104,74,232,0,90,57
1699,Qatar Airways,MAA,CCU,704,291,307,0,37,53
1700,Vistara,MAA,DEL,548,177,126,0,28,80
1701,Emirates,BLR,HYD,1400,229,282,0,11,37
1702,Air India,HYD,MAA,153,8,177,0,18,59
1703,Qatar Airways,MAA,CCU,570,250,287,0,8,51
1704,Qatar Airways,HYD,BLR,239,147,275,0,81,28
1705,Emirates,DEL,BLR,373,293,316,0,28,39
1706,Emirates,CCU,CCU,804,101,192,0,2,70
1707,Go First,HYD,BOM,798,133,232,0,86,7
1708,IndiGo,BOM,MAA,1227,245,126,0,29,96
1709,Air India,CCU,BOM,610,7,295,0,109,95
1710,SpiceJet,BOM,BLR,1373,173,206,0,57,34
1711,Qatar Airways,MAA,HYD,687,276,209,0,87,81
1712,SpiceJet,CCU,CCU,773,120,168,0,52,15
1713,Vistara,HYD,DEL,142,270,289,0,100,17
1714,Vistara,CCU,BLR,1212,234,172,0,100,58
1715,SpiceJet,MAA,MAA,271,-3,97,0,3,88
1716,Vistara,BLR,BLR,1323,182,165,0,56,33
1717,IndiGo,BOM,MAA,425,-4,183,0,53,3
1718,Emirates,MAA,MAA,45,125,54,0,27,68
1719,Vistara,BLR,CCU,94,8,70,0,15,77
1720,Go First,CCU,MAA,63,128,23,0,12,64
1721,Vistara,CCU,BOM,412,166,115,0,71,60
1722,Air India,MAA,HYD,1032,0,-6,0,55,85
1723,IndiGo,HYD,BLR,458,30,-13,0,52,45
1724,Air India,CCU,HYD,1432,103,286,0,47,20
1725,Air India,HYD,DEL,469,169,134,0,24,76
1726,Go First,HYD,BLR,809,183,51,0,65,99
1727,IndiGo,HYD,HYD,505,185,177,0,29,92
1728,IndiGo,DEL,HYD,1096,214,81,0,103,37
1729,IndiGo,BLR,CCU,83,250,3,0,2,72
1730,IndiGo,BLR,CCU,58,105,302,0,22,96
1731,IndiGo,CCU,DEL,1044,139,82,0,28,85
1732,Go First,CCU,MAA,917,107,41,0,40,80
1733,Vistara,HYD,BLR,156,154,91,0,93,59
1734,Air India,DEL,CCU,1352,241,72,1,10,86
1735,IndiGo,HYD,BLR,575,256,125,0,20,35
1736,Qatar Airways,DEL,DEL,836,33,128,0,90,5
1737,Vistara,HYD,CCU,679,170,36,0,23,38
1738,Vistara,BOM,CCU,202,66,196,0,115,28
1739,Air India,BOM,MAA,1129,105,25,0,94,26
1740,Go First,MAA,BLR,1145,56,288,0,93,68
1741,SpiceJet,HYD,BLR,317,2,75,0,64,8
1742,SpiceJet,CCU,BLR,1205,81,23,0,0,23
1743,Vistara,BLR,MAA,1339,235,-3,0,53,62
1744,Emirates,MAA,CCU,405,256,80,0,71,18
1745,Emirates,CCU,DEL,985,128,93,0,111,96
1746,Air India,BOM,BLR,948,233,88,0,105,29
1747,SpiceJet,HYD,HYD,1093,262,215,0,33,57
1748,Vistara,MAA,MAA,1183,293,27,0,79,39
1749,Go First,HYD,BOM,1263,180,193,0,90,67
1750,SpiceJet,BOM,DEL,1161,86,72,0,67,31
1751,Vistara,MAA,HYD,494,194,77,0,82,64
1752,Vistara,BOM,BLR,678,126,158,0,28,33
1753,IndiGo,DEL,BOM,1270,66,110,0,104,84
1754,Go First,BOM,DEL,1266,26,93,0,2,30
1755,IndiGo,HYD,MAA,1359,275,31,0,10,58
1756,Air India,BLR,BOM,834,292,198,0,7,77
1757,IndiGo,BOM,CCU,193,124,76,0,61,25
1758,Qatar Airways,CCU,BOM,307,131,165,0,102,21
1759,IndiGo,BLR,HYD,505,243,25,0,32,33
1760,Qatar Airways,DEL,DEL,280,37,243,0,7,96
1761,SpiceJet,MAA,HYD,674,244,105,0,24,12
1762,Emirates,MAA,HYD,932,123,61,0,87,95
1763,Vistara,BLR,BLR,714,279,79,0,25,54
1764,Qatar Airways,MAA,MAA,607,197,253,0,25,7
1765,Go First,BOM,BOM,482,90,2,0,16,61
1766,IndiGo,BLR,DEL,1246,35,277,0,90,21
1767,Qatar Airways,HYD,CCU,116,59,155,0,28,55
1768,Go First,BOM,MAA,967,125,146,0,42,83
1769,Emirates,BOM,MAA,191,269,295,0,102,20
1770,Emirates,BOM,DEL,787,56,36,0,72,97
1771,IndiGo,HYD,MAA,617,-7,20,0,77,48
1772,Air India,DEL,BLR,515,213,171,0,4,93
1773,IndiGo,CCU,MAA,306,-10,232,1,49,5
1774,SpiceJet,MAA,BLR,531,279,36,0,93,34
1775,Qatar Airways,BLR,BOM,121,98,3,0,55,26
1776,Vistara,DEL,BOM,648,254,76,0,62,83
1777,Air India,BLR,HYD,591,52,123,0,56,39
1778,IndiGo,MAA,BLR,1177,255,288,1,118,13
1779,Go First,HYD,CCU,869,127,204,0,91,73
1780,Air India,BOM,BOM,1192,33,83,0,44,51
1781,Qatar Airways,BOM,MAA,58,251,220,0,36,78
1782,Air India,HYD,DEL,300,205,191,0,71,39
1783,Qatar Airways,DEL,DEL,552,110,128,0,78,42
1784,IndiGo,DEL,BLR,1140,141,183,0,117,57
1785,Qatar Airways,BLR,CCU,1150,202,287,0,91,2
1786,Air India,HYD,HYD,1428,223,307,0,35,14
1787,Go First,DEL,MAA,398,100,271,0,32,44
1788,Emirates,HYD,BLR,514,211,316,0,5,94
1789,Air India,MAA,DEL,804,215,248,0,119,10
1790,Qatar Airways,BOM,BLR,497,199,201,0,114,38
1791,Emirates,BOM,MAA,941,60,173,0,75,18
1792,Qatar Airways,BOM,CCU,527,78,28,0,70,78
1793,Go First,HYD,CCU,397,251,275,0,44,19
1794,Qatar Airways,HYD,BOM,1288,177,173,0,91,85
1795,IndiGo,BLR,MAA,1286,101,178,0,6,70
1796,Vistara,BOM,BOM,1421,228,254,0,104,55
1797,Air India,BLR,BOM,435,245,244,1,64,77
1798,Vistara,BOM,BOM,839,139,223,0,116,3
1799,Qatar Airways,BLR,BLR,359,116,96,0,23,8
1800,Go First,BLR,DEL,1152,263,53,0,44,24
1801,Air India,MAA,CCU,863,128,33,0,60,46
1802,Qatar Airways,BLR,BLR,633,92,295,0,18,98
1803,Emirates,HYD,DEL,1264,231,135,0,116,48
1804,SpiceJet,BLR,CCU,1245,106,223,0,31,26
1805,Qatar Airways,BOM,MAA,213,203,99,0,29,27
1806,Vistara,BLR,CCU,915,6,59,0,64,87
1807,Air India,DEL,CCU,591,168,82,0,31,96
1808,Vistara,CCU,CCU,134,213,95,0,56,96
1809,Air India,BOM,HYD,753,259,269,0,19,61
1810,Qatar Airways,DEL,MAA,385,123,240,1,84,15
1811,IndiGo,BOM,BLR,1326,103,302,0,82,86
1812,Emirates,HYD,BLR,1310,121,293,0,93,45
1813,Qatar Airways,CCU,DEL,1212,128,101,0,113,74
1814,Vistara,CCU,BLR,1320,221,160,0,91,45
1815,SpiceJet,HYD,BOM,388,81,212,0,95,39
1816,SpiceJet,CCU,CCU,743,256,90,0,29,82
1817,Go First,HYD,BLR,1284,88,223,0,86,33
1818,Air India,DEL,DEL,703,196,84,0,90,86
1819,Vistara,MAA,DEL,924,-3,160,0,100,9
1820,Go First,BOM,BOM,772,82,233,0,58,0
1821,Vistara,HYD,DEL,1136,147,60,0,89,65
1822,Air India,BOM,HYD,863,88,-13,0,61,85
1823,Qatar Airways,DEL,CCU,1059,214,65,0,66,16
1824,Qatar Airways,MAA,CCU,78,197,272,0,30,46
1825,SpiceJet,DEL,CCU,1298,62,-8,0,65,23
1826,Qatar Airways,CCU,MAA,1301,48,71,0,53,49
1827,Qatar Airways,BOM,BLR,673,276,270,0,9,84
1828,IndiGo,MAA,HYD,311,53,58,0,37,28
1829,SpiceJet,CCU,BLR,203,245,107,0,82,77
1830,Go First,MAA,HYD,984,37,278,0,30,71
1831,Emirates,CCU,BLR,16,268,127,0,28,93
1832,IndiGo,DEL,BOM,475,187,142,0,24,85
1833,Go First,HYD,DEL,1016,147,93,0,31,86
1834,Air India,BOM,DEL,209,-4,318,0,16,12
1835,IndiGo,BLR,BOM,498,237,179,0,114,63
1836,Go First,BLR,HYD,1425,221,20,0,44,27
1837,Air India,DEL,MAA,428,95,74,0,48,93
1838,SpiceJet,BOM,HYD,1101,87,280,0,86,4
1839,Emirates,BOM,DEL,1103,257,314,0,17,73
1840,Air India,DEL,MAA,1329,49,185,0,74,8
1841,Qatar Airways,BOM,BLR,57,297,30,0,51,13
1842,Vistara,HYD,MAA,1231,129,91,0,19,9
1843,Air India,DEL,HYD,1158,179,154,0,61,32
1844,Air India,HYD,BOM,993,114,130,0,12,74
1845,Emirates,BOM,BLR,521,152,162,0,87,39
1846,Vistara,DEL,HYD,580,49,45,0,42,5
1847,Qatar Airways,BOM,BLR,898,20,-13,0,83,16
1848,Go First,DEL,MAA,1106,65,66,0,114,35
1849,Go First,BOM,DEL,620,232,247,0,105,69
1850,Air India,HYD,HYD,1067,247,271,0,91,60
1851,Vistara,HYD,BOM,965,179,305,0,98,73
1852,Vistara,BOM,MAA,909,285,79,0,20,48
1853,Qatar Airways,DEL,HYD,492,166,48,0,5,68
1854,Emirates,BLR,BOM,498,277,230,0,70,82
1855,SpiceJet,HYD,HYD,1041,283,61,1,92,70
1856,Go First,HYD,MAA,604,196,243,0,52,23
1857,Emirates,CCU,HYD,947,204,77,0,86,50
1858,IndiGo,BLR,BLR,293,130,275,0,51,41
1859,Go First,BOM,MAA,1171,74,255,0,68,18
1860,Emirates,DEL,HYD,171,171,5,0,85,61
1861,Go First,CCU,DEL,530,117,46,0,8,74
1862,SpiceJet,BOM,HYD,1143,258,244,0,95,66
1863,IndiGo,MAA,BLR,65,28,221,0,117,29
1864,SpiceJet,HYD,BOM,140,12,125,0,73,37
1865,Qatar Airways,MAA,BOM,445,231,151,0,45,5
1866,IndiGo,HYD,BOM,188,96,51,0,106,98
1867,Air India,HYD,DEL,157,131,42,0,112,21
1868,Emirates,MAA,BLR,669,134,196,0,91,10
1869,IndiGo,MAA,MAA,245,269,114,1,74,71
1870,Qatar Airways,BOM,BOM,855,234,9,0,70,90
1871,Qatar Airways,CCU,BLR,943,180,-5,0,29,28
1872,SpiceJet,CCU,HYD,747,279,241,0,42,7
1873,Go First,MAA,DEL,1056,168,288,0,108,86
1874,IndiGo,BOM,BLR,1384,101,65,0,58,92
1875,Emirates,CCU,BLR,329,203,270,0,114,79
1876,IndiGo,BOM,MAA,511,127,3,0,37,34
1877,Vistara,BOM,BLR,849,189,94,0,33,71
1878,Go First,HYD,MAA,1094,-4,18,0,45,71
1879,Emirates,CCU,DEL,1336,2,272,0,91,44
1880,Emirates,CCU,DEL,78,69,316,0,31,32
1881,Air India,HYD,HYD,168,275,239,0,15,4
1882,SpiceJet,MAA,MAA,809,148,110,0,38,61
1883,Air India,HYD,MAA,982,261,193,0,0,36
1884,Emirates,CCU,BOM,179,190,118,0,97,16
1885,Go First,CCU,BOM,259,139,70,0,104,21
1886,IndiGo,MAA,HYD,1028,285,59,0,56,77
1887,IndiGo,HYD,DEL,296,282,119,0,86,31
1888,Go First,DEL,CCU,619,261,285,0,113,13
1889,Emirates,DEL,BOM,854,32,157,0,116,19
1890,Qatar Airways,MAA,BLR,359,4,197,0,19,21
1891,IndiGo,HYD,DEL,116,237,305,0,81,29
1892,Qatar Airways,HYD,CCU,356,161,3,0,81,53
1893,IndiGo,BOM,BLR,956,207,103,0,41,32
1894,IndiGo,CCU,MAA,438,126,287,0,103,4
1895,SpiceJet,BLR,DEL,1354,216,286,0,84,17
1896,SpiceJet,MAA,HYD,1211,33,269,0,71,62
1897,Vistara,BLR,MAA,1304,9,211,0,33,45
1898,Air India,BLR,MAA,1138,108,196,0,49,6
1899,Go First,MAA,BLR,1259,223,173,0,10,28
1900,Go First,HYD,MAA,1361,251,305,0,106,56
1901,Go First,MAA,BOM,521,72,135,0,114,46
1902,Vistara,BLR,DEL,198,20,207,0,42,8
1903,SpiceJet,CCU,BOM,1073,263,112,0,9,58
1904,Emirates,CCU,BLR,1165,223,232,1,7,70
1905,Qatar Airways,CCU,CCU,669,17,35,0,110,70
1906,Qatar Airways,HYD,BLR,1053,241,175,0,71,42
1907,Emirates,DEL,DEL,1105,242,221,0,18,58
1908,Vistara,MAA,MAA,30,228,6,0,64,5
1909,Emirates,CCU,HYD,1007,164,94,0,54,52
1910,Go First,MAA,BLR,332,183,311,0,51,63
1911,Air India,CCU,DEL,659,169,17,0,2,90
1912,IndiGo,HYD,HYD,176,284,111,0,52,3
1913,Qatar Airways,DEL,MAA,369,204,28,0,43,0
1914,SpiceJet,DEL,CCU,546,192,-9,0,95,69
1915,SpiceJet,CCU,BLR,534,239,112,0,47,30
1916,Vistara,HYD,CCU,1129,246,75,0,53,64
1917,SpiceJet,BOM,DEL,96,64,114,0,15,68
1918,Go First,MAA,CCU,229,191,1,0,29,18
1919,Qatar Airways,MAA,CCU,226,131,305,0,112,68
1920,Emirates,BLR,DEL,370,195,170,0,91,68
1921,Go First,HYD,DEL,1123,188,94,0,27,48
1922,Vistara,BLR,BLR,54,160,270,0,15,30
1923,Go First,CCU,CCU,1218,217,147,0,104,59
1924,Emirates,BLR,HYD,423,168,59,0,117,70
1925,Air India,DEL,DEL,314,264,183,0,50,78
1926,Vistara,MAA,MAA,1151,51,271,0,32,54
1927,Air India,BLR,CCU,31,193,166,0,24,76
1928,IndiGo,DEL,DEL,92,122,81,0,17,75
1929,Air India,HYD,HYD,518,61,35,0,25,82
1930,IndiGo,BLR,BLR,1281,67,298,0,5,76
1931,IndiGo,CCU,CCU,852,178,18,0,37,90
1932,Air India,CCU,DEL,1243,60,5,0,43,37
1933,Vistara,CCU,DEL,751,252,168,0,66,32
1934,Emirates,MAA,MAA,1129,295,277,1,42,5
1935,Go First,BLR,MAA,415,35,48,0,5,12
1936,Go First,HYD,CCU,556,213,108,0,77,76
1937,Emirates,BLR,DEL,1332,239,85,0,63,76
1938,Qatar Airways,MAA,CCU,365,65,103,0,81,19
1939,Qatar Airways,DEL,DEL,598,63,62,0,79,99
1940,IndiGo,MAA,MAA,1393,131,165,0,87,36
1941,IndiGo,CCU,HYD,330,62,183,0,12,44
1942,Vistara,DEL,BOM,688,91,174,0,64,72
1943,SpiceJet,CCU,BOM,10,83,312,0,37,80
1944,Air India,BOM,DEL,817,58,87,0,63,98
1945,IndiGo,MAA,MAA,418,54,317,0,13,58
1946,Go First,MAA,BLR,1145,182,259,0,16,51
1947,Vistara,HYD,BLR,910,51,114,0,76,17
1948,Air India,BLR,BOM,1258,9,225,0,12,24
1949,Vistara,DEL,HYD,1354,230,118,0,72,78
1950,Air India,DEL,BOM,347,192,141,0,5,86
1951,Air India,HYD,DEL,957,289,302,0,5,0
1952,Emirates,HYD,HYD,411,184,142,0,93,40
1953,IndiGo,BLR,BLR,1247,51,174,0,36,17
1954,Vistara,CCU,MAA,152,96,84,0,56,0
1955,Vistara,BLR,MAA,1235,114,36,0,52,38
1956,Emirates,MAA,DEL,91,290,33,0,45,73
1957,Go First,CCU,BOM,330,256,84,0,77,30
1958,Go First,BOM,DEL,954,191,235,0,3,70
1959,Qatar Airways,BLR,MAA,969,151,38,0,33,37
1960,IndiGo,HYD,BLR,553,291,121,0,65,7
1961,IndiGo,CCU,MAA,929,101,146,0,62,33
1962,SpiceJet,BLR,HYD,1251,21,276,0,60,72
1963,Emirates,DEL,CCU,193,87,65,0,80,88
1964,Go First,BOM,MAA,529,236,204,0,41,26
1965,Air India,MAA,MAA,844,250,69,0,77,40
1966,Vistara,DEL,CCU,1266,180,67,0,63,6
1967,IndiGo,DEL,HYD,1412,18,303,0,114,31
1968,Vistara,BOM,BOM,1299,37,51,0,16,72
1969,Vistara,MAA,MAA,638,239,218,0,60,80
1970,SpiceJet,HYD,DEL,477,215,182,0,117,98
1971,Go First,CCU,MAA,479,261,243,0,29,15
1972,IndiGo,MAA,DEL,287,142,161,0,42,1
1973,Vistara,BLR,HYD,697,274,282,0,92,42
1974,IndiGo,DEL,MAA,694,169,264,0,6,30
1975,Air India,BLR,HYD,539,291,284,0,72,79
1976,SpiceJet,HYD,HYD,329,142,113,0,45,46
1977,Air India,BLR,BOM,469,223,164,0,22,32
1978,IndiGo,MAA,MAA,848,12,276,0,35,84
1979,Qatar Airways,BLR,DEL,533,83,191,0,13,16
1980,IndiGo,HYD,DEL,466,234,278,0,19,98
1981,Go First,HYD,MAA,976,279,159,0,55,53
1982,Vistara,HYD,CCU,419,149,13,0,115,53
1983,Vistara,MAA,BOM,1145,274,163,0,80,50
1984,Air India,HYD,BOM,761,-2,25,0,31,51
1985,SpiceJet,DEL,BOM,1005,174,176,0,24,6
1986,Qatar Airways,HYD,DEL,890,284,221,0,114,53
1987,Emirates,BLR,HYD,307,124,288,0,93,92
1988,Vistara,CCU,CCU,923,99,209,0,48,10
1989,Go First,BLR,BOM,333,58,98,0,56,61
1990,Air India,CCU,DEL,953,125,262,0,26,29
1991,Air India,BLR,DEL,1349,85,1,0,26,81
1992,Emirates,MAA,HYD,1021,108,70,0,45,56
1993,Go First,BLR,MAA,788,263,301,0,94,45
1994,SpiceJet,MAA,MAA,831,166,165,0,44,79
1995,Go First,MAA,BOM,843,226,129,0,25,69
1996,SpiceJet,HYD,BOM,249,261,299,0,13,65
1997,Go First,DEL,CCU,1118,266,209,0,47,54
1998,Go First,CCU,HYD,1319,127,38,0,84,57
1999,IndiGo,HYD,BOM,183,121,288,0,91,9
2000,Air India,HYD,HYD,1283,33,52,0,14,3
2001,Go First,MAA,DEL,798,112,91,0,93,73
2002,Emirates,MAA,BOM,185,125,318,0,88,72
2003,Go First,CCU,DEL,1432,115,61,0,50,61
2004,Vistara,BLR,BLR,1092,264,11,0,53,42
2005,Air India,BLR,HYD,837,53,139,0,10,41
2006,Vistara,HYD,BLR,626,285,56,0,107,23
2007,Air India,BOM,BOM,858,221,164,0,74,4
2008,Vistara,BOM,DEL,7,40,31,1,27,98
2009,Go First,BLR,BOM,1288,126,226,0,54,67
2010,Go First,BOM,BLR,782,147,261,0,68,98
2011,IndiGo,BLR,BOM,774,45,297,0,91,76
2012,Emirates,MAA,CCU,1006,70,89,0,71,95
2013,Vistara,HYD,MAA,1394,221,79,0,25,44
2014,SpiceJet,DEL,BLR,676,117,203,0,69,58
2015,IndiGo,HYD,BOM,1106,115,154,0,31,64
2016,Vistara,BLR,DEL,210,69,267,0,47,62
2017,Vistara,BLR,BOM,1336,164,112,0,95,74
2018,IndiGo,HYD,DEL,1360,134,184,0,11,89
2019,Go First,CCU,MAA,489,115,316,0,69,66
2020,Vistara,BLR,BOM,1426,171,19,0,76,48
2021,Go First,BOM,MAA,638,208,128,0,102,76
2022,IndiGo,BOM,BLR,190,267,276,0,103,31
2023,Go First,BLR,DEL,670,72,50,0,107,49
2024,Air India,BLR,CCU,842,130,203,0,60,86
2025,SpiceJet,CCU,BLR,334,84,40,0,33,57
2026,Qatar Airways,BOM,DEL,1110,183,129,0,86,51
2027,Vistara,BLR,MAA,578,99,197,0,104,22
2028,Emirates,BLR,HYD,61,41,78,1,108,29
2029,SpiceJet,CCU,BOM,386,92,90,0,80,69
2030,Qatar Airways,CCU,MAA,1169,90,68,0,44,70
2031,Go First,HYD,DEL,152,131,120,0,111,29
2032,Vistara,CCU,DEL,618,190,130,0,59,36
2033,Go First,DEL,DEL,697,188,233,0,64,47
2034,Air India,BOM,DEL,1372,273,2,0,70,31
2035,IndiGo,HYD,BOM,177,206,109,0,12,69
2036,Vistara,DEL,BLR,846,35,-14,0,77,34
2037,Qatar Airways,BLR,CCU,486,17,316,0,116,95
2038,Qatar Airways,BLR,HYD,1270,-9,184,0,80,75
2039,Air India,HYD,BOM,1277,6,122,0,93,67
2040,Air India,CCU,DEL,499,66,187,0,47,31
2041,Vistara,BLR,BOM,540,154,266,0,110,58
2042,Go First,MAA,MAA,1375,86,287,1,48,34
2043,Emirates,HYD,CCU,12,94,14,0,97,15
2044,Qatar Airways,DEL,DEL,150,13,40,0,90,78
2045,Qatar Airways,HYD,HYD,1073,189,103,0,57,51
2046,Air India,BOM,DEL,1238,24,116,0,88,65
2047,SpiceJet,CCU,CCU,990,-9,215,0,107,5
2048,Air India,CCU,HYD,643,278,136,0,98,13
2049,Emirates,HYD,CCU,371,127,5,0,72,28
2050,Go First,BLR,HYD,1136,51,52,0,69,25
2051,Go First,BLR,BLR,251,288,110,0,60,17
2052,SpiceJet,MAA,BLR,1364,186,27,0,25,3
2053,Qatar Airways,MAA,BOM,52,48,166,0,101,56
2054,Air India,CCU,BOM,1153,254,84,0,38,52
2055,Go First,MAA,HYD,192,177,224,0,57,24
2056,Emirates,DEL,DEL,590,52,184,0,26,46
2057,Vistara,MAA,MAA,1080,297,100,0,39,51
2058,IndiGo,DEL,MAA,96,268,99,0,30,92
2059,IndiGo,MAA,DEL,197,19,126,0,2,33
2060,IndiGo,CCU,DEL,146,160,103,0,87,15
2061,Qatar Airways,CCU,BLR,1318,10,77,0,14,93
2062,Air India,DEL,MAA,722,288,-7,0,53,86
2063,SpiceJet,HYD,HYD,683,190,57,0,69,35
2064,Go First,CCU,CCU,1035,124,10,0,10,27
2065,Vistara,HYD,BOM,332,261,223,0,29,64
2066,Emirates,BLR,CCU,1243,12,129,0,34,71
2067,Vistara,DEL,BLR,1421,76,52,0,111,52
2068,Emirates,CCU,MAA,1365,20,172,0,101,41
2069,Qatar Airways,BOM,DEL,511,110,115,0,42,78
2070,Air India,BLR,MAA,171,58,205,0,60,97
2071,IndiGo,HYD,HYD,1189,123,265,0,39,18
2072,Air India,CCU,BLR,1193,135,261,0,92,43
2073,Qatar Airways,DEL,DEL,563,252,124,0,86,29
2074,SpiceJet,MAA,CCU,511,282,38,0,41,73
2075,SpiceJet,BOM,HYD,1212,75,-15,0,41,43
2076,Qatar Airways,HYD,CCU,1143,5,112,0,118,26
2077,Emirates,BLR,BOM,104,205,-15,0,2,83
2078,Go First,DEL,BLR,673,105,157,0,89,88
2079,Go First,BOM,HYD,806,107,250,0,77,72
2080,Emirates,DEL,HYD,1064,259,280,0,82,33
2081,SpiceJet,CCU,CCU,888,151,240,0,84,84
2082,SpiceJet,MAA,DEL,875,177,158,0,20,23
2083,SpiceJet,BLR,BOM,676,93,29,0,72,55
2084,Air India,DEL,CCU,320,130,125,0,76,6
2085,SpiceJet,HYD,HYD,334,156,11,0,104,67
