Ride_ID,Driver_ID,Rider_ID,City,Ride_Type,Distance_km,Ride_Duration_Min,Fare_Amount,Payment_Mode,Ride_Status
902086,70661,98006,Delhi,SUV,19.62,108,1164,Credit Card,Completed
902087,72178,94749,Mumbai,Auto,29.11,34,635,Debit Card,Completed
902088,31755,50891,Delhi,Mini,4.86,72,1734,Credit Card,Completed
902089,35620,58902,Hyderabad,Auto,42.2,28,1311,UPI,Completed
902090,32259,54557,Pune,Mini,32.46,94,2210,Cash,Completed
902091,65042,58345,Pune,Mini,19.9,24,1049,Credit Card,Completed
902092,97351,50810,Bengaluru,Mini,30.82,117,1296,Cash,Cancelled
902093,84747,98456,Bengaluru,Mini,19.06,15,2210,Cash,Completed
902094,11888,85424,Bengaluru,SUV,45.62,104,1932,Debit Card,Completed
902095,17253,76653,Delhi,Mini,30.22,39,1317,Debit Card,Completed
902096,94043,52463,Chennai,SUV,19.46,118,2151,Credit Card,Cancelled
902097,90812,57126,Mumbai,Mini,37.51,60,790,UPI,Completed
902098,90162,74466,Chennai,Auto,14.29,77,2481,Debit Card,Completed
902099,42700,58116,Hyderabad,SUV,19.38,25,340,Credit Card,Completed
902100,51894,64313,Delhi,Mini,11.72,110,126,UPI,Completed
902101,22750,50220,Delhi,Auto,33.05,21,275,UPI,Completed
902102,28582,91411,Delhi,Auto,15.59,37,1555,Debit Card,Completed
902103,19384,78554,Chennai,Sedan,9.19,63,1490,Debit Card,Completed
902104,86279,92150,Mumbai,Mini,22.14,62,769,Cash,Completed
902105,41008,89446,Chennai,Auto,35.77,48,1573,Cash,Completed
902106,52791,76957,Hyderabad,SUV,2.35,16,334,Credit Card,Completed
902107,19141,90497,Bengaluru,Sedan,42.04,113,811,Debit Card,Completed
902108,22493,82309,Mumbai,SUV,18.38,25,1511,Debit Card,Completed
902109,49811,79771,Bengaluru,SUV,23.33,22,249,Cash,Completed
902110,93890,68391,Bengaluru,Auto,34.05,89,447,Credit Card,Completed
902111,66778,93283,Bengaluru,Sedan,43.47,87,2464,UPI,Completed
902112,52410,70295,Delhi,Auto,3.41,51,2137,UPI,Completed
902113,60976,62407,Delhi,SUV,48.03,51,2002,UPI,Cancelled
902114,78763,72410,Delhi,Auto,48.49,51,685,Cash,Completed
902115,25445,91365,Delhi,Auto,25.99,57,1776,Credit Card,Completed
902116,42215,74550,Hyderabad,Sedan,9.46,24,659,UPI,Cancelled
902117,42274,80287,Mumbai,Mini,46.85,43,793,Credit Card,Completed
902118,81211,50309,Hyderabad,Mini,4.44,17,2044,Debit Card,Completed
902119,10120,56468,Hyderabad,SUV,33.73,88,1435,UPI,Completed
902120,64246,96308,Mumbai,SUV,49.16,88,1919,Credit Card,Completed
902121,62105,61257,Mumbai,SUV,3.05,103,1281,Cash,Completed
902122,14075,83359,Bengaluru,SUV,8.63,53,2281,Credit Card,Completed
902123,88932,51897,Pune,Auto,35.47,29,1017,UPI,Completed
902124,39197,84248,Chennai,SUV,12.08,53,192,Debit Card,Completed
902125,36476,59970,Delhi,Mini,28.0,105,1318,Debit Card,Completed
902126,82338,69610,Pune,SUV,23.25,64,111,Cash,Completed
902127,14815,71675,Chennai,Mini,15.86,22,260,Credit Card,Completed
902128,33601,86103,Mumbai,Sedan,27.99,61,2431,Debit Card,Completed
902129,57370,56783,Bengaluru,SUV,28.7,6,722,Credit Card,Completed
902130,46193,98765,Pune,Mini,11.77,71,627,Credit Card,Completed
902131,35964,60254,Chennai,Mini,28.04,74,1090,Cash,Completed
902132,80142,77403,Mumbai,SUV,11.19,96,1878,Credit Card,Cancelled
902133,82890,82787,Bengaluru,Sedan,27.08,87,1076,UPI,Completed
902134,21943,51550,Chennai,Sedan,15.53,89,1448,Cash,Completed
902135,10060,74536,Chennai,Auto,24.4,67,597,Cash,Completed
902136,15723,97617,Delhi,Auto,34.96,20,105,Debit Card,Completed
902137,55294,80990,Chennai,SUV,2.89,38,1166,Cash,Completed
902138,76222,82846,Chennai,Sedan,33.01,13,340,Debit Card,Completed
902139,92090,81124,Hyderabad,Sedan,36.94,7,2477,Credit Card,Completed
902140,25560,50684,Mumbai,Auto,24.42,15,165,Cash,Completed
902141,83203,54250,Pune,Sedan,20.8,69,1527,Debit Card,Completed
902142,82249,53749,Pune,Sedan,30.28,84,1467,UPI,Completed
902143,21936,95742,Delhi,Auto,13.72,44,1317,Cash,Cancelled
902144,37454,94033,Hyderabad,Mini,7.61,14,1416,Credit Card,Completed
902145,33519,94141,Delhi,SUV,27.01,54,2192,Credit Card,Cancelled
902146,31472,95916,Hyderabad,Sedan,20.25,87,1163,Debit Card,Cancelled
902147,37315,79637,Mumbai,Auto,26.61,99,2427,Debit Card,Completed
902148,81485,68790,Hyderabad,Auto,16.29,15,1308,Debit Card,Completed
902149,89795,84185,Chennai,SUV,46.4,82,1430,Cash,Completed
902150,49653,78552,Delhi,Auto,47.04,68,1609,Credit Card,Completed
902151,71840,83692,Bengaluru,SUV,8.96,113,804,Debit Card,Completed
902152,43322,77300,Mumbai,Mini,12.92,58,112,UPI,Completed
902153,42208,78715,Bengaluru,SUV,38.25,42,2229,Debit Card,Completed
902154,99051,58750,Mumbai,Auto,43.74,60,1462,Debit Card,Completed
902155,79867,54626,Pune,Mini,49.62,57,209,Debit Card,Cancelled
902156,76875,58797,Hyderabad,Auto,9.32,57,1534,Debit Card,Completed
902157,11558,85660,Chennai,Auto,24.95,113,842,Credit Card,Completed
902158,98473,90423,Hyderabad,Mini,33.31,17,1840,Cash,Completed
902159,11631,71275,Pune,Auto,33.8,96,641,UPI,Completed
902160,32748,64608,Delhi,SUV,16.37,51,1185,Credit Card,Completed
902161,14276,58508,Pune,Mini,39.09,105,1416,Cash,Cancelled
902162,77674,58290,Bengaluru,SUV,25.43,59,1472,Credit Card,Completed
902163,70113,89032,Mumbai,Auto,2.16,52,1026,UPI,Cancelled
902164,24893,71207,Bengaluru,Sedan,38.08,116,1026,Debit Card,Completed
902165,65770,83261,Hyderabad,Sedan,38.62,54,642,UPI,Completed
902166,82764,89082,Bengaluru,Mini,46.01,60,229,UPI,Completed
902167,86475,69408,Bengaluru,Auto,30.1,99,373,Cash,Completed
902168,80927,76624,Pune,SUV,36.79,102,797,UPI,Completed
902169,52655,53546,Pune,Auto,17.79,111,210,Debit Card,Completed
902170,22680,81635,Pune,Mini,4.12,118,426,Debit Card,Completed
902171,42838,81858,Hyderabad,SUV,7.75,21,2393,UPI,Completed
902172,33379,82891,Mumbai,Sedan,1.06,69,1475,Credit Card,Completed
902173,19847,90355,Mumbai,Sedan,43.3,68,1015,Credit Card,Completed
902174,80289,68645,Mumbai,SUV,48.98,92,1622,UPI,Completed
902175,40814,71544,Bengaluru,Mini,35.66,22,210,Cash,Completed
902176,39987,80471,Pune,Sedan,24.71,82,614,UPI,Completed
902177,39803,91757,Delhi,Mini,31.76,64,314,Cash,Completed
902178,66412,63471,Chennai,SUV,43.35,91,2266,Credit Card,Completed
902179,48822,64856,Pune,Mini,6.35,65,736,Cash,Completed
902180,30496,60626,Chennai,Sedan,34.15,59,221,Cash,Completed
902181,85778,57624,Bengaluru,Sedan,3.97,67,1873,UPI,Completed
902182,54448,97629,Mumbai,SUV,33.2,28,1291,UPI,Completed
902183,60483,53506,Chennai,Sedan,26.85,50,1290,UPI,Completed
902184,11441,57435,Pune,Auto,25.89,21,1420,Credit Card,Completed
902185,89619,70941,Mumbai,Auto,10.95,12,153,Cash,Completed
902186,53374,63339,Bengaluru,Mini,7.48,40,261,UPI,Completed
902187,69463,65614,Pune,Auto,16.54,35,1193,UPI,Completed
902188,13823,69619,Mumbai,Mini,23.69,118,334,Cash,Completed
902189,12568,59543,Bengaluru,SUV,45.67,92,241,Credit Card,Completed
902190,65375,77612,Delhi,Mini,17.57,41,1839,Credit Card,Completed
902191,52090,69068,Hyderabad,SUV,47.73,104,2498,Debit Card,Completed
902192,69766,75455,Pune,Mini,14.23,24,1685,Credit Card,Completed
902193,23962,60929,Hyderabad,SUV,36.43,83,962,Cash,Completed
902194,23942,72023,Pune,SUV,7.22,43,917,Credit Card,Completed
902195,40776,77910,Pune,SUV,7.67,34,1060,Credit Card,Completed
902196,47722,74490,Mumbai,SUV,47.58,44,329,Credit Card,Completed
902197,68931,72164,Pune,Sedan,14.45,9,409,UPI,Completed
902198,47256,76816,Hyderabad,Mini,14.3,90,1634,UPI,Completed
902199,15685,90083,Bengaluru,Auto,34.18,15,1610,Debit Card,Cancelled
902200,68875,91366,Hyderabad,SUV,21.64,76,2194,Debit Card,Completed
902201,82980,82452,Delhi,SUV,43.57,42,958,UPI,Completed
902202,93044,95109,Bengaluru,Sedan,8.67,50,2438,UPI,Completed
902203,78780,73032,Chennai,Mini,22.95,7,501,UPI,Completed
902204,18854,64215,Delhi,Sedan,49.84,69,1168,UPI,Completed
902205,14926,57535,Hyderabad,Auto,22.35,88,2495,UPI,Completed
902206,44177,58176,Bengaluru,SUV,40.46,40,323,Credit Card,Completed
902207,12623,53659,Delhi,Mini,42.88,110,1968,Cash,Cancelled
902208,64461,56732,Pune,SUV,5.36,109,842,Cash,Completed
902209,59448,67249,Pune,Mini,46.16,56,2319,UPI,Completed
902210,21048,96155,Hyderabad,Mini,5.59,33,337,Cash,Completed
902211,47204,55295,Mumbai,Auto,35.56,62,2274,Debit Card,Completed
902212,88801,69960,Hyderabad,Mini,49.51,51,2320,UPI,Completed
902213,16551,78484,Chennai,Auto,14.79,88,1433,Debit Card,Completed
902214,73493,51781,Delhi,Sedan,38.62,23,1625,Credit Card,Completed
902215,41869,85684,Mumbai,SUV,2.01,70,472,Debit Card,Completed
902216,64265,79224,Pune,Mini,28.86,58,510,UPI,Completed
902217,79603,59358,Pune,Sedan,7.65,19,447,UPI,Completed
902218,41656,82990,Delhi,Auto,9.59,80,486,Debit Card,Completed
902219,84545,97458,Mumbai,SUV,35.42,33,718,Cash,Completed
902220,70260,75107,Delhi,Sedan,39.02,71,2493,UPI,Completed
902221,68334,80503,Bengaluru,Mini,14.55,48,250,Debit Card,Completed
902222,83157,80562,Bengaluru,Sedan,18.93,15,532,UPI,Completed
902223,42578,77041,Bengaluru,Mini,37.28,15,2351,Debit Card,Completed
902224,44584,63512,Bengaluru,Sedan,19.25,52,1312,Credit Card,Cancelled
902225,52304,79608,Delhi,Auto,1.81,51,2187,Credit Card,Completed
902226,56846,99049,Bengaluru,Sedan,48.68,56,1910,Debit Card,Completed
902227,67120,53163,Pune,Sedan,46.9,26,1715,Cash,Completed
902228,28229,58390,Delhi,Sedan,21.87,116,2201,Debit Card,Completed
902229,55847,73372,Bengaluru,Mini,3.17,65,725,Debit Card,Completed
902230,81890,79248,Pune,Auto,18.99,60,1853,UPI,Completed
902231,42571,52659,Bengaluru,Auto,25.24,25,511,Credit Card,Completed
902232,85191,93357,Delhi,Sedan,24.83,50,837,Cash,Completed
902233,46811,94496,Hyderabad,Sedan,8.43,117,2039,Cash,Completed
902234,89880,95021,Bengaluru,SUV,42.39,112,2490,UPI,Completed
902235,18312,92830,Mumbai,Auto,30.76,17,1585,Credit Card,Completed
902236,22627,96275,Bengaluru,Sedan,29.04,72,1295,Cash,Completed
902237,22536,81233,Bengaluru,Mini,15.59,36,1590,Debit Card,Completed
902238,58087,93035,Chennai,Auto,12.67,32,1757,Cash,Completed
902239,53342,58135,Hyderabad,SUV,38.32,15,2005,UPI,Completed
902240,26109,94451,Chennai,Auto,13.7,119,1956,Debit Card,Completed
902241,61512,96928,Pune,Auto,29.96,105,2166,UPI,Completed
902242,17261,64147,Delhi,Mini,1.67,96,812,Cash,Completed
902243,95010,96124,Hyderabad,Sedan,46.32,117,2206,Credit Card,Completed
902244,12938,84307,Mumbai,Mini,38.08,52,248,Debit Card,Completed
902245,14373,83558,Mumbai,SUV,6.19,14,1499,Credit Card,Completed
902246,72688,54874,Delhi,Sedan,16.15,11,177,Debit Card,Completed
902247,56326,59106,Bengaluru,Auto,19.64,63,1851,Credit Card,Completed
902248,46042,95141,Pune,Mini,44.83,117,2104,Cash,Cancelled
902249,95898,54469,Hyderabad,Mini,20.42,55,317,Cash,Completed
902250,25234,64032,Hyderabad,Mini,2.05,29,1746,Credit Card,Completed
902251,17586,68116,Pune,Mini,18.58,27,1779,UPI,Completed
902252,41580,55048,Delhi,Sedan,18.6,101,1168,Debit Card,Completed
902253,74587,70971,Chennai,Auto,38.15,13,1204,Debit Card,Completed
902254,49095,50367,Chennai,Mini,28.7,79,743,Debit Card,Completed
902255,24715,68018,Mumbai,Auto,41.37,19,704,Credit Card,Completed
902256,82014,61571,Bengaluru,Sedan,37.33,77,2242,Debit Card,Completed
902257,97843,85699,Pune,Mini,21.99,26,188,Debit Card,Completed
902258,42923,85368,Chennai,Sedan,6.41,96,1267,Cash,Completed
902259,36117,70643,Hyderabad,SUV,12.01,85,1089,Cash,Completed
902260,48279,78504,Delhi,Auto,1.87,60,780,Debit Card,Completed
902261,62642,94207,Hyderabad,Sedan,30.87,46,875,Cash,Completed
902262,99090,52420,Delhi,Mini,17.95,84,519,UPI,Completed
902263,11455,96315,Delhi,Auto,1.27,105,1605,UPI,Completed
902264,82524,96296,Pune,Auto,36.43,22,1923,UPI,Completed
902265,20122,50067,Chennai,Mini,41.57,44,1585,Credit Card,Completed
902266,27614,99968,Bengaluru,Mini,5.62,110,1032,Cash,Completed
902267,94520,85989,Hyderabad,Mini,26.28,17,1070,Credit Card,Completed
902268,39401,73196,Mumbai,Auto,28.6,104,2320,Debit Card,Completed
902269,21499,72489,Bengaluru,Auto,12.31,117,1886,Cash,Completed
902270,56672,94971,Pune,SUV,5.52,17,2046,Debit Card,Completed
902271,55012,62003,Mumbai,Mini,27.03,15,212,UPI,Completed
902272,52317,91400,Pune,Mini,37.55,101,367,Debit Card,Completed
902273,70764,80961,Mumbai,SUV,20.59,76,1463,Cash,Completed
902274,37919,59422,Delhi,Mini,14.52,94,327,Cash,Completed
902275,16044,91025,Delhi,Mini,29.93,23,1715,UPI,Completed
902276,66225,84189,Bengaluru,Sedan,24.37,67,2265,Debit Card,Completed
902277,18544,81263,Delhi,Mini,44.07,71,1921,Debit Card,Cancelled
902278,27794,93326,Pune,Sedan,31.64,93,2186,Credit Card,Completed
902279,43645,64811,Bengaluru,Sedan,32.93,33,2397,UPI,Completed
902280,85700,98234,Delhi,Mini,7.75,70,542,Debit Card,Completed
902281,62567,89681,Delhi,SUV,35.47,21,1762,Credit Card,Completed
902282,45995,81654,Chennai,Mini,39.13,68,2477,UPI,Completed
902283,84087,73953,Pune,SUV,32.68,100,1753,Debit Card,Completed
902284,53597,95844,Pune,SUV,14.47,23,786,Credit Card,Completed
902285,93475,68106,Hyderabad,SUV,38.98,77,1433,Credit Card,Completed
902286,60602,65334,Delhi,Mini,25.27,111,345,Credit Card,Completed
902287,50822,56167,Hyderabad,Mini,2.3,60,1992,Credit Card,Completed
902288,75196,85713,Mumbai,Sedan,29.97,32,1869,Cash,Completed
902289,15147,65967,Hyderabad,Auto,11.33,19,2298,Cash,Completed
902290,81831,56571,Mumbai,Auto,15.15,46,1608,Credit Card,Completed
902291,32060,94120,Mumbai,SUV,27.55,49,881,Debit Card,Completed
902292,64609,59175,Mumbai,Auto,5.91,111,1248,Debit Card,Completed
902293,39777,61444,Delhi,SUV,25.79,82,1822,Debit Card,Completed
902294,67059,82560,Bengaluru,SUV,31.14,82,641,Debit Card,Completed
902295,55897,82028,Mumbai,SUV,43.52,87,1392,Credit Card,Completed
902296,78025,85618,Mumbai,SUV,22.98,96,1264,Cash,Completed
902297,17577,55156,Chennai,Auto,43.47,13,976,UPI,Completed
902298,28794,85167,Bengaluru,Auto,37.09,72,1969,Debit Card,Completed
902299,75183,78821,Mumbai,SUV,26.55,107,1141,Cash,Completed
902300,77776,61644,Bengaluru,SUV,49.95,16,824,Credit Card,Completed
902301,75685,53392,Chennai,Auto,22.62,38,102,Credit Card,Completed
902302,69538,61079,Pune,Sedan,17.55,83,1608,UPI,Cancelled
902303,34472,73185,Delhi,SUV,1.21,77,660,Debit Card,Completed
902304,58235,88733,Chennai,Auto,3.32,110,2393,UPI,Completed
902305,29913,66093,Delhi,Auto,32.39,99,585,Debit Card,Completed
902306,34570,63611,Delhi,Mini,15.17,33,986,Cash,Cancelled
902307,30417,96849,Bengaluru,Auto,49.75,44,1074,Debit Card,Completed
902308,55316,53451,Hyderabad,SUV,29.37,112,835,UPI,Completed
902309,57197,94219,Mumbai,SUV,35.44,103,2354,UPI,Completed
902310,70203,95099,Hyderabad,Mini,17.93,75,1511,Debit Card,Completed
902311,10379,81590,Pune,Auto,33.31,89,2252,Cash,Completed
902312,84956,59556,Pune,SUV,1.16,15,1570,UPI,Completed
902313,28237,70941,Delhi,SUV,13.63,14,1757,UPI,Completed
902314,18817,67806,Bengaluru,Auto,20.32,117,1072,Debit Card,Completed
902315,40888,75447,Delhi,Sedan,12.38,108,83,Cash,Completed
902316,90625,74393,Pune,SUV,24.66,9,815,Cash,Completed
902317,33402,57994,Hyderabad,Sedan,46.82,113,1087,Cash,Completed
902318,71836,91828,Pune,Mini,25.16,63,2196,Credit Card,Completed
902319,72326,60757,Pune,SUV,36.82,119,1087,Cash,Completed
902320,57411,78414,Hyderabad,SUV,13.0,22,1668,Cash,Completed
902321,53751,63728,Hyderabad,Mini,26.19,39,1669,Credit Card,Completed
902322,86049,95266,Mumbai,Sedan,45.88,91,610,Cash,Completed
902323,50912,55803,Mumbai,Sedan,11.33,48,1145,Debit Card,Completed
902324,80115,56993,Chennai,Auto,37.41,29,2389,UPI,Completed
902325,22414,58757,Chennai,SUV,3.89,58,2390,Credit Card,Completed
902326,61735,54746,Delhi,Auto,4.3,47,1290,Debit Card,Completed
902327,17692,98880,Hyderabad,Sedan,24.42,105,919,UPI,Completed
902328,40426,55032,Mumbai,Sedan,18.73,98,624,Cash,Cancelled
902329,69701,90909,Mumbai,SUV,46.27,114,973,UPI,Completed
902330,18664,82875,Mumbai,Sedan,41.25,66,2250,Credit Card,Cancelled
902331,42513,96123,Delhi,SUV,2.05,80,1602,Credit Card,Completed
902332,80125,73340,Bengaluru,SUV,28.61,97,1045,UPI,Completed
902333,50830,89733,Delhi,Sedan,14.67,60,1264,Cash,Completed
902334,88336,73288,Hyderabad,SUV,25.43,72,802,Debit Card,Cancelled
902335,18930,88781,Hyderabad,Sedan,39.22,66,1629,UPI,Completed
902336,26125,77908,Hyderabad,Sedan,41.16,55,2363,UPI,Cancelled
902337,22161,79827,Pune,Auto,14.01,96,1396,Credit Card,Completed
902338,55272,50974,Chennai,Auto,49.72,15,308,Debit Card,Completed
902339,57021,76668,Chennai,Sedan,11.82,25,2008,Debit Card,Completed
902340,79226,75553,Hyderabad,Sedan,23.68,48,1027,Cash,Completed
902341,78516,78987,Chennai,Auto,13.34,11,995,Credit Card,Completed
902342,21981,93665,Bengaluru,Sedan,14.56,18,1168,Cash,Completed
902343,57510,63327,Mumbai,SUV,2.69,93,858,Debit Card,Completed
902344,24217,86644,Mumbai,Mini,37.27,87,1460,Cash,Completed
902345,41802,82611,Mumbai,Mini,47.32,31,2270,UPI,Completed
902346,80926,63842,Delhi,Mini,34.92,93,714,Debit Card,Completed
902347,77842,55394,Hyderabad,SUV,10.18,41,2203,Debit Card,Completed
902348,92672,51807,Pune,Mini,17.45,10,739,Credit Card,Completed
902349,82000,68061,Delhi,Auto,14.92,26,306,Cash,Completed
902350,65460,99193,Hyderabad,Auto,24.67,35,1443,Credit Card,Completed
902351,13267,63446,Chennai,SUV,24.7,98,1337,Credit Card,Completed
902352,40521,90230,Hyderabad,Auto,42.46,94,2494,UPI,Completed
902353,15162,73024,Chennai,Auto,2.26,115,2031,Credit Card,Cancelled
902354,79150,79653,Delhi,Sedan,48.45,19,1500,Debit Card,Completed
902355,59119,97899,Bengaluru,Sedan,47.78,102,2146,Credit Card,Completed
902356,14597,99923,Chennai,Mini,6.06,28,1860,Credit Card,Completed
902357,46810,52778,Delhi,Sedan,24.23,100,1490,Credit Card,Completed
902358,13151,90986,Mumbai,Sedan,17.09,19,420,UPI,Completed
902359,28060,58205,Delhi,Mini,13.76,60,1004,UPI,Completed
902360,98339,79476,Delhi,Mini,18.08,5,1314,UPI,Completed
902361,83193,54687,Bengaluru,Mini,42.41,18,866,Cash,Completed
902362,80086,91921,Bengaluru,Mini,36.0,7,1308,Cash,Completed
902363,85213,93351,Delhi,Sedan,44.26,94,355,Cash,Completed
902364,60515,67426,Pune,Auto,1.19,117,597,Cash,Cancelled
902365,39369,82179,Hyderabad,SUV,4.62,114,904,Cash,Completed
902366,43994,55699,Hyderabad,Mini,8.93,100,1753,Debit Card,Completed
902367,70218,69835,Mumbai,Mini,21.38,35,1278,Cash,Completed
902368,76751,56702,Mumbai,SUV,38.2,105,1845,Cash,Completed
902369,29521,76896,Hyderabad,Auto,16.07,49,172,Cash,Completed
902370,31338,67533,Bengaluru,Sedan,44.7,33,2042,Debit Card,Completed
902371,74299,96240,Hyderabad,Mini,32.78,111,1354,UPI,Completed
902372,59734,75038,Mumbai,SUV,26.28,52,1628,UPI,Completed
902373,26504,58035,Hyderabad,Auto,14.13,119,2404,Cash,Completed
902374,37902,96593,Chennai,Auto,32.81,37,879,Credit Card,Completed
902375,23117,80890,Chennai,Sedan,29.97,85,800,UPI,Completed
902376,89615,84089,Pune,Mini,30.62,20,533,Credit Card,Completed
902377,35178,52174,Delhi,Auto,17.21,45,1726,Credit Card,Completed
902378,79392,73068,Bengaluru,SUV,41.59,25,2299,Credit Card,Completed
902379,67764,91909,Bengaluru,Mini,13.01,27,300,Debit Card,Completed
902380,40746,51998,Chennai,Mini,44.96,29,1947,UPI,Completed
902381,94212,78544,Pune,SUV,25.83,52,1940,Cash,Cancelled
902382,65144,59746,Bengaluru,Mini,11.96,51,303,Cash,Completed
902383,71463,63449,Pune,Mini,13.01,106,1229,Debit Card,Completed
902384,28374,70232,Mumbai,Mini,26.8,56,839,Credit Card,Completed
902385,77885,88945,Mumbai,SUV,4.9,51,398,Credit Card,Completed
902386,67756,84648,Delhi,Mini,28.49,14,210,Cash,Cancelled
902387,59327,94229,Bengaluru,Auto,47.53,55,1250,Credit Card,Completed
902388,34580,51965,Pune,SUV,30.93,17,1427,Cash,Completed
902389,67288,68256,Mumbai,Auto,40.89,101,475,Credit Card,Completed
902390,98928,81062,Delhi,Sedan,49.78,79,148,Debit Card,Completed
902391,52275,60493,Delhi,Mini,43.78,73,2199,UPI,Completed
902392,75729,70298,Chennai,Sedan,38.07,115,1309,UPI,Completed
902393,44929,86430,Delhi,SUV,28.27,43,782,Cash,Completed
902394,58016,74314,Pune,Sedan,47.85,45,1631,Debit Card,Completed
902395,40017,62581,Pune,Auto,44.82,40,1144,Debit Card,Completed
902396,71732,85425,Pune,Mini,5.76,43,102,Cash,Completed
902397,52694,53398,Bengaluru,Auto,1.9,88,1294,Debit Card,Completed
902398,34407,71618,Pune,Sedan,43.66,103,1290,UPI,Completed
902399,51675,88151,Chennai,Sedan,18.78,113,795,Credit Card,Completed
902400,28192,92604,Delhi,Sedan,45.68,99,246,UPI,Completed
902401,46882,81384,Hyderabad,SUV,37.18,93,2248,Credit Card,Completed
902402,97588,96090,Bengaluru,SUV,24.1,100,1859,Cash,Completed
902403,58234,62343,Pune,Auto,34.68,84,693,Debit Card,Completed
902404,39526,82277,Delhi,SUV,19.52,105,902,Cash,Completed
902405,34973,58044,Chennai,Mini,44.66,39,2106,Credit Card,Completed
902406,89439,58539,Mumbai,Sedan,49.89,84,1935,Credit Card,Completed
902407,47418,66314,Pune,Mini,4.18,117,1875,Cash,Completed
902408,10295,52903,Bengaluru,Sedan,4.29,10,1116,Cash,Completed
902409,64346,88841,Chennai,SUV,30.25,112,2440,Credit Card,Completed
902410,63327,52382,Pune,Auto,5.04,25,424,Cash,Completed
902411,20358,73769,Chennai,SUV,5.52,92,1126,Debit Card,Completed
902412,66367,75840,Delhi,Mini,2.53,104,225,Debit Card,Completed
902413,14967,77142,Pune,Mini,27.79,17,1751,Credit Card,Completed
902414,16866,54962,Chennai,Auto,17.45,10,745,Debit Card,Completed
902415,74013,90728,Hyderabad,SUV,15.37,65,2452,Credit Card,Completed
902416,31311,66456,Pune,Sedan,32.47,30,588,Cash,Completed
902417,64355,72732,Chennai,Mini,30.75,86,628,Credit Card,Completed
902418,66117,72612,Delhi,Mini,37.02,21,1957,Credit Card,Completed
902419,27293,92658,Mumbai,SUV,14.77,57,1370,Debit Card,Completed
902420,15705,68461,Hyderabad,Sedan,25.82,58,1966,Cash,Completed
