Employee_ID,Department,Job_Role,Experience_Years,Education_Level,Monthly_Salary,Performance_Score,Work_Mode,Overtime_Hours,Attrition_Status
21181,IT,Manager,6.3,Diploma,59916,2.4,Office,26,No
21182,IT,Executive,7.0,Bachelor,167647,1.3,Office,35,No
21183,Marketing,Intern,13.3,Master,78747,3.2,Hybrid,33,No
21184,IT,Manager,17.1,Master,116334,2.3,Hybrid,17,No
21185,Sales,Analyst,15.9,Diploma,95579,1.0,Remote,37,No
21186,Sales,Intern,5.7,Master,49715,1.1,Office,21,Yes
21187,Finance,Manager,3.9,Diploma,170886,4.9,Hybrid,11,No
21188,Operations,Intern,7.4,Bachelor,125408,3.1,Remote,16,No
21189,IT,Manager,19.2,PhD,157390,3.5,Remote,4,No
21190,Operations,Senior Manager,8.1,PhD,45523,4.1,Remote,21,No
21191,Sales,Executive,0.7,Diploma,67368,4.0,Office,39,No
21192,IT,Senior Manager,13.7,Diploma,166502,3.2,Hybrid,29,No
21193,HR,Analyst,6.0,Diploma,110990,3.8,Office,24,No
21194,Operations,Senior Manager,17.5,Master,64734,4.0,Remote,22,No
21195,Sales,Executive,2.0,Master,86373,4.5,Office,37,No
21196,HR,Manager,12.5,PhD,85205,4.2,Remote,22,Yes
21197,Marketing,Analyst,19.6,Bachelor,83116,2.4,Hybrid,6,No
21198,IT,Analyst,17.6,Master,90922,3.9,Office,11,Yes
21199,Marketing,Executive,12.4,Master,78161,2.1,Hybrid,38,No
21200,HR,Senior Manager,3.0,Diploma,88092,1.6,Hybrid,13,No
21201,HR,Analyst,17.9,Diploma,117567,2.2,Hybrid,23,No
21202,Operations,Manager,3.5,Bachelor,105350,1.8,Office,34,No
21203,IT,Senior Manager,1.3,Bachelor,131348,4.3,Hybrid,12,No
21204,IT,Intern,5.4,PhD,51017,3.5,Office,15,No
21205,Finance,Manager,4.6,Master,49158,4.7,Office,15,No
21206,IT,Executive,14.2,Bachelor,138752,3.6,Remote,16,No
21207,Sales,Manager,15.6,Diploma,126467,3.6,Remote,26,No
21208,Sales,Executive,8.6,Bachelor,94810,3.2,Remote,36,Yes
21209,HR,Senior Manager,14.2,PhD,46560,1.6,Hybrid,6,No
21210,Sales,Analyst,9.6,PhD,70347,1.5,Remote,18,Yes
21211,Finance,Executive,11.4,PhD,167603,5.0,Remote,32,Yes
21212,Marketing,Intern,17.0,Diploma,83481,4.2,Hybrid,33,No
21213,Operations,Senior Manager,2.3,Bachelor,94143,5.0,Remote,34,No
21214,Marketing,Analyst,16.1,Diploma,108184,3.1,Hybrid,19,No
21215,Sales,Senior Manager,13.9,Master,129890,1.3,Hybrid,30,No
21216,HR,Senior Manager,5.4,PhD,55716,1.3,Hybrid,29,No
21217,IT,Senior Manager,17.3,Diploma,55654,3.9,Office,10,No
21218,Finance,Senior Manager,10.1,PhD,177753,4.8,Hybrid,12,Yes
21219,Operations,Analyst,17.2,Bachelor,101343,1.8,Remote,28,No
21220,Operations,Manager,3.5,Master,46427,1.2,Office,14,No
21221,IT,Analyst,17.4,Master,33891,3.3,Office,32,No
21222,IT,Senior Manager,17.6,Bachelor,83068,2.3,Remote,33,No
21223,IT,Analyst,9.7,PhD,47801,2.6,Hybrid,36,No
21224,IT,Analyst,14.1,PhD,100492,3.6,Hybrid,31,No
21225,Finance,Senior Manager,10.9,Diploma,69922,3.7,Office,4,No
21226,IT,Analyst,14.6,Bachelor,89712,3.1,Hybrid,38,No
21227,HR,Analyst,3.8,Master,76201,3.8,Hybrid,13,No
21228,Marketing,Manager,8.9,Bachelor,151095,3.7,Office,25,No
21229,HR,Senior Manager,18.9,Bachelor,78434,3.4,Office,29,No
21230,HR,Executive,15.2,Diploma,139854,1.5,Remote,7,No
21231,Operations,Executive,0.9,Master,128034,1.1,Office,6,No
21232,Marketing,Intern,3.0,Diploma,47412,3.1,Hybrid,5,No
21233,HR,Manager,9.6,Diploma,127323,2.1,Remote,7,No
21234,Marketing,Manager,15.3,PhD,75825,2.0,Hybrid,26,No
21235,HR,Analyst,3.5,Master,117947,1.2,Hybrid,17,Yes
21236,IT,Manager,1.3,PhD,135776,1.2,Office,34,No
21237,Operations,Senior Manager,1.5,PhD,59432,2.4,Office,10,No
21238,IT,Executive,4.3,Master,106155,2.1,Office,23,No
21239,Marketing,Analyst,17.6,Diploma,62907,1.5,Hybrid,1,No
21240,Operations,Intern,14.6,PhD,65237,1.8,Remote,17,No
21241,Marketing,Analyst,8.6,Master,169451,1.9,Hybrid,2,No
21242,Operations,Executive,3.4,Diploma,83455,1.1,Office,35,No
21243,IT,Senior Manager,3.1,Diploma,124198,4.0,Office,14,No
21244,Operations,Senior Manager,10.9,PhD,152438,1.2,Office,16,No
21245,Marketing,Analyst,12.5,Diploma,89019,3.2,Hybrid,30,No
21246,IT,Senior Manager,13.6,Diploma,143116,1.1,Office,10,No
21247,Operations,Analyst,2.5,Diploma,91864,2.2,Hybrid,3,No
21248,HR,Manager,12.1,Master,90482,3.5,Remote,9,No
21249,Operations,Analyst,1.8,PhD,76565,1.6,Office,3,No
21250,HR,Senior Manager,7.9,Bachelor,164253,3.5,Hybrid,34,No
21251,HR,Manager,9.2,PhD,32110,3.0,Hybrid,10,No
21252,HR,Executive,13.2,PhD,18543,4.1,Office,10,Yes
21253,HR,Intern,12.2,PhD,126171,4.7,Office,16,No
21254,Marketing,Analyst,17.5,PhD,167381,3.6,Office,26,Yes
21255,Sales,Senior Manager,4.1,PhD,68187,2.4,Hybrid,20,No
21256,Marketing,Analyst,15.2,Bachelor,130623,3.6,Hybrid,11,No
21257,Marketing,Intern,10.5,Master,85565,1.3,Remote,12,No
21258,Operations,Senior Manager,19.0,Master,149481,3.2,Remote,37,Yes
21259,Marketing,Intern,0.3,Master,148987,2.7,Office,27,Yes
21260,Operations,Intern,16.4,Bachelor,160652,3.6,Remote,37,No
21261,Marketing,Manager,17.4,Diploma,53944,2.2,Office,18,No
21262,IT,Senior Manager,13.8,Master,28013,4.5,Office,6,No
21263,Sales,Executive,18.5,PhD,162653,2.8,Hybrid,32,No
21264,HR,Manager,10.1,Bachelor,149544,4.1,Office,5,Yes
21265,HR,Manager,3.3,Diploma,45774,4.1,Office,14,No
21266,Finance,Intern,4.1,Master,122278,2.3,Remote,26,No
21267,Finance,Analyst,10.2,Diploma,93432,1.9,Office,28,No
21268,Operations,Senior Manager,17.8,PhD,113993,1.9,Hybrid,21,Yes
21269,Operations,Senior Manager,18.5,Bachelor,99986,1.4,Hybrid,13,No
21270,Sales,Intern,19.1,Master,23278,4.7,Office,29,No
21271,Operations,Executive,6.1,Diploma,138092,3.9,Hybrid,4,No
21272,IT,Senior Manager,17.7,Diploma,76167,1.2,Remote,2,Yes
21273,IT,Manager,3.8,Master,153466,3.1,Hybrid,14,No
21274,IT,Executive,16.9,Diploma,138173,3.1,Office,37,No
21275,Operations,Analyst,20.0,PhD,146116,2.4,Remote,4,No
21276,Finance,Manager,1.5,Master,36017,1.2,Hybrid,37,Yes
21277,Sales,Manager,1.7,Bachelor,73491,1.1,Office,7,No
21278,Marketing,Manager,18.6,PhD,29006,1.0,Hybrid,34,No
21279,Sales,Manager,11.0,PhD,17083,3.1,Remote,1,No
21280,Sales,Analyst,7.8,Master,137732,3.4,Hybrid,20,No
21281,HR,Executive,1.8,Master,171376,1.8,Remote,34,No
21282,Sales,Analyst,11.6,Diploma,41287,1.4,Hybrid,10,Yes
21283,HR,Analyst,11.7,Bachelor,177402,2.1,Remote,18,Yes
21284,Marketing,Senior Manager,15.1,Bachelor,123670,4.8,Office,28,No
21285,HR,Manager,5.8,Bachelor,120745,1.7,Office,36,No
21286,Operations,Manager,9.8,PhD,29943,1.9,Hybrid,10,No
21287,HR,Senior Manager,17.6,Bachelor,99513,3.0,Hybrid,20,No
21288,Operations,Senior Manager,10.3,Master,15866,4.9,Remote,13,Yes
21289,HR,Executive,7.0,Bachelor,149600,4.6,Office,16,No
21290,HR,Intern,15.8,PhD,78336,2.7,Office,25,No
21291,Operations,Manager,0.1,PhD,136012,3.1,Remote,18,Yes
21292,Sales,Manager,11.3,Diploma,25265,4.4,Office,23,Yes
21293,Finance,Intern,19.6,Diploma,110858,3.4,Remote,1,No
21294,Finance,Analyst,11.5,PhD,159314,2.2,Hybrid,3,No
21295,IT,Analyst,17.7,PhD,174833,2.8,Remote,30,No
21296,Marketing,Senior Manager,7.6,Master,138001,3.3,Hybrid,31,Yes
21297,IT,Intern,17.1,Master,64507,1.9,Office,2,No
21298,Finance,Analyst,7.3,PhD,77914,4.2,Office,34,No
21299,IT,Analyst,13.6,PhD,110153,4.6,Office,5,No
21300,Marketing,Manager,0.5,Diploma,34730,1.6,Remote,22,No
21301,Finance,Manager,9.1,Diploma,61994,2.7,Hybrid,25,No
21302,HR,Senior Manager,11.7,Master,137993,3.3,Remote,22,No
21303,Operations,Manager,0.3,Master,100295,2.7,Office,29,No
21304,Finance,Intern,17.6,PhD,122708,1.3,Remote,27,No
21305,IT,Senior Manager,14.3,Master,21334,4.6,Remote,32,No
21306,HR,Intern,13.8,Bachelor,47817,2.1,Remote,12,No
21307,Finance,Executive,0.3,Diploma,109898,2.6,Hybrid,31,No
21308,HR,Analyst,5.4,PhD,107785,3.8,Remote,19,No
21309,Operations,Executive,17.7,Bachelor,102921,3.5,Hybrid,24,No
21310,HR,Analyst,15.5,PhD,161757,2.8,Hybrid,9,No
21311,IT,Intern,0.2,PhD,45197,3.8,Office,27,No
21312,Marketing,Executive,18.8,PhD,107338,1.0,Remote,22,No
21313,Finance,Manager,2.1,Diploma,71301,2.0,Office,11,No
21314,Finance,Executive,14.9,Master,113641,3.4,Remote,17,No
21315,IT,Analyst,2.8,Bachelor,136414,3.0,Remote,11,No
21316,Sales,Senior Manager,19.8,Diploma,16844,2.7,Remote,19,No
21317,Finance,Manager,11.9,PhD,73468,4.2,Office,15,Yes
21318,IT,Manager,10.7,Master,46506,2.8,Office,4,No
21319,Operations,Executive,5.0,Diploma,154381,4.2,Office,39,No
21320,Sales,Analyst,8.9,Diploma,172298,3.0,Office,33,No
21321,Operations,Executive,8.6,Diploma,158937,4.2,Office,37,Yes
21322,Operations,Manager,1.4,Bachelor,144821,1.0,Office,34,No
21323,HR,Manager,9.8,Bachelor,173410,2.6,Hybrid,17,Yes
21324,Operations,Intern,2.4,PhD,101849,3.6,Hybrid,24,No
21325,Sales,Manager,3.8,Diploma,102578,1.3,Remote,20,No
21326,Finance,Intern,9.5,Master,65569,1.6,Hybrid,9,No
21327,Operations,Executive,6.5,PhD,97569,2.7,Office,33,No
21328,HR,Manager,4.7,Diploma,37411,1.2,Office,9,No
21329,Sales,Senior Manager,10.4,PhD,133218,4.9,Hybrid,16,Yes
21330,Operations,Analyst,9.3,Bachelor,27527,1.2,Remote,26,No
21331,IT,Senior Manager,4.1,PhD,160903,1.1,Remote,0,No
21332,Sales,Manager,9.2,Diploma,30523,3.4,Remote,33,No
21333,IT,Manager,2.9,Master,18286,3.5,Office,14,Yes
21334,HR,Intern,0.7,Diploma,132707,4.1,Hybrid,32,No
21335,Operations,Manager,11.7,Master,143163,2.2,Office,38,No
21336,Operations,Intern,1.3,Diploma,117138,3.9,Office,4,No
21337,HR,Senior Manager,3.5,Bachelor,78369,2.9,Remote,37,No
21338,Sales,Executive,14.5,Bachelor,96039,2.5,Office,29,No
21339,Operations,Executive,5.7,Bachelor,113076,3.1,Remote,9,No
21340,Marketing,Manager,8.4,Bachelor,54619,1.2,Office,20,No
21341,Finance,Executive,12.5,Bachelor,134913,1.4,Office,16,No
21342,Marketing,Executive,4.1,Diploma,45889,2.3,Remote,38,No
21343,Finance,Manager,1.2,Master,46194,2.6,Office,11,No
21344,HR,Senior Manager,14.2,Bachelor,58514,4.8,Remote,24,No
21345,Finance,Analyst,2.9,PhD,139817,4.5,Remote,26,No
21346,Operations,Intern,14.5,Bachelor,127173,4.7,Hybrid,30,No
21347,Operations,Executive,19.1,Bachelor,22920,4.0,Remote,3,No
21348,HR,Senior Manager,8.4,Master,177238,1.5,Hybrid,17,No
21349,Marketing,Analyst,11.3,Diploma,161293,3.4,Remote,31,No
21350,Marketing,Analyst,11.0,Bachelor,176048,2.9,Remote,22,No
21351,HR,Intern,7.0,Diploma,81119,2.3,Hybrid,4,No
21352,Finance,Executive,8.1,Master,94692,3.6,Office,28,Yes
21353,IT,Intern,6.6,PhD,154685,3.1,Remote,8,No
21354,Finance,Manager,19.7,PhD,52956,2.1,Hybrid,24,No
21355,Operations,Manager,20.0,Diploma,133614,1.4,Hybrid,37,No
21356,Sales,Manager,12.5,Bachelor,98651,2.1,Remote,16,No
21357,HR,Senior Manager,3.0,PhD,101025,2.2,Remote,29,No
21358,Operations,Senior Manager,14.5,PhD,157276,2.2,Office,33,No
21359,IT,Intern,8.3,PhD,154964,3.2,Remote,20,No
21360,HR,Executive,14.1,Bachelor,135987,3.6,Office,32,No
21361,Marketing,Intern,14.6,Master,71281,1.4,Remote,3,No
21362,Marketing,Analyst,19.7,Diploma,109067,3.2,Office,20,Yes
21363,HR,Manager,0.9,Bachelor,55267,2.1,Hybrid,13,No
21364,Marketing,Senior Manager,10.0,Diploma,179053,2.1,Remote,35,No
21365,HR,Manager,13.9,Bachelor,79362,1.7,Remote,13,Yes
21366,Operations,Analyst,6.8,Diploma,170374,2.8,Office,29,No
21367,Finance,Senior Manager,1.7,PhD,120510,4.6,Remote,1,No
21368,Sales,Executive,8.2,Bachelor,160292,2.1,Remote,3,No
21369,IT,Analyst,11.0,PhD,94942,2.3,Hybrid,21,No
21370,Finance,Executive,17.7,Bachelor,100394,2.6,Hybrid,4,No
21371,Marketing,Executive,12.5,Diploma,148170,2.5,Office,21,No
21372,Sales,Executive,6.9,PhD,125234,3.9,Hybrid,35,No
21373,Finance,Senior Manager,12.2,Diploma,32795,4.3,Remote,21,No
21374,HR,Manager,12.1,PhD,49300,3.0,Office,9,No
21375,IT,Senior Manager,9.4,Diploma,112310,2.8,Remote,17,No
21376,HR,Intern,17.3,Diploma,153662,4.9,Office,5,No
21377,Operations,Intern,12.6,Diploma,41876,4.8,Hybrid,39,No
21378,HR,Executive,17.5,Bachelor,157833,4.8,Remote,26,No
21379,Finance,Executive,3.4,PhD,54907,1.7,Office,25,No
21380,Sales,Analyst,2.0,Diploma,85844,2.7,Office,37,No
21381,IT,Executive,14.1,Bachelor,83487,4.4,Office,31,No
21382,Finance,Analyst,2.3,PhD,121375,1.7,Hybrid,11,No
21383,HR,Executive,4.2,Diploma,32228,2.1,Remote,32,No
21384,IT,Intern,0.2,PhD,124311,3.9,Office,14,Yes
21385,Operations,Senior Manager,14.3,PhD,57608,4.1,Hybrid,23,No
21386,Marketing,Intern,10.7,Bachelor,54403,3.4,Hybrid,5,No
21387,Operations,Analyst,3.3,Master,34911,1.3,Office,16,No
21388,IT,Executive,10.8,Master,50411,4.9,Hybrid,17,Yes
21389,Operations,Executive,4.3,Diploma,91254,4.3,Remote,16,No
21390,Sales,Manager,11.8,Bachelor,138647,3.6,Remote,30,No
21391,HR,Executive,16.3,PhD,74661,2.1,Office,13,No
21392,Finance,Executive,4.7,Bachelor,62531,1.9,Remote,28,Yes
21393,Finance,Executive,8.7,Bachelor,130374,3.6,Hybrid,32,No
21394,Operations,Senior Manager,12.7,Bachelor,72663,3.6,Hybrid,13,No
21395,Operations,Senior Manager,4.2,Bachelor,92330,1.1,Office,26,No
21396,Sales,Executive,17.4,Diploma,115697,1.0,Hybrid,9,No
21397,Operations,Senior Manager,9.9,Diploma,64395,1.3,Hybrid,34,No
21398,IT,Executive,12.7,Bachelor,148865,4.3,Remote,32,No
21399,Marketing,Analyst,19.2,Master,24850,1.4,Hybrid,5,No
21400,Sales,Intern,7.5,Master,91932,3.3,Office,2,No
21401,HR,Manager,3.1,Master,73680,1.1,Office,20,No
21402,Marketing,Intern,15.3,PhD,27625,4.2,Hybrid,11,Yes
21403,Operations,Analyst,3.8,Master,85009,1.9,Remote,24,No
21404,HR,Analyst,4.9,Master,148798,4.0,Remote,35,No
21405,Operations,Manager,19.7,Diploma,30514,3.7,Office,36,No
21406,Marketing,Senior Manager,15.7,Diploma,80503,3.0,Hybrid,3,Yes
21407,Operations,Executive,1.3,Bachelor,128436,3.8,Hybrid,39,No
21408,Sales,Senior Manager,13.9,Diploma,50159,4.3,Office,25,No
21409,Marketing,Executive,18.3,Diploma,23739,2.3,Office,30,Yes
21410,Sales,Executive,8.8,Master,168661,2.9,Office,7,No
21411,Operations,Manager,15.7,Bachelor,73904,2.8,Remote,37,No
21412,HR,Senior Manager,11.6,Master,175072,4.7,Remote,16,No
21413,HR,Analyst,15.4,Bachelor,120046,2.1,Hybrid,38,Yes
21414,Operations,Analyst,12.9,Diploma,72593,3.4,Remote,32,Yes
21415,Finance,Manager,18.1,Master,176610,5.0,Hybrid,20,No
21416,Operations,Senior Manager,7.5,PhD,85870,4.5,Remote,33,Yes
21417,Operations,Intern,4.1,PhD,116335,1.8,Office,0,No
21418,Sales,Intern,17.2,Bachelor,105857,1.2,Hybrid,9,No
21419,Finance,Analyst,0.6,PhD,154130,4.6,Office,27,No
21420,Finance,Manager,4.8,Diploma,18241,4.3,Remote,25,No
21421,Marketing,Intern,7.6,Diploma,42795,4.8,Office,27,No
21422,IT,Senior Manager,16.7,Master,179930,2.7,Hybrid,31,No
21423,Marketing,Analyst,12.9,PhD,28579,2.4,Remote,24,No
21424,IT,Intern,16.9,PhD,163977,4.2,Remote,0,No
21425,HR,Senior Manager,17.0,PhD,94861,2.9,Hybrid,33,Yes
21426,Finance,Intern,19.4,Diploma,34524,2.0,Hybrid,27,No
21427,HR,Intern,10.1,Bachelor,64376,4.7,Remote,27,No
21428,HR,Analyst,12.0,Bachelor,47921,3.2,Office,30,No
21429,Finance,Analyst,12.4,Diploma,52899,4.8,Remote,34,No
21430,HR,Manager,19.6,PhD,162928,4.5,Remote,32,No
21431,Marketing,Senior Manager,12.1,Master,103351,4.6,Office,19,No
21432,Sales,Intern,12.1,PhD,17860,3.3,Remote,11,No
21433,Finance,Senior Manager,3.9,Diploma,106375,1.5,Remote,27,No
21434,Finance,Intern,3.2,PhD,115296,2.9,Remote,36,No
21435,Marketing,Analyst,16.5,Bachelor,46687,5.0,Hybrid,27,No
21436,Operations,Analyst,7.8,Diploma,177085,2.2,Office,30,No
21437,Marketing,Executive,13.5,Master,134202,2.4,Hybrid,21,No
21438,Operations,Executive,12.5,Master,163807,4.7,Remote,10,No
21439,IT,Intern,19.7,Master,78516,4.7,Hybrid,0,No
21440,Sales,Manager,7.6,Diploma,22094,3.2,Office,15,No
21441,HR,Senior Manager,5.0,Bachelor,141945,2.7,Hybrid,21,Yes
21442,IT,Executive,18.5,PhD,153217,4.8,Remote,36,No
21443,IT,Analyst,17.4,Diploma,137815,4.0,Hybrid,11,No
21444,Marketing,Senior Manager,19.5,Diploma,109654,3.5,Remote,0,No
21445,Marketing,Manager,1.5,Diploma,25040,1.8,Remote,36,No
21446,Marketing,Executive,10.7,PhD,108595,3.1,Office,15,Yes
21447,Sales,Analyst,2.0,PhD,85256,2.3,Hybrid,20,No
21448,HR,Executive,8.3,Diploma,24996,4.9,Hybrid,36,No
21449,HR,Executive,8.6,Bachelor,162464,3.5,Office,10,No
21450,Sales,Senior Manager,19.1,Diploma,61209,4.9,Office,8,No
21451,Marketing,Analyst,1.9,Diploma,68423,4.2,Hybrid,21,No
21452,IT,Manager,11.0,Master,39187,1.2,Remote,28,Yes
21453,IT,Senior Manager,1.2,PhD,100178,2.7,Office,14,No
21454,Finance,Intern,14.7,Bachelor,104160,3.0,Office,36,Yes
21455,IT,Manager,18.9,Master,50160,2.7,Remote,25,No
21456,Finance,Analyst,16.6,Master,92211,2.5,Remote,7,Yes
21457,Operations,Executive,8.1,Diploma,129133,1.2,Office,13,No
21458,Finance,Analyst,13.3,Diploma,174941,1.2,Remote,0,Yes
21459,Finance,Analyst,9.5,Master,106350,1.6,Office,8,Yes
21460,Marketing,Analyst,1.9,Diploma,81785,2.2,Office,0,No
21461,Sales,Manager,7.0,Master,99313,1.5,Office,29,No
21462,Marketing,Executive,2.5,PhD,73046,4.8,Hybrid,5,No
21463,Operations,Executive,0.4,Bachelor,148913,2.0,Remote,17,No
21464,Marketing,Analyst,15.6,PhD,34195,2.0,Office,18,No
21465,IT,Intern,15.7,Diploma,119352,1.7,Remote,33,No
21466,Marketing,Intern,19.4,PhD,27303,2.2,Hybrid,11,No
21467,HR,Manager,6.8,Master,129189,1.5,Remote,5,No
21468,Operations,Intern,2.1,Diploma,125678,1.5,Remote,21,No
21469,IT,Intern,6.2,PhD,26066,2.7,Hybrid,11,No
21470,IT,Executive,4.8,Bachelor,37512,1.6,Hybrid,17,No
21471,Finance,Analyst,2.1,Diploma,155521,1.5,Office,18,No
21472,Sales,Intern,2.8,Diploma,18481,4.1,Remote,20,Yes
21473,IT,Executive,10.6,Master,62800,2.5,Hybrid,30,Yes
21474,HR,Manager,10.4,Master,74767,1.6,Hybrid,29,No
21475,IT,Manager,5.9,Master,130373,1.6,Office,18,No
21476,Finance,Manager,16.1,Bachelor,179490,4.8,Office,38,Yes
21477,Sales,Intern,16.3,Bachelor,61492,3.0,Remote,25,No
21478,HR,Analyst,7.4,Diploma,63549,4.0,Hybrid,0,No
21479,HR,Executive,6.2,Bachelor,171561,3.4,Hybrid,24,No
21480,Operations,Intern,11.7,PhD,138714,1.3,Hybrid,2,No
21481,Sales,Executive,18.7,Diploma,20927,2.3,Remote,35,No
21482,IT,Executive,16.8,Bachelor,96816,1.9,Office,1,No
21483,HR,Analyst,6.2,PhD,173952,3.7,Office,4,Yes
21484,IT,Intern,0.9,Bachelor,73299,3.6,Hybrid,0,No
21485,HR,Analyst,2.8,PhD,116837,1.0,Remote,38,No
21486,HR,Intern,9.6,Diploma,34736,4.0,Hybrid,29,Yes
21487,Finance,Senior Manager,14.3,Diploma,136514,1.3,Office,14,No
21488,Finance,Manager,2.4,PhD,111155,2.5,Office,20,No
21489,Finance,Manager,8.8,PhD,149931,3.1,Office,2,No
21490,Marketing,Manager,3.1,Master,88557,4.3,Remote,13,No
21491,Marketing,Senior Manager,14.2,Diploma,17628,1.1,Hybrid,27,No
21492,Sales,Senior Manager,2.4,Master,89976,2.2,Office,13,No
21493,Marketing,Intern,9.1,Master,24721,2.2,Remote,39,No
21494,Operations,Intern,12.0,PhD,161995,3.6,Remote,13,Yes
21495,Finance,Executive,15.3,Bachelor,62424,1.9,Remote,30,No
21496,HR,Senior Manager,3.4,Diploma,96108,2.1,Hybrid,6,No
21497,Sales,Analyst,6.2,Diploma,27958,2.9,Remote,34,Yes
21498,IT,Executive,6.1,Bachelor,153118,2.9,Remote,21,Yes
21499,HR,Manager,7.8,Master,108763,2.3,Office,5,No
21500,IT,Executive,6.7,Bachelor,16100,4.6,Remote,5,No
21501,Operations,Senior Manager,20.0,PhD,23895,2.8,Remote,19,No
21502,IT,Executive,10.2,Diploma,49362,1.1,Hybrid,10,No
21503,Operations,Intern,7.5,Bachelor,137273,4.7,Office,1,No
21504,IT,Manager,13.6,PhD,36686,2.0,Office,31,No
21505,Marketing,Analyst,12.9,PhD,115533,3.7,Hybrid,10,No
21506,HR,Executive,9.5,Master,50682,2.6,Hybrid,7,No
21507,Marketing,Executive,12.9,Diploma,54564,1.2,Remote,4,No
21508,Sales,Executive,19.9,Diploma,175852,3.2,Office,26,No
21509,Sales,Analyst,4.7,Diploma,60527,3.2,Remote,27,No
21510,IT,Executive,18.6,Bachelor,26149,1.8,Office,37,Yes
21511,Finance,Senior Manager,1.0,Bachelor,67241,2.2,Hybrid,21,No
21512,Sales,Manager,15.0,Bachelor,158172,4.1,Office,20,No
21513,IT,Manager,12.2,Bachelor,134865,1.7,Hybrid,3,No
21514,Sales,Executive,17.6,Master,69052,2.7,Remote,4,No
21515,Operations,Intern,4.4,Bachelor,70258,3.3,Remote,4,No
21516,HR,Manager,17.3,Master,145921,2.8,Hybrid,35,No
21517,Finance,Manager,7.5,Bachelor,59898,3.4,Remote,34,No
21518,Sales,Senior Manager,7.2,Master,102143,1.1,Remote,23,No
21519,Finance,Intern,10.3,PhD,65095,3.2,Hybrid,24,Yes
21520,Sales,Manager,4.6,Master,164703,4.1,Remote,21,No
21521,Finance,Intern,15.4,Master,115769,2.4,Hybrid,10,No
21522,HR,Analyst,6.4,Master,68000,3.4,Remote,29,Yes
21523,Marketing,Analyst,9.9,Diploma,78003,3.1,Office,20,No
21524,Sales,Analyst,18.7,Diploma,114274,4.0,Remote,38,No
21525,Marketing,Analyst,2.8,Bachelor,32867,4.3,Office,31,No
21526,HR,Manager,3.3,Diploma,84223,1.4,Remote,23,No
21527,Finance,Intern,15.1,Diploma,177544,2.7,Remote,28,Yes
21528,HR,Intern,10.7,Master,53248,4.1,Office,14,No
21529,Operations,Manager,7.9,Master,154693,4.8,Office,21,No
21530,Operations,Executive,16.2,PhD,62800,2.7,Hybrid,6,No
21531,Finance,Executive,11.7,Bachelor,109727,3.8,Remote,31,No
21532,Sales,Intern,4.9,PhD,155474,4.8,Hybrid,7,No
21533,Operations,Senior Manager,14.2,PhD,138796,3.3,Office,9,No
21534,HR,Analyst,12.0,Diploma,70181,4.5,Office,36,Yes
21535,Sales,Analyst,1.5,PhD,43756,4.7,Remote,28,Yes
21536,HR,Analyst,4.8,Bachelor,93770,3.7,Office,25,No
21537,IT,Manager,17.7,Diploma,69656,2.4,Office,13,No
21538,Operations,Senior Manager,18.0,PhD,124104,1.2,Remote,22,No
21539,Operations,Intern,16.3,Diploma,119031,2.7,Hybrid,31,No
21540,Operations,Executive,3.9,Master,71190,4.1,Office,28,No
21541,Sales,Senior Manager,18.5,Diploma,31309,1.2,Office,33,No
21542,Finance,Manager,15.7,Bachelor,107314,2.6,Hybrid,30,Yes
21543,Operations,Executive,10.4,PhD,90552,2.0,Hybrid,23,No
21544,IT,Analyst,19.0,Master,74370,2.1,Office,3,Yes
21545,HR,Senior Manager,1.7,Master,172156,3.7,Remote,19,Yes
21546,Finance,Senior Manager,19.0,PhD,176626,3.6,Remote,19,No
21547,Operations,Analyst,8.8,PhD,106906,1.2,Hybrid,36,Yes
21548,IT,Senior Manager,18.1,Master,66237,4.9,Hybrid,21,No
21549,Sales,Senior Manager,1.4,Diploma,54345,3.6,Remote,10,No
21550,Operations,Senior Manager,14.6,Bachelor,131889,1.9,Remote,2,No
21551,Marketing,Analyst,3.5,Bachelor,70657,4.1,Hybrid,25,No
21552,Sales,Executive,4.2,Diploma,83157,3.7,Remote,24,No
21553,Finance,Intern,5.4,Diploma,34703,4.4,Office,25,No
21554,HR,Analyst,1.3,Bachelor,29104,3.2,Hybrid,14,No
21555,Finance,Executive,17.3,PhD,173716,2.6,Office,13,Yes
21556,IT,Manager,19.9,PhD,90639,3.3,Office,30,No
21557,Marketing,Senior Manager,6.4,Bachelor,45091,4.7,Office,7,No
21558,Sales,Manager,17.2,PhD,50393,4.8,Hybrid,35,No
21559,Operations,Analyst,16.7,Diploma,44869,3.1,Hybrid,12,No
21560,HR,Executive,13.0,Diploma,23116,3.4,Office,31,No
21561,IT,Senior Manager,3.8,Bachelor,161715,3.6,Hybrid,33,No
21562,Finance,Senior Manager,6.4,PhD,28429,3.4,Office,1,No
21563,IT,Executive,11.2,PhD,78564,2.0,Office,13,No
21564,HR,Analyst,5.0,Master,22216,4.0,Remote,21,No
21565,Sales,Executive,19.5,Master,33241,3.8,Hybrid,8,No
21566,IT,Executive,18.7,Bachelor,113126,3.7,Hybrid,39,No
21567,Marketing,Intern,16.7,Master,88262,4.5,Office,34,No
21568,Finance,Executive,17.6,Bachelor,177809,4.7,Office,9,No
21569,Operations,Executive,13.9,Master,158831,2.9,Hybrid,7,No
