ProductID,SKU,ProductName,Category,Subcategory,Brand,Price,DiscountPercent,DiscountAmount,FinalPrice,StockQty,Rating,NumReviews,LaunchDate,Supplier,WarrantyMonths,Dimensions,Weight_g,Color,Material,Sold_Last_30d,Country_of_Origin,Is_Returnable,CreatedAt,Is_High_Value,ProfitMargin_pct,StockStatus
P000755,SKU100755,NorthPeak Baby Diapers Pro-768,Toys & Baby,Baby Diapers,NorthPeak,2242.55,17.9,401.42,1841.13,50,4.92,11,2020-06-27,Supplier_479,6,17x39x27 cm,2059,Yellow,Glass,7,India,True,2020-07-02,False,5.71,Medium
P000756,SKU100756,Aurelia Air Purifier Max-693,Home & Kitchen,Air Purifier,Aurelia,5151.58,33.6,1730.93,3420.65,41,4.73,101,2019-02-28,Supplier_40,0,34x43x4 cm,927,Red,Glass,8,Vietnam,True,2019-03-05,False,32.53,Medium
P000757,SKU100757,LumaTech Cycling Helmet Mini-203,Sports,Cycling Helmet,LumaTech,1607.46,0.0,0.0,1607.46,43,4.25,6,2023-07-05,Supplier_161,36,6x31x3 cm,4035,White,Leather,7,Japan,False,2023-08-30,False,22.0,Medium
P000758,SKU100758,NorthPeak Stroller Pro-405,Toys & Baby,Stroller,NorthPeak,4695.11,36.5,1713.72,2981.39,54,3.54,133,2018-02-11,Supplier_308,3,47x41x21 cm,307,White,Ceramic,5,Bangladesh,False,2018-03-22,False,10.83,Medium
P000759,SKU100759,NorthPeak Moisturizer Go-859,Beauty,Moisturizer,NorthPeak,8031.55,0.0,0.0,8031.55,46,4.32,0,2020-11-08,Supplier_461,0,17x43x1 cm,4440,Black,Cotton,10,Germany,True,2020-11-15,True,27.06,Medium
P000760,SKU100760,PureSkin Blender Pro-325,Home & Kitchen,Blender,PureSkin,884.02,8.6,76.03,807.99,46,3.6,102,2018-12-08,Supplier_283,24,49x13x9 cm,2291,Pink,Leather,7,China,True,2019-01-22,False,9.18,Medium
P000761,SKU100761,KiddoFun Baby Diapers Max-928,Toys & Baby,Baby Diapers,KiddoFun,857.72,9.2,78.91,778.81,48,4.17,19,2023-07-24,Supplier_53,12,37x30x30 cm,1631,Green,Cotton,5,Germany,True,2023-08-18,False,21.27,Medium
P000762,SKU100762,EvoHome Facewash Pro-913,Beauty,Facewash,EvoHome,2041.92,16.4,334.87,1707.05,34,2.83,19,2020-04-23,Supplier_197,24,36x32x29 cm,3704,Yellow,Glass,12,Bangladesh,True,2020-05-31,False,9.71,Medium
P000763,SKU100763,UrbanWear Dumbbells Plus-482,Sports,Dumbbells,UrbanWear,2693.58,8.4,226.26,2467.32,52,3.24,98,2025-02-04,Supplier_424,36,9x33x6 cm,326,Brown,Glass,11,Japan,True,2025-03-14,False,28.68,Medium
P000764,SKU100764,Sportify Baby Diapers X-217,Toys & Baby,Baby Diapers,Sportify,4192.33,8.0,335.39,3856.94,53,5.0,47,2020-01-07,Supplier_191,36,25x32x26 cm,1573,Grey,Leather,12,China,True,2020-02-18,False,11.62,Medium
P000765,SKU100765,PureSkin Jeans X-109,Fashion,Jeans,PureSkin,8556.31,46.5,3978.68,4577.63,42,4.19,9,2021-07-28,Supplier_146,24,5x50x11 cm,1801,Pink,Ceramic,7,Germany,True,2021-08-21,False,38.38,Medium
P000766,SKU100766,GreenHarvest Shampoo Pro-205,Beauty,Shampoo,GreenHarvest,849.74,4.8,40.79,808.95,41,3.38,55,2024-04-16,Supplier_101,6,50x43x29 cm,662,Yellow,Wood,15,Bangladesh,True,2024-04-28,False,26.06,Medium
P000767,SKU100767,KiddoFun Smartwatch X-381,Electronics,Smartwatch,KiddoFun,1353.21,33.5,453.33,899.88,52,3.59,61,2022-09-22,Supplier_10,0,12x33x6 cm,4976,Grey,Wood,7,Germany,True,2022-10-10,False,5.78,Medium
P000768,SKU100768,KiddoFun Toy Car Plus-234,Toys & Baby,Toy Car,KiddoFun,21169.66,8.7,1841.76,19327.9,48,4.49,32,2022-07-08,Supplier_411,0,39x38x2 cm,2813,Black,Metal,8,South Korea,True,2022-08-30,True,19.69,Medium
P000769,SKU100769,EvoHome Cycling Helmet Plus-871,Sports,Cycling Helmet,EvoHome,776.76,26.3,204.29,572.47,38,3.68,39,2021-11-17,Supplier_233,12,10x40x25 cm,2615,Pink,Plastic,12,Japan,True,2021-12-31,False,10.62,Medium
P000770,SKU100770,PureSkin Yoga Mat Go-205,Sports,Yoga Mat,PureSkin,1350.23,19.5,263.29,1086.94,49,3.37,48,2018-04-30,Supplier_98,3,8x5x5 cm,911,Grey,Wood,13,Germany,True,2018-05-05,False,26.18,Medium
P000771,SKU100771,GreenHarvest Baby Diapers X-804,Toys & Baby,Baby Diapers,GreenHarvest,558.24,14.8,82.62,475.62,50,4.35,40,2018-08-04,Supplier_358,6,7x12x2 cm,2542,White,Glass,6,Bangladesh,False,2018-08-21,False,31.78,Medium
P000772,SKU100772,UrbanWear Cooker Mini-222,Home & Kitchen,Cooker,UrbanWear,2254.27,20.2,455.36,1798.91,49,4.31,88,2019-06-02,Supplier_251,6,14x42x29 cm,3435,Pink,Metal,10,Germany,False,2019-07-14,False,15.8,Medium
P000773,SKU100773,KiddoFun Sneakers Pro-194,Fashion,Sneakers,KiddoFun,2155.76,45.3,976.56,1179.2,34,3.83,13,2020-12-16,Supplier_498,36,23x50x3 cm,2941,Brown,Leather,9,Germany,True,2020-12-20,False,28.64,Medium
P000774,SKU100774,LumaTech Yoga Mat X-786,Sports,Yoga Mat,LumaTech,659.0,47.9,315.66,343.34,52,4.15,8,2020-06-04,Supplier_233,12,29x17x16 cm,906,Grey,Leather,9,Bangladesh,True,2020-07-19,False,35.49,Medium
P000775,SKU100775,GreenHarvest Building Blocks X-233,Toys & Baby,Building Blocks,GreenHarvest,631.03,4.2,26.5,604.53,44,4.31,9,2020-06-15,Supplier_217,6,29x33x28 cm,4256,Blue,Wood,7,Germany,True,2020-07-02,False,36.69,Medium
P000776,SKU100776,EvoHome Air Purifier Go-763,Home & Kitchen,Air Purifier,EvoHome,20435.76,44.7,9134.78,11300.98,42,2.39,43,2019-02-23,Supplier_15,3,34x11x24 cm,952,Blue,Plastic,9,South Korea,True,2019-03-12,True,9.3,Medium
P000777,SKU100777,KiddoFun Tennis Racket Plus-371,Sports,Tennis Racket,KiddoFun,1797.64,27.5,494.35,1303.29,51,4.04,23,2019-04-30,Supplier_226,18,10x27x14 cm,1787,Red,Wood,8,Japan,True,2019-05-03,False,17.43,Medium
P000778,SKU100778,Zenova Sneakers X-764,Fashion,Sneakers,Zenova,23461.35,36.6,8586.85,14874.5,56,3.03,42,2022-04-16,Supplier_222,24,32x17x10 cm,1601,Yellow,Cotton,7,Vietnam,False,2022-05-19,True,14.56,Medium
P000779,SKU100779,Aurelia Tablet Max-354,Electronics,Tablet,Aurelia,1807.64,12.8,231.38,1576.26,54,3.99,27,2019-03-31,Supplier_116,3,12x8x29 cm,342,Green,Leather,7,China,True,2019-04-17,False,24.97,Medium
P000780,SKU100780,Sportify Lipstick Mini-203,Beauty,Lipstick,Sportify,13352.72,16.2,2163.14,11189.58,51,2.95,44,2020-06-19,Supplier_306,24,49x22x16 cm,1735,Red,Leather,8,Bangladesh,True,2020-08-03,True,33.56,Medium
P000781,SKU100781,Aurelia Sunglasses X-289,Fashion,Sunglasses,Aurelia,668.07,37.1,247.85,420.22,61,4.27,11,2023-08-24,Supplier_96,24,44x35x24 cm,2551,Blue,Cotton,12,Bangladesh,True,2023-09-03,False,27.54,Medium
P000782,SKU100782,NorthPeak Jacket X-782,Fashion,Jacket,NorthPeak,3556.06,27.8,988.58,2567.48,66,3.76,18,2023-04-28,Supplier_299,12,26x6x6 cm,2211,White,Cotton,5,India,True,2023-05-28,False,39.41,Medium
P000783,SKU100783,LumaTech Smartwatch Mini-212,Electronics,Smartwatch,LumaTech,12628.03,37.8,4773.4,7854.63,54,3.68,24,2018-07-05,Supplier_156,36,6x41x22 cm,2431,Blue,Cotton,10,USA,True,2018-07-11,True,6.38,Medium
P000784,SKU100784,KiddoFun Coffee Mini-852,Grocery,Coffee,KiddoFun,5408.43,16.4,886.98,4521.45,50,4.26,9,2021-12-07,Supplier_364,18,21x47x16 cm,2126,Grey,Silicone,13,India,True,2021-12-26,False,11.97,Medium
P000785,SKU100785,UrbanWear Watch Mini-215,Fashion,Watch,UrbanWear,5433.63,0.0,0.0,5433.63,42,2.95,16,2021-01-10,Supplier_16,24,38x45x1 cm,1261,Yellow,Leather,20,USA,True,2021-02-10,True,34.8,Medium
P000786,SKU100786,Sportify LED Bulb Plus-311,Home & Kitchen,LED Bulb,Sportify,14294.32,0.0,0.0,14294.32,62,3.58,10,2019-01-01,Supplier_348,3,29x45x4 cm,2293,Brown,Silicone,11,USA,True,2019-02-28,True,18.74,Medium
P000787,SKU100787,Sportify Sneakers Go-527,Fashion,Sneakers,Sportify,6708.89,44.8,3005.58,3703.31,45,3.98,78,2021-02-05,Supplier_496,6,17x7x19 cm,4310,Grey,Metal,12,Japan,False,2021-03-13,False,32.26,Medium
P000788,SKU100788,EvoHome Coffee X-108,Grocery,Coffee,EvoHome,6543.21,45.3,2964.07,3579.14,48,3.25,173,2023-08-06,Supplier_148,24,14x34x22 cm,1280,Brown,Glass,5,USA,True,2023-09-06,False,39.01,Medium
P000789,SKU100789,Aurelia Headphones Mini-141,Electronics,Headphones,Aurelia,14297.36,41.5,5933.4,8363.96,42,4.62,6,2020-06-09,Supplier_428,6,42x12x2 cm,4050,Green,Plastic,14,Japan,True,2020-07-21,True,25.66,Medium
P000790,SKU100790,EvoHome Smartphone Pro-458,Electronics,Smartphone,EvoHome,1209.7,14.4,174.2,1035.5,58,4.32,174,2021-03-06,Supplier_101,36,37x47x25 cm,4643,Red,Metal,18,Vietnam,True,2021-04-21,False,28.31,Medium
P000791,SKU100791,Zenova Tennis Racket Plus-324,Sports,Tennis Racket,Zenova,338.04,14.3,48.34,289.7,58,4.17,106,2018-05-12,Supplier_155,12,27x20x26 cm,3214,Yellow,Wood,10,China,True,2018-07-09,False,18.46,Medium
P000792,SKU100792,NorthPeak Perfume Go-546,Beauty,Perfume,NorthPeak,9520.88,17.8,1694.72,7826.16,45,4.44,24,2025-08-12,Supplier_157,6,42x13x22 cm,1684,Green,Cotton,8,Japan,True,2025-08-31,True,36.47,Medium
P000793,SKU100793,UrbanWear Headphones Max-572,Electronics,Headphones,UrbanWear,1277.96,23.4,299.04,978.92,42,3.94,73,2024-02-14,Supplier_182,3,29x32x4 cm,1185,Brown,Silicone,14,Bangladesh,True,2024-03-14,False,28.46,Medium
P000794,SKU100794,Sportify Sports Shoes Mini-572,Sports,Sports Shoes,Sportify,431.67,29.2,126.05,305.62,56,3.89,55,2018-04-24,Supplier_279,18,6x31x3 cm,1201,Green,Leather,14,Bangladesh,True,2018-06-02,False,26.14,Medium
P000795,SKU100795,Aurelia Perfume Mini-228,Beauty,Perfume,Aurelia,1279.83,16.3,208.61,1071.22,47,4.0,69,2022-07-09,Supplier_425,24,5x34x26 cm,4293,Pink,Plastic,10,China,True,2022-07-26,False,5.97,Medium
P000796,SKU100796,PureSkin Toy Car Go-199,Toys & Baby,Toy Car,PureSkin,9997.94,41.5,4149.15,5848.79,47,3.94,27,2021-04-05,Supplier_380,18,35x49x11 cm,548,White,Plastic,13,Germany,True,2021-05-10,True,22.31,Medium
P000797,SKU100797,LumaTech Dumbbells Max-755,Sports,Dumbbells,LumaTech,1321.79,49.9,659.57,662.22,53,3.65,15,2019-09-26,Supplier_79,6,45x24x24 cm,102,Pink,Leather,9,China,True,2019-09-26,False,39.83,Medium
P000798,SKU100798,GreenHarvest Moisturizer X-353,Beauty,Moisturizer,GreenHarvest,7816.58,0.0,0.0,7816.58,51,4.67,35,2020-04-16,Supplier_208,0,35x6x27 cm,4193,Pink,Wood,15,India,True,2020-05-05,True,20.72,Medium
P000799,SKU100799,LumaTech Dumbbells Go-366,Sports,Dumbbells,LumaTech,3988.87,18.2,725.97,3262.9,51,4.28,44,2024-11-14,Supplier_420,24,33x47x20 cm,1059,Yellow,Cotton,9,India,True,2024-11-23,False,38.5,Medium
P000800,SKU100800,NorthPeak Building Blocks Go-859,Toys & Baby,Building Blocks,NorthPeak,16951.97,4.4,745.89,16206.08,49,3.87,11,2025-11-05,Supplier_141,18,17x35x16 cm,2425,Green,Metal,9,South Korea,True,2025-12-17,True,39.35,Medium
P000801,SKU100801,Zenova Sports Shoes Mini-526,Sports,Sports Shoes,Zenova,15189.0,9.1,1382.2,13806.8,51,3.67,83,2022-10-07,Supplier_334,3,6x23x15 cm,1034,Yellow,Plastic,17,Vietnam,True,2022-11-17,True,27.62,Medium
P000802,SKU100802,Aurelia Stroller Plus-242,Toys & Baby,Stroller,Aurelia,1235.49,8.1,100.07,1135.42,46,3.57,61,2023-04-01,Supplier_33,24,34x22x1 cm,1346,Grey,Leather,10,Bangladesh,False,2023-05-03,False,15.5,Medium
P000803,SKU100803,NorthPeak Air Purifier Plus-771,Home & Kitchen,Air Purifier,NorthPeak,1597.52,0.0,0.0,1597.52,52,3.95,10,2024-04-25,Supplier_430,6,34x50x28 cm,1197,Green,Glass,9,Japan,True,2024-06-22,False,11.84,Medium
P000804,SKU100804,Sportify Stroller Mini-720,Toys & Baby,Stroller,Sportify,12141.96,23.0,2792.65,9349.31,49,3.93,131,2025-05-23,Supplier_490,3,41x50x30 cm,4203,Brown,Glass,13,USA,True,2025-06-29,True,24.11,Medium
P000805,SKU100805,UrbanWear Perfume Go-949,Beauty,Perfume,UrbanWear,6591.27,19.6,1291.89,5299.38,59,4.35,35,2022-07-12,Supplier_348,0,7x6x28 cm,1353,Blue,Metal,4,China,False,2022-09-09,True,8.67,Medium
P000806,SKU100806,LumaTech Cycling Helmet Max-914,Sports,Cycling Helmet,LumaTech,22598.69,48.2,10892.57,11706.12,54,3.27,64,2020-08-27,Supplier_434,0,16x29x25 cm,3491,White,Plastic,16,Vietnam,True,2020-08-29,True,22.71,Medium
P000807,SKU100807,KiddoFun Toy Car Plus-721,Toys & Baby,Toy Car,KiddoFun,897.32,12.6,113.06,784.26,53,4.22,35,2025-01-29,Supplier_130,36,6x16x11 cm,931,Pink,Wood,10,USA,True,2025-02-10,False,28.02,Medium
P000808,SKU100808,EvoHome Sports Shoes Pro-306,Sports,Sports Shoes,EvoHome,8717.73,17.2,1499.45,7218.28,42,3.75,13,2019-10-26,Supplier_72,12,38x17x3 cm,4818,Black,Metal,12,Germany,True,2019-12-16,True,20.36,Medium
P000809,SKU100809,Sportify Headphones Go-659,Electronics,Headphones,Sportify,4597.28,9.0,413.76,4183.52,63,3.54,75,2018-10-22,Supplier_181,6,16x48x24 cm,4376,Pink,Leather,14,Germany,False,2018-11-23,False,10.27,Medium
P000810,SKU100810,GreenHarvest Watch Pro-920,Fashion,Watch,GreenHarvest,786.53,37.9,298.09,488.44,48,4.38,6,2018-10-03,Supplier_256,12,32x45x13 cm,630,White,Cotton,13,Vietnam,True,2018-10-10,False,33.19,Medium
P000811,SKU100811,UrbanWear Blender Go-438,Home & Kitchen,Blender,UrbanWear,930.58,20.4,189.84,740.74,51,3.98,1,2018-04-03,Supplier_295,3,23x21x13 cm,2981,White,Cotton,10,Vietnam,True,2018-05-07,False,23.94,Medium
P000812,SKU100812,UrbanWear LED Bulb Go-419,Home & Kitchen,LED Bulb,UrbanWear,7109.92,38.2,2715.99,4393.93,47,4.73,19,2022-06-24,Supplier_216,18,8x39x23 cm,958,Pink,Glass,6,India,True,2022-07-15,False,14.46,Medium
P000813,SKU100813,PureSkin Jeans X-242,Fashion,Jeans,PureSkin,2844.29,8.4,238.92,2605.37,40,4.01,49,2020-04-16,Supplier_37,18,26x47x30 cm,560,Blue,Silicone,9,China,True,2020-05-08,False,5.55,Medium
P000814,SKU100814,UrbanWear Tennis Racket X-664,Sports,Tennis Racket,UrbanWear,3182.6,4.1,130.49,3052.11,49,4.32,14,2023-05-16,Supplier_156,3,22x7x4 cm,341,Pink,Leather,9,Bangladesh,False,2023-06-15,False,24.05,Medium
P000815,SKU100815,Aurelia Rice X-126,Grocery,Rice,Aurelia,3234.04,26.4,853.79,2380.25,58,4.78,44,2020-03-14,Supplier_194,18,43x29x22 cm,198,Brown,Silicone,9,India,False,2020-05-02,False,31.85,Medium
P000816,SKU100816,Sportify Building Blocks Max-537,Toys & Baby,Building Blocks,Sportify,790.57,39.9,315.44,475.13,41,4.58,105,2024-02-29,Supplier_30,3,12x33x4 cm,3062,Grey,Leather,8,Bangladesh,False,2024-04-27,False,17.74,Medium
P000817,SKU100817,Zenova Cooker Go-110,Home & Kitchen,Cooker,Zenova,2945.62,17.4,512.54,2433.08,48,4.41,2,2020-07-19,Supplier_225,12,39x41x2 cm,172,Blue,Plastic,10,China,True,2020-07-27,False,28.14,Medium
P000818,SKU100818,Aurelia Vacuum Plus-458,Home & Kitchen,Vacuum,Aurelia,1258.15,12.9,162.3,1095.85,51,4.01,4,2024-10-03,Supplier_481,24,20x23x5 cm,3308,Pink,Metal,6,China,True,2024-10-19,False,32.85,Medium
P000819,SKU100819,KiddoFun Shampoo Max-852,Beauty,Shampoo,KiddoFun,10604.74,46.5,4931.2,5673.54,36,3.3,126,2022-01-02,Supplier_358,36,19x33x23 cm,2529,Grey,Glass,9,Germany,True,2022-01-22,True,21.44,Medium
P000820,SKU100820,Zenova Facewash X-454,Beauty,Facewash,Zenova,5815.75,38.3,2227.43,3588.32,58,3.99,89,2022-08-10,Supplier_284,24,44x36x9 cm,692,Blue,Cotton,7,Germany,True,2022-09-26,False,14.46,Medium
P000821,SKU100821,PureSkin Blender Max-935,Home & Kitchen,Blender,PureSkin,3273.48,4.0,130.94,3142.54,63,3.83,23,2019-08-05,Supplier_143,0,20x49x15 cm,3767,White,Plastic,7,South Korea,True,2019-08-22,False,19.48,Medium
P000822,SKU100822,EvoHome Lipstick X-161,Beauty,Lipstick,EvoHome,12403.96,0.0,0.0,12403.96,57,3.6,64,2021-02-17,Supplier_106,36,44x29x16 cm,204,Yellow,Wood,12,South Korea,True,2021-03-03,True,31.64,Medium
P000823,SKU100823,Sportify Dumbbells Go-153,Sports,Dumbbells,Sportify,3316.25,4.2,139.28,3176.97,58,4.04,2,2025-05-29,Supplier_15,6,7x39x25 cm,2899,Black,Ceramic,16,Vietnam,True,2025-07-16,False,12.64,Medium
P000824,SKU100824,UrbanWear Sunglasses Mini-986,Fashion,Sunglasses,UrbanWear,16379.91,14.3,2342.33,14037.58,52,5.0,50,2022-10-18,Supplier_492,36,8x11x18 cm,3229,Green,Silicone,11,Japan,True,2022-10-28,True,13.93,Medium
P000825,SKU100825,LumaTech Sports Shoes Pro-115,Sports,Sports Shoes,LumaTech,9138.85,28.7,2622.85,6516.0,59,3.98,36,2021-02-23,Supplier_316,36,48x22x3 cm,2097,Brown,Glass,13,Bangladesh,False,2021-02-25,True,17.59,Medium
P000826,SKU100826,EvoHome Sneakers Max-356,Fashion,Sneakers,EvoHome,709.82,40.4,286.77,423.05,52,3.49,8,2025-04-28,Supplier_9,36,43x5x4 cm,2564,Grey,Glass,11,USA,False,2025-05-27,False,26.96,Medium
P000827,SKU100827,KiddoFun Yoga Mat X-467,Sports,Yoga Mat,KiddoFun,2954.37,14.2,419.52,2534.85,40,4.22,3,2023-05-21,Supplier_93,24,40x18x14 cm,529,White,Glass,12,Bangladesh,True,2023-06-18,False,13.43,Medium
P000828,SKU100828,EvoHome Sneakers Mini-230,Fashion,Sneakers,EvoHome,17547.17,48.6,8527.92,9019.25,63,3.74,99,2020-07-20,Supplier_260,24,16x14x28 cm,456,Blue,Metal,7,India,True,2020-09-01,True,22.33,Medium
P000829,SKU100829,UrbanWear Spices Plus-142,Grocery,Spices,UrbanWear,2009.84,28.6,574.81,1435.03,59,3.14,20,2024-03-16,Supplier_121,24,19x8x23 cm,2172,Green,Plastic,13,Bangladesh,True,2024-04-23,False,27.23,Medium
P000830,SKU100830,Zenova T-Shirt Go-554,Fashion,T-Shirt,Zenova,11603.13,18.2,2111.77,9491.36,53,4.19,66,2019-04-09,Supplier_145,18,9x20x7 cm,2718,Grey,Wood,11,China,False,2019-06-04,True,23.26,Medium
P000831,SKU100831,PureSkin Blender Go-907,Home & Kitchen,Blender,PureSkin,401.48,0.0,0.0,401.48,45,4.61,58,2022-01-15,Supplier_149,6,31x46x12 cm,3905,Green,Plastic,9,USA,True,2022-01-17,False,5.24,Medium
P000832,SKU100832,Aurelia LED Bulb X-723,Home & Kitchen,LED Bulb,Aurelia,6593.46,9.9,652.75,5940.71,57,4.82,14,2020-05-16,Supplier_372,36,25x37x23 cm,4213,Grey,Leather,7,Japan,True,2020-06-27,True,22.51,Medium
P000833,SKU100833,Zenova Sofa Cover X-329,Home & Kitchen,Sofa Cover,Zenova,3248.58,16.7,542.51,2706.07,63,5.0,28,2024-05-04,Supplier_269,18,41x45x18 cm,3474,Brown,Metal,11,India,False,2024-06-15,False,17.45,Medium
P000834,SKU100834,PureSkin Lipstick Plus-299,Beauty,Lipstick,PureSkin,335.43,45.0,150.94,184.49,52,4.12,22,2024-06-14,Supplier_124,6,20x26x8 cm,3015,Blue,Silicone,5,Bangladesh,True,2024-07-28,False,6.6,Medium
P000835,SKU100835,PureSkin Sports Shoes X-460,Sports,Sports Shoes,PureSkin,14162.44,24.1,3413.15,10749.29,45,2.84,36,2024-04-14,Supplier_424,18,9x28x21 cm,4016,Blue,Silicone,9,Japan,True,2024-05-20,True,37.03,Medium
P000836,SKU100836,GreenHarvest Rice Pro-895,Grocery,Rice,GreenHarvest,2187.84,26.1,571.03,1616.81,54,3.91,89,2022-07-28,Supplier_210,24,42x47x5 cm,2182,Green,Ceramic,9,Bangladesh,True,2022-08-02,False,27.73,Medium
P000837,SKU100837,NorthPeak Tennis Racket Go-606,Sports,Tennis Racket,NorthPeak,2952.31,0.0,0.0,2952.31,45,3.95,42,2025-02-04,Supplier_392,36,17x16x29 cm,3769,Black,Cotton,17,China,False,2025-02-20,False,36.97,Medium
P000838,SKU100838,Zenova Lipstick Pro-990,Beauty,Lipstick,Zenova,8368.39,4.8,401.68,7966.71,47,3.77,62,2018-05-20,Supplier_66,36,32x6x23 cm,1417,White,Cotton,8,Japan,False,2018-06-11,True,15.69,Medium
P000839,SKU100839,LumaTech Tennis Racket Max-400,Sports,Tennis Racket,LumaTech,2172.73,35.7,775.66,1397.07,44,4.19,27,2019-05-03,Supplier_210,6,26x42x20 cm,932,Black,Metal,10,Bangladesh,False,2019-06-30,False,37.34,Medium
P000840,SKU100840,Sportify Stroller Plus-875,Toys & Baby,Stroller,Sportify,3435.52,24.3,834.83,2600.69,63,4.29,68,2023-05-09,Supplier_304,24,13x16x24 cm,4879,Brown,Metal,9,USA,True,2023-06-15,False,20.45,Medium
P000841,SKU100841,KiddoFun Sunglasses Mini-428,Fashion,Sunglasses,KiddoFun,5595.04,19.2,1074.25,4520.79,30,4.59,6,2022-12-02,Supplier_289,3,37x42x9 cm,843,Blue,Glass,9,South Korea,True,2022-12-05,False,16.32,Medium
P000842,SKU100842,UrbanWear Facewash Go-964,Beauty,Facewash,UrbanWear,3038.12,4.6,139.75,2898.37,57,4.16,62,2022-10-14,Supplier_143,6,25x29x11 cm,1511,Red,Plastic,6,Germany,False,2022-11-16,False,34.46,Medium
P000843,SKU100843,PureSkin Facewash X-455,Beauty,Facewash,PureSkin,430.48,21.1,90.83,339.65,51,2.81,32,2021-03-12,Supplier_470,3,12x23x9 cm,4036,Pink,Leather,15,USA,True,2021-05-11,False,6.53,Medium
P000844,SKU100844,Zenova Watch Pro-782,Fashion,Watch,Zenova,449.76,0.0,0.0,449.76,55,3.73,58,2021-02-15,Supplier_251,3,11x18x18 cm,4217,Red,Plastic,16,India,True,2021-02-15,False,30.61,Medium
P000845,SKU100845,PureSkin Olive Oil Pro-388,Grocery,Olive Oil,PureSkin,1395.51,28.1,392.14,1003.37,44,3.93,78,2024-05-28,Supplier_222,12,33x38x5 cm,3767,Green,Metal,9,China,False,2024-07-23,False,35.26,Medium
P000846,SKU100846,Zenova Cycling Helmet Pro-385,Sports,Cycling Helmet,Zenova,7668.63,16.1,1234.65,6433.98,42,4.86,27,2025-07-02,Supplier_233,0,27x10x24 cm,1872,White,Ceramic,10,USA,True,2025-07-19,True,35.5,Medium
P000847,SKU100847,PureSkin Toy Car X-543,Toys & Baby,Toy Car,PureSkin,616.44,0.0,0.0,616.44,53,3.17,53,2019-02-16,Supplier_193,24,38x25x7 cm,4622,Black,Plastic,7,Germany,True,2019-03-25,False,6.11,Medium
P000848,SKU100848,LumaTech Rice Plus-581,Grocery,Rice,LumaTech,16820.4,41.1,6913.18,9907.22,63,4.62,12,2019-09-13,Supplier_35,12,16x36x10 cm,1129,Blue,Metal,10,Germany,True,2019-10-10,True,35.86,Medium
P000849,SKU100849,UrbanWear Tennis Racket Pro-827,Sports,Tennis Racket,UrbanWear,9376.62,0.0,0.0,9376.62,45,4.82,39,2019-12-31,Supplier_154,0,31x49x9 cm,3165,Blue,Ceramic,7,South Korea,True,2020-02-25,True,30.03,Medium
P000850,SKU100850,EvoHome Rice Max-596,Grocery,Rice,EvoHome,10725.97,4.5,482.67,10243.3,58,4.99,40,2023-07-01,Supplier_58,36,45x30x20 cm,2975,Brown,Silicone,14,Vietnam,True,2023-07-15,True,34.59,Medium
P000851,SKU100851,Sportify Coffee Mini-433,Grocery,Coffee,Sportify,1748.39,12.5,218.55,1529.84,50,4.02,25,2020-10-10,Supplier_66,24,32x12x6 cm,3857,Grey,Metal,6,Bangladesh,False,2020-11-24,False,28.36,Medium
P000852,SKU100852,KiddoFun Spices Go-521,Grocery,Spices,KiddoFun,2865.62,24.5,702.08,2163.54,64,4.64,25,2025-09-15,Supplier_346,3,6x23x9 cm,4207,Blue,Wood,10,India,True,2025-10-01,False,31.22,Medium
P000853,SKU100853,Sportify Jacket Mini-535,Fashion,Jacket,Sportify,5010.25,8.8,440.9,4569.35,45,4.05,36,2022-06-21,Supplier_114,6,8x22x16 cm,1843,Grey,Plastic,9,Vietnam,False,2022-07-17,False,26.61,Medium
P000854,SKU100854,GreenHarvest Shampoo Pro-898,Beauty,Shampoo,GreenHarvest,5902.59,9.5,560.75,5341.84,44,2.17,79,2025-01-05,Supplier_400,0,44x44x11 cm,1108,Brown,Plastic,6,India,False,2025-01-10,True,21.48,Medium
P000855,SKU100855,PureSkin Baby Diapers Go-164,Toys & Baby,Baby Diapers,PureSkin,13516.86,4.7,635.29,12881.57,54,4.52,33,2025-05-06,Supplier_411,0,38x18x12 cm,4436,Blue,Cotton,9,Japan,True,2025-05-24,True,37.5,Medium
P000856,SKU100856,PureSkin Vacuum Mini-320,Home & Kitchen,Vacuum,PureSkin,7328.97,25.5,1868.89,5460.08,46,3.99,19,2024-03-14,Supplier_81,24,20x5x2 cm,214,Brown,Metal,7,Japan,False,2024-03-16,True,8.87,Medium
P000857,SKU100857,Aurelia Sneakers Pro-746,Fashion,Sneakers,Aurelia,5049.28,13.4,676.6,4372.68,50,4.69,2,2025-09-19,Supplier_44,3,7x22x24 cm,1062,Yellow,Wood,8,USA,True,2025-11-13,False,7.23,Medium
P000858,SKU100858,GreenHarvest Smartphone Max-820,Electronics,Smartphone,GreenHarvest,8249.71,36.2,2986.4,5263.31,53,4.3,63,2022-08-29,Supplier_166,0,5x39x20 cm,1293,White,Wood,8,Germany,True,2022-10-18,True,28.29,Medium
P000859,SKU100859,Aurelia Tennis Racket Plus-380,Sports,Tennis Racket,Aurelia,3577.01,12.2,436.4,3140.61,48,3.73,93,2023-02-23,Supplier_114,3,11x21x21 cm,4770,Pink,Wood,12,Vietnam,False,2023-02-28,False,28.58,Medium
