Loan_ID,Customer_ID,Bank_Branch,Loan_Type,Applicant_Age,Annual_Income,Loan_Amount,Loan_Term_Years,Credit_Score,Employment_Type,Loan_Status
701024,501291,Bengaluru Urban,Personal Loan,29,3450040,1096452,10,686,Salaried,Approved
701025,296899,Hyderabad West,Education Loan,27,1436161,2522733,15,368,Business Owner,Rejected
701026,673817,Hyderabad West,Business Loan,34,1179883,2515008,5,731,Self-Employed,Approved
701027,675339,Mumbai Central,Business Loan,41,4704816,366024,30,612,Salaried,Approved
701028,634560,Hyderabad West,Education Loan,35,1764143,1626870,25,401,Self-Employed,Approved
701029,878859,Delhi NCR,Personal Loan,22,471605,2092619,20,545,Self-Employed,Rejected
701030,199710,Mumbai Central,Business Loan,46,1276757,63522,5,778,Salaried,Approved
701031,641014,Chennai South,Home Loan,49,3506322,2253900,30,407,Salaried,Approved
701032,682461,Mumbai Central,Education Loan,30,391242,749660,20,568,Business Owner,Rejected
701033,626248,Mumbai Central,Education Loan,63,625853,2146507,20,366,Salaried,Approved
701034,641132,Chennai South,Personal Loan,55,405966,690781,25,551,Business Owner,Approved
701035,839547,Chennai South,Personal Loan,44,1427802,1482435,5,681,Self-Employed,Approved
701036,750459,Delhi NCR,Education Loan,53,1485203,2950521,5,586,Self-Employed,Approved
701037,162226,Bengaluru Urban,Home Loan,36,1030901,1809117,30,415,Business Owner,Approved
701038,850692,Chennai South,Personal Loan,29,1915566,156748,20,827,Business Owner,Approved
701039,521406,Delhi NCR,Business Loan,39,889685,1933939,15,393,Business Owner,Approved
701040,609489,Delhi NCR,Education Loan,21,3758636,982449,30,641,Business Owner,Approved
701041,454985,Mumbai Central,Home Loan,52,1367592,1420888,15,727,Self-Employed,Approved
701042,403120,Chennai South,Education Loan,24,3048947,2770023,5,856,Salaried,Approved
701043,772475,Hyderabad West,Personal Loan,23,497111,1608539,10,583,Business Owner,Approved
701044,146787,Bengaluru Urban,Education Loan,33,3663350,337095,20,312,Business Owner,Rejected
701045,745893,Bengaluru Urban,Education Loan,53,4636535,2650637,15,720,Self-Employed,Approved
701046,682418,Hyderabad West,Business Loan,48,4876377,977803,10,593,Salaried,Rejected
701047,225625,Chennai South,Education Loan,47,3743697,1092870,15,429,Self-Employed,Rejected
701048,790390,Mumbai Central,Personal Loan,30,484606,2355316,20,674,Salaried,Approved
701049,249031,Delhi NCR,Personal Loan,23,4688478,1825632,20,508,Self-Employed,Approved
701050,164891,Mumbai Central,Car Loan,48,2833674,2773863,30,848,Business Owner,Approved
701051,882377,Hyderabad West,Education Loan,63,4341308,498806,15,468,Salaried,Approved
701052,601573,Bengaluru Urban,Education Loan,48,626923,2148163,25,521,Salaried,Approved
701053,367415,Bengaluru Urban,Personal Loan,35,1416521,2039554,5,573,Salaried,Approved
701054,401717,Bengaluru Urban,Personal Loan,33,1381276,2019065,5,759,Salaried,Approved
701055,972781,Hyderabad West,Personal Loan,38,3408261,2950732,25,669,Business Owner,Rejected
701056,752439,Bengaluru Urban,Personal Loan,60,509606,1308640,25,594,Business Owner,Rejected
701057,500280,Bengaluru Urban,Education Loan,57,4598344,464775,30,650,Self-Employed,Approved
701058,649008,Chennai South,Business Loan,41,827289,463434,30,581,Salaried,Approved
701059,823066,Bengaluru Urban,Car Loan,43,2500172,1691196,25,342,Business Owner,Approved
701060,807698,Hyderabad West,Personal Loan,39,2080112,2268191,30,532,Salaried,Approved
701061,374430,Chennai South,Home Loan,63,3162546,575810,20,351,Salaried,Rejected
701062,715277,Chennai South,Personal Loan,35,1231865,2815304,5,822,Salaried,Rejected
701063,920130,Chennai South,Business Loan,32,2488622,98542,15,432,Self-Employed,Approved
701064,924528,Hyderabad West,Car Loan,49,2196921,1860696,30,857,Business Owner,Approved
701065,155863,Hyderabad West,Home Loan,27,1354305,2636197,30,428,Self-Employed,Approved
701066,170939,Chennai South,Personal Loan,31,772907,2564592,25,389,Business Owner,Approved
701067,518497,Mumbai Central,Personal Loan,60,2180149,706512,15,482,Self-Employed,Rejected
701068,145601,Delhi NCR,Car Loan,38,1332222,2084479,30,736,Salaried,Approved
701069,463584,Delhi NCR,Home Loan,63,1067089,1658881,25,791,Salaried,Approved
701070,946446,Delhi NCR,Education Loan,52,1971496,528664,15,305,Salaried,Approved
701071,282143,Delhi NCR,Education Loan,53,4253063,2083791,30,710,Salaried,Approved
701072,204066,Hyderabad West,Car Loan,27,4223855,693729,20,417,Business Owner,Approved
701073,960602,Bengaluru Urban,Business Loan,41,1072096,756931,25,825,Salaried,Approved
701074,430773,Chennai South,Personal Loan,24,4805370,2691366,30,564,Business Owner,Rejected
701075,129097,Chennai South,Home Loan,36,1549939,718490,25,896,Self-Employed,Rejected
701076,307235,Delhi NCR,Personal Loan,29,872518,1672966,10,536,Self-Employed,Approved
701077,590958,Mumbai Central,Personal Loan,58,1525296,104735,15,725,Self-Employed,Approved
701078,149251,Mumbai Central,Home Loan,25,3652629,1021184,10,497,Self-Employed,Approved
701079,189830,Chennai South,Car Loan,37,4757156,1212716,20,658,Self-Employed,Rejected
701080,427285,Hyderabad West,Personal Loan,36,2707708,320712,20,614,Business Owner,Approved
701081,609707,Chennai South,Home Loan,25,1609529,1438240,5,868,Self-Employed,Approved
701082,996292,Chennai South,Education Loan,38,2345922,559686,15,762,Salaried,Approved
701083,850319,Bengaluru Urban,Home Loan,53,3779532,2594767,10,680,Self-Employed,Approved
701084,269512,Bengaluru Urban,Business Loan,42,4690916,1266165,20,367,Salaried,Approved
701085,380638,Chennai South,Car Loan,28,2222862,538840,30,679,Business Owner,Rejected
701086,945126,Chennai South,Business Loan,22,4264021,1246849,15,853,Salaried,Approved
701087,949374,Chennai South,Education Loan,63,1643245,2232818,25,581,Self-Employed,Approved
701088,408100,Delhi NCR,Education Loan,22,3151628,176605,25,476,Business Owner,Approved
701089,195576,Mumbai Central,Education Loan,24,481164,1068512,30,564,Salaried,Rejected
701090,726192,Hyderabad West,Education Loan,23,4068548,2149854,30,510,Self-Employed,Rejected
701091,384571,Delhi NCR,Education Loan,37,2381389,2277502,10,560,Salaried,Approved
701092,929302,Hyderabad West,Business Loan,43,4530320,1257885,25,759,Salaried,Rejected
701093,683578,Hyderabad West,Home Loan,59,2490588,50982,30,434,Business Owner,Rejected
701094,131156,Chennai South,Personal Loan,63,3917954,2653626,15,704,Business Owner,Rejected
701095,770489,Mumbai Central,Home Loan,54,1349053,2126066,30,771,Self-Employed,Approved
701096,349948,Bengaluru Urban,Business Loan,30,4960479,1258373,20,488,Self-Employed,Approved
701097,668635,Bengaluru Urban,Personal Loan,37,4706909,1989991,15,416,Salaried,Rejected
701098,404666,Chennai South,Personal Loan,25,1347362,2466410,5,829,Business Owner,Rejected
701099,280816,Hyderabad West,Car Loan,53,3107488,1365416,20,763,Self-Employed,Approved
701100,336581,Hyderabad West,Car Loan,24,4934574,1018415,25,398,Salaried,Rejected
701101,691183,Hyderabad West,Business Loan,30,1989172,898272,30,517,Self-Employed,Rejected
701102,216616,Chennai South,Home Loan,22,2901921,2116982,20,791,Salaried,Rejected
701103,656831,Chennai South,Education Loan,55,809795,1543910,25,680,Self-Employed,Rejected
701104,193952,Hyderabad West,Home Loan,62,1294179,111352,30,718,Salaried,Approved
701105,922792,Bengaluru Urban,Car Loan,51,222136,2756415,15,746,Business Owner,Approved
701106,283750,Hyderabad West,Car Loan,46,2467444,2394201,30,797,Business Owner,Approved
701107,238987,Delhi NCR,Personal Loan,26,4092685,1243701,30,663,Self-Employed,Approved
701108,109124,Mumbai Central,Business Loan,49,3404025,1345792,10,849,Self-Employed,Approved
701109,960914,Mumbai Central,Car Loan,43,2736266,647909,10,426,Business Owner,Approved
701110,180748,Bengaluru Urban,Education Loan,36,3019739,2367634,20,462,Salaried,Approved
701111,616603,Bengaluru Urban,Home Loan,54,3321249,2605781,30,519,Business Owner,Rejected
701112,245918,Delhi NCR,Car Loan,54,4607866,943725,25,472,Self-Employed,Approved
701113,167748,Mumbai Central,Personal Loan,48,3458726,361523,20,650,Salaried,Approved
701114,420637,Hyderabad West,Business Loan,43,2243576,2922508,25,308,Salaried,Approved
701115,152006,Mumbai Central,Personal Loan,21,721764,2251661,25,882,Business Owner,Approved
701116,819491,Hyderabad West,Car Loan,33,237074,89689,10,808,Self-Employed,Approved
701117,132688,Hyderabad West,Personal Loan,38,4297870,2523597,30,316,Business Owner,Approved
701118,330820,Chennai South,Personal Loan,22,668773,2406368,10,603,Business Owner,Rejected
701119,804393,Hyderabad West,Home Loan,30,4270157,2169535,15,414,Self-Employed,Rejected
701120,181008,Delhi NCR,Business Loan,44,4055013,1473749,10,820,Business Owner,Rejected
701121,632322,Mumbai Central,Education Loan,64,1010380,393794,15,848,Salaried,Rejected
701122,357543,Mumbai Central,Car Loan,38,1561559,2713583,30,660,Business Owner,Approved
701123,838547,Hyderabad West,Personal Loan,24,3484080,1240751,20,846,Self-Employed,Approved
701124,429542,Chennai South,Personal Loan,53,1465145,141497,25,323,Salaried,Approved
701125,857108,Mumbai Central,Home Loan,52,4918012,2562323,30,446,Business Owner,Rejected
701126,944990,Bengaluru Urban,Home Loan,62,4686771,2973774,25,862,Salaried,Approved
701127,543969,Mumbai Central,Personal Loan,36,4248765,1815505,15,622,Salaried,Rejected
701128,905157,Bengaluru Urban,Personal Loan,22,2819374,2434448,25,523,Salaried,Approved
701129,244019,Chennai South,Education Loan,39,3207264,1398680,5,836,Business Owner,Approved
701130,300349,Mumbai Central,Home Loan,47,4775763,976685,15,367,Self-Employed,Approved
701131,139087,Hyderabad West,Car Loan,62,4298749,1092460,25,395,Business Owner,Approved
701132,521592,Mumbai Central,Home Loan,34,4227108,190747,30,449,Business Owner,Approved
701133,521897,Hyderabad West,Home Loan,50,3442300,781275,30,343,Business Owner,Approved
701134,575835,Hyderabad West,Business Loan,61,4324315,2518065,15,743,Salaried,Approved
701135,696048,Chennai South,Car Loan,21,1552972,1932077,15,614,Self-Employed,Rejected
701136,685608,Chennai South,Education Loan,52,2266535,610250,30,726,Salaried,Approved
701137,513546,Mumbai Central,Business Loan,48,1977566,2058258,20,597,Business Owner,Approved
701138,997849,Delhi NCR,Car Loan,52,1540773,92700,25,567,Business Owner,Approved
701139,626239,Mumbai Central,Car Loan,38,766438,1568384,30,634,Salaried,Rejected
701140,232183,Chennai South,Home Loan,28,1827376,1965803,25,471,Self-Employed,Approved
701141,672683,Chennai South,Education Loan,58,4162512,2423370,10,602,Self-Employed,Rejected
701142,225346,Bengaluru Urban,Business Loan,33,2925307,2252359,20,309,Self-Employed,Approved
701143,668564,Bengaluru Urban,Car Loan,45,3252304,2599794,30,377,Self-Employed,Approved
701144,507914,Bengaluru Urban,Personal Loan,50,2620488,2701776,15,386,Salaried,Approved
701145,297550,Chennai South,Personal Loan,44,4848493,2863542,30,790,Salaried,Approved
701146,937101,Mumbai Central,Business Loan,22,3797909,131056,5,665,Business Owner,Approved
701147,742704,Delhi NCR,Home Loan,54,626975,1161146,25,588,Business Owner,Approved
701148,468412,Chennai South,Car Loan,47,1814963,360779,20,717,Salaried,Rejected
701149,238808,Chennai South,Home Loan,57,1325362,584802,30,349,Self-Employed,Approved
701150,672707,Chennai South,Home Loan,32,2106426,1595235,30,495,Self-Employed,Approved
701151,457858,Bengaluru Urban,Business Loan,49,1648101,2998414,10,523,Business Owner,Approved
701152,238246,Delhi NCR,Car Loan,34,579352,2174965,30,867,Self-Employed,Rejected
701153,126258,Mumbai Central,Car Loan,50,788743,1708454,10,343,Self-Employed,Approved
701154,835726,Delhi NCR,Business Loan,51,4314131,475641,5,752,Salaried,Approved
701155,509115,Mumbai Central,Home Loan,45,4365785,2462640,20,578,Self-Employed,Rejected
701156,326920,Hyderabad West,Business Loan,45,970111,1764530,5,427,Salaried,Rejected
701157,874357,Bengaluru Urban,Home Loan,61,1406041,2255558,20,671,Salaried,Approved
701158,820788,Mumbai Central,Education Loan,44,4383555,991956,30,671,Business Owner,Approved
701159,174244,Delhi NCR,Education Loan,46,493444,1559236,5,675,Salaried,Rejected
701160,148236,Chennai South,Education Loan,59,4155056,2227818,25,523,Business Owner,Approved
701161,905040,Mumbai Central,Business Loan,23,242923,307546,10,583,Salaried,Approved
701162,209023,Hyderabad West,Home Loan,53,3395024,2529395,15,691,Salaried,Approved
701163,252019,Bengaluru Urban,Car Loan,42,4798358,1675822,25,525,Self-Employed,Rejected
701164,135704,Delhi NCR,Car Loan,33,1819901,1031978,15,823,Business Owner,Rejected
701165,132043,Chennai South,Personal Loan,44,4746662,1529979,25,620,Salaried,Approved
701166,481871,Mumbai Central,Home Loan,64,4958246,1588985,20,746,Self-Employed,Rejected
701167,228139,Delhi NCR,Car Loan,60,476808,1124074,15,807,Self-Employed,Approved
701168,333076,Chennai South,Home Loan,63,2915748,2066852,5,712,Self-Employed,Approved
701169,944076,Bengaluru Urban,Business Loan,40,4583360,303983,10,457,Salaried,Rejected
701170,906450,Mumbai Central,Personal Loan,45,1424442,722584,5,666,Self-Employed,Rejected
701171,139409,Bengaluru Urban,Personal Loan,45,2070856,763425,30,743,Self-Employed,Approved
701172,540324,Chennai South,Business Loan,56,3323589,2458100,25,308,Salaried,Rejected
701173,857150,Bengaluru Urban,Home Loan,33,1795239,202962,20,659,Salaried,Approved
701174,559457,Hyderabad West,Business Loan,38,4531340,920908,15,572,Business Owner,Approved
701175,569804,Mumbai Central,Personal Loan,48,3716395,866811,15,724,Self-Employed,Rejected
701176,938202,Hyderabad West,Personal Loan,21,2059623,511930,5,535,Business Owner,Rejected
701177,525672,Mumbai Central,Car Loan,37,3717854,171922,25,424,Self-Employed,Approved
701178,487409,Chennai South,Home Loan,37,2715176,2012249,20,379,Business Owner,Approved
701179,477527,Delhi NCR,Business Loan,38,2057735,1091510,5,791,Self-Employed,Approved
701180,822722,Bengaluru Urban,Education Loan,35,3837317,2251093,25,464,Self-Employed,Approved
701181,303416,Bengaluru Urban,Home Loan,44,3247880,790285,10,716,Self-Employed,Approved
701182,448943,Chennai South,Education Loan,24,2034129,694907,30,788,Self-Employed,Approved
701183,736200,Chennai South,Home Loan,27,379322,2999653,15,491,Salaried,Approved
701184,630731,Hyderabad West,Personal Loan,61,2134572,439926,25,308,Salaried,Approved
701185,627981,Hyderabad West,Personal Loan,46,4789733,1876456,25,316,Self-Employed,Approved
701186,434394,Delhi NCR,Education Loan,27,4484814,1393273,25,417,Self-Employed,Approved
701187,434708,Bengaluru Urban,Education Loan,57,1394959,1122822,30,847,Salaried,Approved
701188,562067,Delhi NCR,Personal Loan,52,4236062,2497627,5,896,Business Owner,Rejected
701189,129070,Delhi NCR,Business Loan,32,4075110,2376692,25,497,Business Owner,Rejected
701190,553009,Chennai South,Education Loan,44,3683388,2075292,20,627,Salaried,Approved
701191,148838,Chennai South,Car Loan,44,1232981,1895119,10,510,Business Owner,Approved
701192,792162,Mumbai Central,Business Loan,62,4571105,589906,20,501,Salaried,Rejected
701193,160615,Hyderabad West,Education Loan,38,3219800,900103,5,486,Self-Employed,Rejected
701194,643516,Chennai South,Car Loan,49,4738410,1155086,15,673,Self-Employed,Rejected
701195,546592,Mumbai Central,Business Loan,34,3619388,1242407,30,567,Business Owner,Approved
701196,618506,Chennai South,Education Loan,29,2293422,1976908,30,798,Self-Employed,Approved
701197,118549,Hyderabad West,Personal Loan,28,617976,986098,15,307,Business Owner,Approved
701198,233350,Chennai South,Business Loan,23,4068312,1174959,15,894,Business Owner,Approved
701199,786124,Hyderabad West,Home Loan,47,1584466,1903044,5,714,Self-Employed,Rejected
701200,708833,Chennai South,Home Loan,56,3405176,753890,25,712,Self-Employed,Approved
701201,779201,Mumbai Central,Education Loan,38,4732725,590909,30,364,Self-Employed,Approved
701202,579636,Chennai South,Education Loan,30,3335859,2693472,5,375,Business Owner,Rejected
701203,556879,Hyderabad West,Car Loan,23,404984,2933661,5,335,Self-Employed,Rejected
701204,972608,Chennai South,Education Loan,44,286179,2292746,30,502,Business Owner,Approved
701205,953879,Hyderabad West,Car Loan,43,492435,2044493,25,472,Business Owner,Approved
701206,268038,Hyderabad West,Car Loan,60,1967099,2031293,10,301,Business Owner,Rejected
701207,740198,Mumbai Central,Business Loan,57,479191,2708337,5,894,Salaried,Rejected
701208,838830,Bengaluru Urban,Car Loan,62,3790049,510681,30,307,Self-Employed,Approved
701209,223336,Mumbai Central,Personal Loan,41,1953329,958138,30,468,Business Owner,Approved
701210,448829,Hyderabad West,Car Loan,42,4988884,2182893,20,343,Salaried,Approved
701211,421323,Delhi NCR,Car Loan,53,2107139,2409396,15,738,Self-Employed,Approved
701212,434450,Hyderabad West,Education Loan,22,336907,1835747,30,529,Salaried,Approved
701213,122779,Hyderabad West,Car Loan,52,4650940,2174356,5,601,Self-Employed,Approved
701214,953492,Delhi NCR,Car Loan,31,402043,1207924,20,714,Self-Employed,Rejected
701215,963248,Delhi NCR,Car Loan,25,3008868,1869869,20,581,Self-Employed,Approved
701216,590856,Chennai South,Car Loan,47,4940165,1180891,20,849,Salaried,Approved
701217,724550,Bengaluru Urban,Car Loan,32,4543407,2113433,15,744,Salaried,Approved
701218,458191,Hyderabad West,Business Loan,28,2208546,1881942,5,560,Business Owner,Approved
701219,749044,Delhi NCR,Car Loan,61,616888,2223432,25,484,Salaried,Approved
701220,841250,Bengaluru Urban,Education Loan,40,3553342,2117127,5,545,Salaried,Rejected
701221,560196,Hyderabad West,Car Loan,46,4278055,2127492,15,810,Salaried,Rejected
701222,628380,Bengaluru Urban,Education Loan,35,530966,347583,30,355,Business Owner,Approved
