Flight_ID,Airline,Source_City,Destination_City,Flight_Distance_km,Scheduled_Departure,Departure_Delay_Min,Arrival_Delay_Min,Ticket_Price,Flight_Status
501627,Akasa Air,Chennai,Kolkata,2470,2023-08-07 18:00:00,56,76,16795,On Time
501628,SpiceJet,Delhi,Delhi,1483,2023-08-07 19:00:00,92,189,4068,On Time
501629,SpiceJet,Chennai,Mumbai,501,2023-08-07 20:00:00,-9,142,6799,On Time
501630,Akasa Air,Chennai,Chennai,2054,2023-08-07 21:00:00,49,74,16324,On Time
501631,Akasa Air,Chennai,Kolkata,1771,2023-08-07 22:00:00,123,74,6773,On Time
501632,Vistara,Kolkata,Kolkata,681,2023-08-07 23:00:00,35,48,9662,Delayed
501633,Akasa Air,Hyderabad,Hyderabad,364,2023-08-08 00:00:00,162,138,6085,On Time
501634,Akasa Air,Chennai,Hyderabad,1716,2023-08-08 01:00:00,168,167,11056,On Time
501635,Vistara,Hyderabad,Mumbai,1893,2023-08-08 02:00:00,25,70,2984,Delayed
501636,Vistara,Kolkata,Chennai,1544,2023-08-08 03:00:00,140,54,9102,On Time
501637,IndiGo,Kolkata,Bengaluru,869,2023-08-08 04:00:00,83,181,8298,Delayed
501638,SpiceJet,Delhi,Delhi,1203,2023-08-08 05:00:00,138,106,4167,On Time
501639,Vistara,Hyderabad,Kolkata,1224,2023-08-08 06:00:00,-3,181,10162,On Time
501640,SpiceJet,Bengaluru,Hyderabad,564,2023-08-08 07:00:00,143,109,12011,On Time
501641,IndiGo,Bengaluru,Mumbai,2284,2023-08-08 08:00:00,177,51,2829,On Time
501642,IndiGo,Kolkata,Hyderabad,548,2023-08-08 09:00:00,106,41,4708,On Time
501643,Vistara,Mumbai,Hyderabad,2164,2023-08-08 10:00:00,138,43,14448,On Time
501644,Vistara,Kolkata,Kolkata,1331,2023-08-08 11:00:00,34,163,4954,On Time
501645,IndiGo,Mumbai,Hyderabad,2472,2023-08-08 12:00:00,102,148,15211,Delayed
501646,SpiceJet,Delhi,Kolkata,869,2023-08-08 13:00:00,133,109,9795,On Time
501647,Akasa Air,Bengaluru,Kolkata,1227,2023-08-08 14:00:00,41,15,17808,Delayed
501648,Vistara,Hyderabad,Delhi,1315,2023-08-08 15:00:00,83,198,6281,On Time
501649,SpiceJet,Hyderabad,Bengaluru,2350,2023-08-08 16:00:00,96,87,13561,Delayed
501650,Air India,Hyderabad,Chennai,937,2023-08-08 17:00:00,72,161,13551,On Time
501651,IndiGo,Kolkata,Bengaluru,2225,2023-08-08 18:00:00,115,194,16321,Delayed
501652,IndiGo,Kolkata,Bengaluru,904,2023-08-08 19:00:00,31,144,10662,On Time
501653,Vistara,Mumbai,Kolkata,1783,2023-08-08 20:00:00,41,4,15605,On Time
501654,Air India,Bengaluru,Mumbai,2244,2023-08-08 21:00:00,92,6,13522,Delayed
501655,Air India,Delhi,Hyderabad,1513,2023-08-08 22:00:00,25,-13,8477,Delayed
501656,Akasa Air,Hyderabad,Delhi,1306,2023-08-08 23:00:00,14,138,11169,On Time
501657,SpiceJet,Kolkata,Hyderabad,1087,2023-08-09 00:00:00,121,72,15247,On Time
501658,Akasa Air,Kolkata,Hyderabad,1508,2023-08-09 01:00:00,10,136,7078,On Time
501659,Akasa Air,Hyderabad,Bengaluru,2273,2023-08-09 02:00:00,64,174,4775,Delayed
501660,SpiceJet,Chennai,Delhi,1392,2023-08-09 03:00:00,115,199,9177,On Time
501661,Vistara,Delhi,Kolkata,1965,2023-08-09 04:00:00,7,76,16508,On Time
501662,Akasa Air,Hyderabad,Kolkata,2328,2023-08-09 05:00:00,60,6,15297,Delayed
501663,SpiceJet,Hyderabad,Chennai,1545,2023-08-09 06:00:00,173,165,6547,On Time
501664,IndiGo,Hyderabad,Mumbai,1631,2023-08-09 07:00:00,101,59,2711,Delayed
501665,IndiGo,Kolkata,Hyderabad,1244,2023-08-09 08:00:00,-4,136,13044,On Time
501666,SpiceJet,Mumbai,Hyderabad,1268,2023-08-09 09:00:00,152,31,3923,Delayed
501667,Air India,Mumbai,Chennai,594,2023-08-09 10:00:00,71,114,6253,On Time
501668,Akasa Air,Delhi,Mumbai,1393,2023-08-09 11:00:00,100,-9,3652,On Time
501669,Air India,Delhi,Mumbai,1354,2023-08-09 12:00:00,27,182,14674,On Time
501670,SpiceJet,Chennai,Bengaluru,529,2023-08-09 13:00:00,40,123,3979,Delayed
501671,IndiGo,Bengaluru,Kolkata,488,2023-08-09 14:00:00,56,161,11046,On Time
501672,IndiGo,Bengaluru,Bengaluru,569,2023-08-09 15:00:00,-3,66,16796,Delayed
501673,SpiceJet,Hyderabad,Chennai,827,2023-08-09 16:00:00,19,1,9153,Delayed
501674,Vistara,Kolkata,Delhi,1596,2023-08-09 17:00:00,111,185,4614,Delayed
501675,SpiceJet,Chennai,Bengaluru,525,2023-08-09 18:00:00,32,109,16522,On Time
501676,IndiGo,Kolkata,Hyderabad,583,2023-08-09 19:00:00,108,4,10254,Delayed
501677,SpiceJet,Hyderabad,Mumbai,1785,2023-08-09 20:00:00,7,5,4047,On Time
501678,SpiceJet,Bengaluru,Delhi,2367,2023-08-09 21:00:00,61,17,13088,On Time
501679,IndiGo,Kolkata,Bengaluru,1669,2023-08-09 22:00:00,176,80,8920,On Time
501680,SpiceJet,Bengaluru,Bengaluru,1574,2023-08-09 23:00:00,56,186,13971,Delayed
501681,Air India,Mumbai,Hyderabad,846,2023-08-10 00:00:00,99,113,14442,On Time
501682,Vistara,Kolkata,Mumbai,2032,2023-08-10 01:00:00,9,115,17709,On Time
501683,Air India,Mumbai,Bengaluru,1901,2023-08-10 02:00:00,45,121,8535,On Time
501684,Air India,Kolkata,Kolkata,2222,2023-08-10 03:00:00,112,118,10957,On Time
501685,Akasa Air,Delhi,Kolkata,2065,2023-08-10 04:00:00,159,124,14359,On Time
501686,SpiceJet,Delhi,Mumbai,1190,2023-08-10 05:00:00,75,78,8255,On Time
501687,Akasa Air,Delhi,Kolkata,956,2023-08-10 06:00:00,178,25,15484,On Time
501688,Vistara,Bengaluru,Mumbai,1275,2023-08-10 07:00:00,22,191,12664,Delayed
501689,Air India,Mumbai,Delhi,1905,2023-08-10 08:00:00,137,71,10494,Delayed
501690,Akasa Air,Kolkata,Hyderabad,1919,2023-08-10 09:00:00,46,148,3102,Delayed
501691,Akasa Air,Mumbai,Delhi,959,2023-08-10 10:00:00,96,1,15751,Delayed
501692,Air India,Kolkata,Delhi,815,2023-08-10 11:00:00,121,144,9247,Delayed
501693,Akasa Air,Mumbai,Chennai,2225,2023-08-10 12:00:00,76,124,4393,On Time
501694,IndiGo,Delhi,Chennai,811,2023-08-10 13:00:00,89,72,15351,On Time
501695,Vistara,Chennai,Kolkata,1247,2023-08-10 14:00:00,55,-1,12049,Delayed
501696,SpiceJet,Kolkata,Chennai,452,2023-08-10 15:00:00,74,125,6835,On Time
501697,IndiGo,Bengaluru,Chennai,306,2023-08-10 16:00:00,108,178,12258,On Time
501698,SpiceJet,Chennai,Delhi,1560,2023-08-10 17:00:00,132,117,9771,On Time
501699,Vistara,Hyderabad,Kolkata,1000,2023-08-10 18:00:00,26,145,17722,On Time
501700,SpiceJet,Chennai,Bengaluru,2433,2023-08-10 19:00:00,7,185,5921,On Time
501701,SpiceJet,Mumbai,Chennai,476,2023-08-10 20:00:00,48,41,3955,On Time
501702,Vistara,Kolkata,Bengaluru,1376,2023-08-10 21:00:00,131,72,7680,On Time
501703,Akasa Air,Chennai,Bengaluru,876,2023-08-10 22:00:00,15,-4,10418,On Time
501704,Akasa Air,Hyderabad,Delhi,1058,2023-08-10 23:00:00,94,43,5293,Delayed
501705,Air India,Bengaluru,Kolkata,683,2023-08-11 00:00:00,91,13,3830,On Time
501706,Vistara,Chennai,Kolkata,909,2023-08-11 01:00:00,43,187,13631,Delayed
501707,IndiGo,Bengaluru,Hyderabad,852,2023-08-11 02:00:00,-8,39,13323,On Time
501708,SpiceJet,Hyderabad,Kolkata,861,2023-08-11 03:00:00,136,31,9623,On Time
501709,Akasa Air,Hyderabad,Hyderabad,563,2023-08-11 04:00:00,33,111,7923,Delayed
501710,IndiGo,Bengaluru,Kolkata,475,2023-08-11 05:00:00,112,104,8578,Delayed
501711,Air India,Delhi,Mumbai,1336,2023-08-11 06:00:00,64,37,16929,On Time
501712,SpiceJet,Bengaluru,Bengaluru,1477,2023-08-11 07:00:00,135,196,8940,On Time
501713,IndiGo,Hyderabad,Hyderabad,707,2023-08-11 08:00:00,124,79,11432,Cancelled
501714,SpiceJet,Chennai,Bengaluru,2054,2023-08-11 09:00:00,172,156,16496,On Time
501715,SpiceJet,Kolkata,Hyderabad,1436,2023-08-11 10:00:00,117,119,13362,On Time
501716,Air India,Kolkata,Bengaluru,1732,2023-08-11 11:00:00,27,63,7316,On Time
501717,SpiceJet,Chennai,Bengaluru,411,2023-08-11 12:00:00,48,142,7654,Delayed
501718,IndiGo,Delhi,Hyderabad,562,2023-08-11 13:00:00,143,50,6725,On Time
501719,Vistara,Kolkata,Bengaluru,1378,2023-08-11 14:00:00,-8,111,15591,Delayed
501720,Vistara,Hyderabad,Delhi,2473,2023-08-11 15:00:00,61,10,2975,On Time
501721,Air India,Chennai,Kolkata,450,2023-08-11 16:00:00,35,121,13694,On Time
501722,SpiceJet,Bengaluru,Bengaluru,1610,2023-08-11 17:00:00,88,51,9426,On Time
501723,Akasa Air,Kolkata,Delhi,1230,2023-08-11 18:00:00,172,154,16216,On Time
501724,SpiceJet,Mumbai,Bengaluru,2436,2023-08-11 19:00:00,146,60,3985,On Time
501725,Air India,Delhi,Delhi,1674,2023-08-11 20:00:00,81,168,13585,On Time
501726,Akasa Air,Kolkata,Chennai,2277,2023-08-11 21:00:00,169,60,14729,Delayed
501727,Air India,Delhi,Kolkata,1932,2023-08-11 22:00:00,120,91,17099,On Time
501728,Air India,Delhi,Delhi,2282,2023-08-11 23:00:00,83,110,5274,On Time
501729,IndiGo,Mumbai,Kolkata,2282,2023-08-12 00:00:00,63,0,5893,On Time
501730,SpiceJet,Bengaluru,Kolkata,955,2023-08-12 01:00:00,133,46,9377,Delayed
501731,Akasa Air,Hyderabad,Chennai,2472,2023-08-12 02:00:00,78,126,14774,Delayed
501732,IndiGo,Kolkata,Hyderabad,707,2023-08-12 03:00:00,-1,92,11858,On Time
501733,Akasa Air,Hyderabad,Mumbai,574,2023-08-12 04:00:00,93,49,14487,On Time
501734,SpiceJet,Hyderabad,Delhi,793,2023-08-12 05:00:00,10,122,14081,On Time
501735,IndiGo,Mumbai,Hyderabad,435,2023-08-12 06:00:00,45,102,15938,Delayed
501736,Air India,Mumbai,Hyderabad,320,2023-08-12 07:00:00,124,94,7423,Delayed
501737,SpiceJet,Chennai,Mumbai,1861,2023-08-12 08:00:00,50,67,14614,On Time
501738,SpiceJet,Kolkata,Mumbai,1954,2023-08-12 09:00:00,75,69,6595,Cancelled
501739,Akasa Air,Bengaluru,Mumbai,1930,2023-08-12 10:00:00,116,81,8643,On Time
501740,Vistara,Chennai,Kolkata,1585,2023-08-12 11:00:00,144,165,12492,On Time
501741,Vistara,Chennai,Chennai,1160,2023-08-12 12:00:00,0,66,13821,On Time
501742,SpiceJet,Bengaluru,Delhi,565,2023-08-12 13:00:00,87,2,13591,Delayed
501743,IndiGo,Mumbai,Chennai,1140,2023-08-12 14:00:00,46,85,10221,On Time
501744,SpiceJet,Mumbai,Chennai,1124,2023-08-12 15:00:00,78,12,9789,Delayed
501745,SpiceJet,Chennai,Delhi,923,2023-08-12 16:00:00,151,28,16825,On Time
501746,Vistara,Mumbai,Chennai,1689,2023-08-12 17:00:00,27,66,6308,On Time
501747,Vistara,Mumbai,Bengaluru,1885,2023-08-12 18:00:00,36,146,17786,On Time
501748,IndiGo,Bengaluru,Kolkata,2230,2023-08-12 19:00:00,113,3,4619,Delayed
501749,IndiGo,Kolkata,Mumbai,344,2023-08-12 20:00:00,131,146,16721,Cancelled
501750,Vistara,Kolkata,Kolkata,1940,2023-08-12 21:00:00,69,93,8238,On Time
501751,Vistara,Kolkata,Mumbai,1803,2023-08-12 22:00:00,67,66,3279,On Time
501752,Vistara,Delhi,Delhi,1886,2023-08-12 23:00:00,69,13,11214,Delayed
501753,Vistara,Mumbai,Mumbai,1410,2023-08-13 00:00:00,12,139,3740,On Time
501754,Vistara,Chennai,Chennai,853,2023-08-13 01:00:00,149,176,14388,On Time
501755,Akasa Air,Bengaluru,Kolkata,2475,2023-08-13 02:00:00,120,-10,3069,On Time
501756,Akasa Air,Hyderabad,Bengaluru,1871,2023-08-13 03:00:00,131,186,11993,On Time
501757,SpiceJet,Hyderabad,Bengaluru,1499,2023-08-13 04:00:00,15,73,15310,On Time
501758,IndiGo,Kolkata,Hyderabad,940,2023-08-13 05:00:00,117,138,14326,On Time
501759,Air India,Bengaluru,Kolkata,2185,2023-08-13 06:00:00,107,63,2552,On Time
501760,Air India,Delhi,Mumbai,527,2023-08-13 07:00:00,128,153,15228,On Time
501761,Air India,Kolkata,Bengaluru,987,2023-08-13 08:00:00,125,41,16570,Cancelled
501762,Akasa Air,Delhi,Bengaluru,1466,2023-08-13 09:00:00,102,17,2682,Delayed
501763,SpiceJet,Delhi,Bengaluru,2337,2023-08-13 10:00:00,125,96,14763,On Time
501764,Akasa Air,Chennai,Bengaluru,1774,2023-08-13 11:00:00,105,129,6606,Delayed
501765,Vistara,Delhi,Bengaluru,1126,2023-08-13 12:00:00,25,21,8403,On Time
501766,Air India,Bengaluru,Kolkata,2422,2023-08-13 13:00:00,53,163,10231,Cancelled
501767,SpiceJet,Hyderabad,Bengaluru,332,2023-08-13 14:00:00,90,91,5348,On Time
501768,IndiGo,Mumbai,Kolkata,2253,2023-08-13 15:00:00,49,190,13280,On Time
501769,Vistara,Delhi,Delhi,997,2023-08-13 16:00:00,8,7,15190,On Time
501770,Vistara,Delhi,Kolkata,415,2023-08-13 17:00:00,138,59,11076,On Time
501771,IndiGo,Kolkata,Hyderabad,2301,2023-08-13 18:00:00,132,-14,16237,On Time
501772,IndiGo,Kolkata,Kolkata,2312,2023-08-13 19:00:00,43,53,15789,Delayed
501773,IndiGo,Delhi,Bengaluru,2204,2023-08-13 20:00:00,7,7,15590,On Time
501774,IndiGo,Kolkata,Hyderabad,1254,2023-08-13 21:00:00,64,103,12996,On Time
501775,IndiGo,Mumbai,Chennai,1784,2023-08-13 22:00:00,133,50,9357,On Time
501776,Air India,Kolkata,Delhi,2137,2023-08-13 23:00:00,119,161,12697,Delayed
501777,Vistara,Kolkata,Bengaluru,1312,2023-08-14 00:00:00,166,42,17832,On Time
501778,Akasa Air,Kolkata,Hyderabad,815,2023-08-14 01:00:00,65,102,6925,On Time
501779,SpiceJet,Bengaluru,Hyderabad,339,2023-08-14 02:00:00,124,33,13408,On Time
501780,IndiGo,Chennai,Bengaluru,1498,2023-08-14 03:00:00,13,97,7813,On Time
501781,Air India,Bengaluru,Mumbai,2253,2023-08-14 04:00:00,123,72,5586,On Time
501782,SpiceJet,Hyderabad,Chennai,928,2023-08-14 05:00:00,2,141,17150,On Time
501783,Air India,Delhi,Bengaluru,1616,2023-08-14 06:00:00,179,1,16769,Delayed
501784,SpiceJet,Delhi,Kolkata,774,2023-08-14 07:00:00,46,59,9223,Delayed
501785,Vistara,Chennai,Mumbai,642,2023-08-14 08:00:00,35,184,6802,Delayed
501786,Vistara,Kolkata,Mumbai,307,2023-08-14 09:00:00,162,-11,13254,On Time
501787,IndiGo,Kolkata,Kolkata,2297,2023-08-14 10:00:00,24,64,8268,On Time
501788,Akasa Air,Kolkata,Chennai,307,2023-08-14 11:00:00,159,142,16355,Delayed
501789,IndiGo,Kolkata,Chennai,1668,2023-08-14 12:00:00,59,19,9764,On Time
501790,Akasa Air,Chennai,Bengaluru,1098,2023-08-14 13:00:00,-5,128,8376,On Time
501791,Akasa Air,Chennai,Hyderabad,1915,2023-08-14 14:00:00,118,79,12793,On Time
501792,Air India,Delhi,Kolkata,585,2023-08-14 15:00:00,105,132,10402,Delayed
501793,Air India,Chennai,Kolkata,714,2023-08-14 16:00:00,141,151,5036,Delayed
501794,Air India,Hyderabad,Chennai,1780,2023-08-14 17:00:00,92,114,7361,On Time
501795,Vistara,Bengaluru,Mumbai,2356,2023-08-14 18:00:00,91,37,7418,On Time
501796,Air India,Kolkata,Bengaluru,2229,2023-08-14 19:00:00,126,157,14741,Cancelled
501797,Vistara,Kolkata,Kolkata,2380,2023-08-14 20:00:00,-3,142,7834,Delayed
501798,Akasa Air,Kolkata,Mumbai,774,2023-08-14 21:00:00,-9,105,7721,Delayed
501799,SpiceJet,Mumbai,Chennai,2377,2023-08-14 22:00:00,5,73,8012,On Time
501800,Vistara,Chennai,Bengaluru,2134,2023-08-14 23:00:00,78,18,8697,Cancelled
501801,Akasa Air,Hyderabad,Kolkata,1937,2023-08-15 00:00:00,120,79,7213,On Time
501802,Akasa Air,Chennai,Kolkata,1102,2023-08-15 01:00:00,19,49,17862,On Time
501803,Vistara,Mumbai,Mumbai,772,2023-08-15 02:00:00,-8,54,17146,On Time
501804,IndiGo,Delhi,Delhi,306,2023-08-15 03:00:00,113,7,5194,Delayed
501805,IndiGo,Bengaluru,Delhi,300,2023-08-15 04:00:00,163,54,16964,On Time
501806,SpiceJet,Mumbai,Delhi,1164,2023-08-15 05:00:00,27,7,8601,Delayed
501807,Vistara,Mumbai,Delhi,1323,2023-08-15 06:00:00,99,67,6028,Delayed
501808,IndiGo,Mumbai,Hyderabad,779,2023-08-15 07:00:00,85,75,10737,On Time
501809,IndiGo,Bengaluru,Mumbai,1455,2023-08-15 08:00:00,138,183,7244,Delayed
501810,Air India,Delhi,Hyderabad,2369,2023-08-15 09:00:00,26,12,5555,On Time
501811,SpiceJet,Chennai,Chennai,464,2023-08-15 10:00:00,164,44,16542,Cancelled
501812,Akasa Air,Mumbai,Delhi,927,2023-08-15 11:00:00,-7,-9,6095,On Time
501813,SpiceJet,Chennai,Delhi,711,2023-08-15 12:00:00,172,175,11308,Delayed
501814,SpiceJet,Mumbai,Bengaluru,683,2023-08-15 13:00:00,156,67,3108,On Time
501815,Air India,Hyderabad,Mumbai,2085,2023-08-15 14:00:00,46,132,3844,On Time
501816,Akasa Air,Mumbai,Bengaluru,2234,2023-08-15 15:00:00,4,154,13336,Delayed
501817,Vistara,Chennai,Hyderabad,2097,2023-08-15 16:00:00,131,63,15050,On Time
501818,Air India,Chennai,Kolkata,2424,2023-08-15 17:00:00,64,198,4536,On Time
501819,Akasa Air,Mumbai,Chennai,725,2023-08-15 18:00:00,70,196,9696,On Time
501820,SpiceJet,Mumbai,Hyderabad,2247,2023-08-15 19:00:00,146,95,15410,On Time
501821,Air India,Hyderabad,Chennai,596,2023-08-15 20:00:00,-9,80,9821,Delayed
501822,IndiGo,Kolkata,Kolkata,853,2023-08-15 21:00:00,23,-5,7818,On Time
501823,SpiceJet,Hyderabad,Delhi,1559,2023-08-15 22:00:00,138,176,13214,Cancelled
501824,Akasa Air,Bengaluru,Mumbai,1815,2023-08-15 23:00:00,48,185,10732,On Time
501825,IndiGo,Mumbai,Chennai,2068,2023-08-16 00:00:00,32,57,12601,Delayed
501826,IndiGo,Hyderabad,Kolkata,2208,2023-08-16 01:00:00,17,162,10267,Delayed
501827,Akasa Air,Chennai,Bengaluru,450,2023-08-16 02:00:00,7,2,12331,On Time
501828,Akasa Air,Hyderabad,Mumbai,2130,2023-08-16 03:00:00,161,123,16616,Cancelled
501829,Akasa Air,Mumbai,Chennai,1673,2023-08-16 04:00:00,82,102,7756,On Time
501830,Akasa Air,Chennai,Chennai,971,2023-08-16 05:00:00,4,96,12802,Delayed
501831,IndiGo,Hyderabad,Chennai,2286,2023-08-16 06:00:00,-8,34,2995,On Time
501832,IndiGo,Delhi,Delhi,2307,2023-08-16 07:00:00,32,62,11295,Delayed
501833,Air India,Mumbai,Chennai,1320,2023-08-16 08:00:00,4,149,12163,On Time
501834,SpiceJet,Hyderabad,Bengaluru,2157,2023-08-16 09:00:00,84,5,8360,Delayed
501835,Vistara,Mumbai,Delhi,1972,2023-08-16 10:00:00,99,152,4986,On Time
501836,IndiGo,Hyderabad,Chennai,1884,2023-08-16 11:00:00,-2,82,8700,On Time
501837,SpiceJet,Mumbai,Mumbai,1882,2023-08-16 12:00:00,26,-14,8909,On Time
501838,Akasa Air,Bengaluru,Kolkata,1592,2023-08-16 13:00:00,60,42,5047,On Time
501839,Vistara,Mumbai,Delhi,1213,2023-08-16 14:00:00,123,71,5159,On Time
501840,IndiGo,Hyderabad,Mumbai,804,2023-08-16 15:00:00,87,120,10896,On Time
501841,Air India,Hyderabad,Bengaluru,1676,2023-08-16 16:00:00,75,138,3402,On Time
501842,SpiceJet,Chennai,Bengaluru,2412,2023-08-16 17:00:00,134,25,10941,On Time
501843,Air India,Chennai,Hyderabad,2414,2023-08-16 18:00:00,65,14,6849,On Time
501844,IndiGo,Kolkata,Chennai,1361,2023-08-16 19:00:00,-10,158,11495,Delayed
501845,Vistara,Delhi,Kolkata,2080,2023-08-16 20:00:00,138,107,10643,On Time
501846,SpiceJet,Chennai,Chennai,1843,2023-08-16 21:00:00,5,32,15045,Delayed
501847,SpiceJet,Chennai,Mumbai,1063,2023-08-16 22:00:00,154,198,13663,On Time
501848,SpiceJet,Delhi,Delhi,2028,2023-08-16 23:00:00,126,102,17126,On Time
501849,Akasa Air,Bengaluru,Bengaluru,741,2023-08-17 00:00:00,66,2,4079,On Time
501850,Air India,Chennai,Mumbai,496,2023-08-17 01:00:00,71,182,15813,On Time
501851,SpiceJet,Bengaluru,Delhi,581,2023-08-17 02:00:00,52,83,15693,Cancelled
501852,SpiceJet,Mumbai,Bengaluru,2172,2023-08-17 03:00:00,50,184,12319,On Time
501853,Akasa Air,Chennai,Bengaluru,1374,2023-08-17 04:00:00,106,55,9028,On Time
501854,Air India,Delhi,Kolkata,2121,2023-08-17 05:00:00,40,63,9252,Delayed
501855,Air India,Chennai,Delhi,1109,2023-08-17 06:00:00,63,23,9408,Delayed
501856,Vistara,Bengaluru,Chennai,1081,2023-08-17 07:00:00,117,63,17729,Delayed
501857,SpiceJet,Mumbai,Hyderabad,437,2023-08-17 08:00:00,93,-8,15392,Delayed
501858,Air India,Kolkata,Delhi,1104,2023-08-17 09:00:00,21,16,11505,On Time
501859,SpiceJet,Mumbai,Hyderabad,2034,2023-08-17 10:00:00,77,141,13648,Delayed
501860,Air India,Chennai,Kolkata,2452,2023-08-17 11:00:00,144,48,8624,On Time
501861,Akasa Air,Delhi,Bengaluru,2133,2023-08-17 12:00:00,-6,123,12304,On Time
501862,Akasa Air,Bengaluru,Chennai,1276,2023-08-17 13:00:00,62,10,13911,On Time
501863,IndiGo,Hyderabad,Hyderabad,1551,2023-08-17 14:00:00,24,104,17106,On Time
501864,Vistara,Bengaluru,Mumbai,966,2023-08-17 15:00:00,150,155,12637,On Time
501865,Air India,Mumbai,Chennai,2111,2023-08-17 16:00:00,87,23,14424,Delayed
501866,IndiGo,Bengaluru,Chennai,2213,2023-08-17 17:00:00,124,3,15416,On Time
501867,Vistara,Delhi,Mumbai,1001,2023-08-17 18:00:00,16,195,2841,On Time
501868,IndiGo,Kolkata,Chennai,2270,2023-08-17 19:00:00,36,152,9115,Delayed
501869,Air India,Chennai,Bengaluru,1703,2023-08-17 20:00:00,1,34,16189,Delayed
501870,Vistara,Bengaluru,Kolkata,772,2023-08-17 21:00:00,159,30,15232,On Time
501871,Akasa Air,Bengaluru,Mumbai,604,2023-08-17 22:00:00,71,9,6664,On Time
501872,Air India,Bengaluru,Chennai,2250,2023-08-17 23:00:00,60,47,4170,Delayed
501873,Air India,Hyderabad,Mumbai,437,2023-08-18 00:00:00,131,-12,15929,Cancelled
501874,Vistara,Chennai,Chennai,2283,2023-08-18 01:00:00,124,-9,13925,On Time
501875,Akasa Air,Mumbai,Chennai,1640,2023-08-18 02:00:00,145,43,6366,On Time
501876,IndiGo,Chennai,Chennai,2464,2023-08-18 03:00:00,61,107,6065,On Time
501877,Air India,Hyderabad,Mumbai,1247,2023-08-18 04:00:00,110,127,8073,Delayed
501878,IndiGo,Bengaluru,Kolkata,655,2023-08-18 05:00:00,98,30,16902,Delayed
501879,Vistara,Chennai,Delhi,1950,2023-08-18 06:00:00,32,82,12277,On Time
501880,Air India,Hyderabad,Mumbai,1354,2023-08-18 07:00:00,7,169,15952,On Time
501881,Air India,Mumbai,Chennai,1570,2023-08-18 08:00:00,134,131,3687,On Time
501882,Air India,Bengaluru,Chennai,1337,2023-08-18 09:00:00,99,58,5697,Delayed
501883,SpiceJet,Bengaluru,Bengaluru,882,2023-08-18 10:00:00,-9,167,10241,On Time
501884,IndiGo,Bengaluru,Bengaluru,449,2023-08-18 11:00:00,37,195,14378,Delayed
501885,Vistara,Kolkata,Mumbai,832,2023-08-18 12:00:00,40,125,15188,On Time
501886,Vistara,Mumbai,Chennai,1070,2023-08-18 13:00:00,129,91,16758,On Time
501887,SpiceJet,Delhi,Bengaluru,1922,2023-08-18 14:00:00,167,125,16856,On Time
501888,Akasa Air,Delhi,Bengaluru,329,2023-08-18 15:00:00,12,163,8969,On Time
501889,IndiGo,Bengaluru,Hyderabad,1791,2023-08-18 16:00:00,121,177,3191,Cancelled
501890,Akasa Air,Hyderabad,Delhi,2405,2023-08-18 17:00:00,154,29,17354,On Time
501891,Akasa Air,Mumbai,Hyderabad,517,2023-08-18 18:00:00,82,36,2961,On Time
501892,SpiceJet,Hyderabad,Chennai,2300,2023-08-18 19:00:00,178,106,7940,Cancelled
501893,Akasa Air,Mumbai,Kolkata,367,2023-08-18 20:00:00,26,199,11766,On Time
501894,SpiceJet,Mumbai,Mumbai,2276,2023-08-18 21:00:00,36,177,10745,Delayed
501895,Vistara,Bengaluru,Hyderabad,847,2023-08-18 22:00:00,138,139,7861,On Time
501896,IndiGo,Mumbai,Delhi,1979,2023-08-18 23:00:00,47,152,15762,Delayed
501897,Akasa Air,Mumbai,Hyderabad,1124,2023-08-19 00:00:00,139,101,15554,On Time
501898,Vistara,Bengaluru,Mumbai,357,2023-08-19 01:00:00,74,83,15685,Delayed
501899,SpiceJet,Chennai,Hyderabad,1557,2023-08-19 02:00:00,16,66,15831,On Time
501900,IndiGo,Delhi,Delhi,2111,2023-08-19 03:00:00,39,103,15554,Delayed
501901,Akasa Air,Kolkata,Kolkata,444,2023-08-19 04:00:00,34,141,8438,On Time
501902,IndiGo,Hyderabad,Delhi,1192,2023-08-19 05:00:00,40,153,12071,Cancelled
501903,SpiceJet,Mumbai,Bengaluru,1098,2023-08-19 06:00:00,102,46,16272,On Time
501904,Air India,Chennai,Hyderabad,1622,2023-08-19 07:00:00,41,168,17634,Cancelled
501905,Vistara,Bengaluru,Delhi,1726,2023-08-19 08:00:00,109,61,2811,On Time
501906,Air India,Hyderabad,Delhi,1044,2023-08-19 09:00:00,162,80,17720,On Time
501907,SpiceJet,Kolkata,Mumbai,1077,2023-08-19 10:00:00,89,149,15992,On Time
501908,Vistara,Hyderabad,Bengaluru,364,2023-08-19 11:00:00,27,195,9398,On Time
501909,Vistara,Mumbai,Hyderabad,2096,2023-08-19 12:00:00,91,31,17361,On Time
501910,Vistara,Hyderabad,Kolkata,1347,2023-08-19 13:00:00,90,173,7244,On Time
501911,Vistara,Mumbai,Delhi,535,2023-08-19 14:00:00,95,135,5801,On Time
501912,Vistara,Chennai,Delhi,2420,2023-08-19 15:00:00,0,41,14679,Delayed
501913,IndiGo,Hyderabad,Bengaluru,614,2023-08-19 16:00:00,142,186,9196,Delayed
501914,IndiGo,Delhi,Bengaluru,1831,2023-08-19 17:00:00,88,16,12646,On Time
501915,Akasa Air,Delhi,Hyderabad,341,2023-08-19 18:00:00,139,26,13727,On Time
